carname,price,milage,hubraum,power,fuel_type,transmission,construction_year,first_registration,num_seats,num_doors,emission_class,car_type,num_owners,damage
Mercedes-Benz Mercedes Benz c200,2.000 €,247.000 km,-1,103 kW (140 PS),Benzin,Schaltgetriebe,-1,06/2003,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes-Benz E 280 T Avantgarde W210 Benz...,2.000 €,190.934 km,-1,150 kW (204 PS),Benzin,Automatik,-1,02/2002,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes-Benz A 160 A-Klasse,1.150 €,123.000 km,-1,74 kW (101 PS),Benzin,Schaltgetriebe,-1,07/2001,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes Benz C180 Kompressor,1.590 €,212.000 km,-1,105 kW (143 PS),Benzin,Schaltgetriebe,-1,09/2003,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz A 140 Elegance,1.249 €,78.000 km,1.397 cm³,60 kW (82 PS),Benzin,Schaltgetriebe,-1,05/2001,5,4/5,Euro3,Limousine,3,Unfallfrei
Mercedes-Benz Verkaufe Mercedes Benz E 320 Kombi Avantgarde,1.400 €,285.000 km,-1,165 kW (224 PS),Benzin,Automatik,-1,09/2000,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Verkaufe Mercedes Benz E 320 Kombi Avantgarde,1.400 €,285.000 km,-1,165 kW (224 PS),Benzin,Automatik,-1,09/2000,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes C220 Avantgarde,1.250 €,271.000 km,-1,105 kW (143 PS),Diesel,Automatik,-1,07/2003,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes Vaneo Tüv 7/2021 Verkauf/Tausch+...,1.400 €,266.000 km,-1,66 kW (90 PS),Diesel,Schaltgetriebe,-1,08/2004,-1,-1,-1,Andere,-1,-1
Mercedes-Benz C 200 Kompressor Classic,1.790 €,273.000 km,1.998 cm³,120 kW (163 PS),Benzin,Schaltgetriebe,-1,11/2001,5,4/5,Euro4,Limousine,2,Unfallfrei
"Mercedes-Benz mercedes vaneo 1,9 , 125 ps mit tüv 204000km",1.400 €,204.000 km,-1,92 kW (125 PS),Benzin,Schaltgetriebe,-1,06/2003,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz Mercedes C220,1.200 €,269.896 km,-1,-1,Diesel,Schaltgetriebe,-1,12/2000,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz W210 E270 cdi Automatik,1.400 €,300.000 km,-1,125 kW (170 PS),Diesel,Automatik,-1,12/2001,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz CLK 320,1.200 €,294.000 km,3.199 cm³,160 kW (218 PS),Benzin,Automatik,-1,03/2001,4,2/3,Euro3,Sportwagen / Coupé,-1,-1
Mercedes-Benz Mercedes c220 cdi,1.100 €,257.000 km,-1,88 kW (120 PS),Diesel,Automatik,-1,10/2001,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes E240 - W210 - Avantgarde - TÜV 10/22,1.550 €,183.000 km,-1,125 kW (170 PS),Benzin,Schaltgetriebe,-1,10/1998,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes Benz c200,1.500 €,220.000 km,-1,90 kW (122 PS),Diesel,Automatik,-1,06/2002,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes Benz E 240 Avantgarde W210,1.350 €,229.500 km,-1,118 kW (160 PS),Benzin,Automatik,-1,12/1998,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes Benz C200 CDI Automatik,1.950 €,265.000 km,-1,85 kW (116 PS),Diesel,Automatik,-1,09/2000,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz B 180 CDI Automatik*Sitzhzg.*Klima,1.900 €,345.000 km,1.991 cm³,80 kW (109 PS),Diesel,Automatik,-1,12/2005,5,4/5,Euro4,Van / Minibus,2,-1
Mercedes-Benz Mercedes E270 cdi,1.899 €,287.000 km,-1,130 kW (177 PS),Diesel,Schaltgetriebe,-1,05/2002,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes A-Klasse A150 W169,1.990 €,222.750 km,-1,71 kW (97 PS),Benzin,Schaltgetriebe,-1,03/2006,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes C200 Kompressor Kombi,1.300 €,199.782 km,-1,-1,Benzin,Automatik,-1,03/2002,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz A 160 L*Automatik*NAVI*Faltschiebedach*SHZ*BOSE,1.990 €,130.510 km,1.595 cm³,75 kW (102 PS),Benzin,Automatik,-1,11/2002,5,4/5,Euro4,Limousine,4,-1
Mercedes-Benz MB Vito 109 CDI Kasten,1.990 €,150.000 km,-1,70 kW (95 PS),Diesel,Schaltgetriebe,-1,03/2008,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes Benz w 203 kombi,1.490 €,195.000 km,-1,120 kW (163 PS),Benzin,Schaltgetriebe,-1,03/2002,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes E270 cdi,1.899 €,287.000 km,-1,130 kW (177 PS),Diesel,Schaltgetriebe,-1,05/2002,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes A-Klasse A150 W169,1.990 €,222.750 km,-1,71 kW (97 PS),Benzin,Schaltgetriebe,-1,03/2006,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes C200 Kompressor Kombi,1.300 €,199.782 km,-1,-1,Benzin,Automatik,-1,03/2002,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz A 160 L*Automatik*NAVI*Faltschiebedach*SHZ*BOSE,1.990 €,130.510 km,1.595 cm³,75 kW (102 PS),Benzin,Automatik,-1,11/2002,5,4/5,Euro4,Limousine,4,-1
Mercedes-Benz MB Vito 109 CDI Kasten,1.990 €,150.000 km,-1,70 kW (95 PS),Diesel,Schaltgetriebe,-1,03/2008,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes Benz w 203 kombi,1.490 €,195.000 km,-1,120 kW (163 PS),Benzin,Schaltgetriebe,-1,03/2002,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes benz clk *FESTPREIS*,1.000 €,189.000 km,-1,-1,Benzin,Automatik,-1,07/1998,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz verkaufe meine schöne CLK 320 Coupe TÜV neu,1.800 €,228.000 km,-1,160 kW (218 PS),Benzin,Automatik,-1,09/1998,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz Mercedes C-Klasse 200 CDI,1.250 €,257.000 km,-1,-1,Diesel,Schaltgetriebe,-1,01/2001,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes 200 Kompressor TÜV 10/2022,1.499 €,243.508 km,-1,120 kW (163 PS),Benzin,Schaltgetriebe,-1,11/2001,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz A 140 Classic / Tüv u. Insp. neu !! ROSTRFREI !,1.999 €,141.000 km,1.397 cm³,60 kW (82 PS),Benzin,Schaltgetriebe,-1,10/2003,5,4/5,Euro4,Kleinwagen,-1,Unfallfrei
Mercedes-Benz Mercedes A160 cdi,2.000 €,205.000 km,-1,60 kW (82 PS),Diesel,Schaltgetriebe,-1,06/2005,-1,-1,-1,Andere,-1,-1
Mercedes-Benz A 160 Classic,1.399 €,184.000 km,1.598 cm³,75 kW (102 PS),Benzin,Schaltgetriebe,-1,07/2001,5,4/5,Euro4,Limousine,-1,Unfallfrei
Mercedes-Benz Mercedes Benz c180 TÜV Neu,1.899 €,121.849 km,-1,95 kW (129 PS),Benzin,Schaltgetriebe,-1,11/2000,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes Benz C220 CDI Kombi 6 Gang aus 2....,1.990 €,204.000 km,-1,110 kW (150 PS),Diesel,Schaltgetriebe,-1,03/2002,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes Benz E 270 CDI *Avantgarde,1.199 €,289.605 km,-1,125 kW (170 PS),Diesel,Automatik,-1,10/1999,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz MB C 180 Classic - 156TKm,1.450 €,155.500 km,1.799 cm³,90 kW (122 PS),Benzin,Automatik,-1,11/1998,5,4/5,Euro2,Limousine,2,-1
Mercedes-Benz Mercedes C 180 Sportcoupe Kompressor cl 20...,1.800 €,225.605 km,-1,104 kW (141 PS),Benzin,Schaltgetriebe,-1,06/2002,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz Verkaufe Mercedes-Benz Vito,1.300 €,276.000 km,-1,74 kW (101 PS),Diesel,Schaltgetriebe,-1,12/2002,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz Mercedes CLK Cabrio 230K,1.750 €,322.984 km,-1,-1,-1,Automatik,-1,06/1998,-1,-1,-1,Cabrio / Roadster,-1,-1
Mercedes-Benz Mercedes CLK Cabrio 230K,1.750 €,322.984 km,-1,-1,-1,Automatik,-1,06/1998,-1,-1,-1,Cabrio / Roadster,-1,-1
Mercedes-Benz Mercedes A Klasse,1.050 €,156.000 km,-1,-1,-1,Schaltgetriebe,-1,01/2000,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes-Benz E 270 cdi,1.500 €,223.000 km,-1,125 kW (170 PS),-1,Automatik,-1,02/2000,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz auch tauschen möglich,1.900 €,204.222 km,-1,205 kW (279 PS),Benzin,Automatik,-1,12/1999,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz E 240 T Avantgarde,1.350 €,229.500 km,2.397 cm³,125 kW (170 PS),Benzin,Schaltgetriebe,-1,11/1998,5,4/5,Euro3,Kombi,-1,-1
Mercedes-Benz Mersedes LM 3.2 LPG BENZIN,1.950 €,260.000 km,-1,-1,Autogas (LPG),Automatik,-1,03/2000,-1,-1,-1,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz A -Klasse A 170 CDI L *AHK*,1.699 €,132.900 km,1.689 cm³,70 kW (95 PS),Diesel,Automatik,-1,07/2002,5,4/5,Euro3,Kleinwagen,2,Unfallfrei
Mercedes-Benz C 220 C 220 CDI T CLASSIC,1.700 €,566.000 km,2.148 cm³,110 kW (150 PS),Diesel,Schaltgetriebe,-1,05/2007,5,4/5,Euro4,Kombi,-1,-1
Mercedes-Benz Mercedes E220 CDI,2.000 €,293.000 km,-1,110 kW (150 PS),Diesel,Automatik,-1,01/2004,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes Benz C200 T ELEGANCE Tempomat AHK,1.999 €,185.000 km,-1,100 kW (136 PS),Benzin,Automatik,-1,08/2000,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes-Benz A-Klasse A180 CDI,1.100 €,296.000 km,-1,81 kW (110 PS),Diesel,Schaltgetriebe,-1,11/2004,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes-Benz B 200 cdi !!! auto hat oh...,1.599 €,214.800 km,-1,103 kW (140 PS),Diesel,Schaltgetriebe,-1,09/2006,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes A-Klasse 140 Langversion,1.410 €,174.000 km,-1,60 kW (82 PS),Benzin,Schaltgetriebe,-1,06/2002,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz A 140 Avantgarde,1.450 €,107.385 km,1.397 cm³,60 kW (82 PS),Benzin,Schaltgetriebe,-1,07/2002,5,4/5,Euro4,Limousine,-1,-1
Mercedes-Benz Mercedes Benz C Klasse Coupé,1.250 €,204.000 km,-1,95 kW (129 PS),Benzin,Automatik,-1,05/2001,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz A180 Cdi ELEGANCE 12.2007 Tüv:04.2021,1.999 €,210.000 km,-1,80 kW (109 PS),Diesel,Schaltgetriebe,-1,12/2007,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes-Benz C200 Kompressor T-Modell Ava...,1.499 €,224.400 km,-1,120 kW (163 PS),Benzin,Automatik,-1,05/2003,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes a Klasse 180 cdi,1.750 €,364.000 km,-1,74 kW (101 PS),Diesel,-1,-1,11/2005,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz M -KLasse ML 400 CDI 7 Sitz,1.900 €,275.000 km,3.996 cm³,184 kW (250 PS),Diesel,Automatik,-1,01/2004,7,4/5,-1,SUV / Geländewagen / Pickup,-1,-1
"Mercedes-Benz Mercedes CLK230 Avantgarde GSD, LPG v. Pri...",1.100 €,154.000 km,-1,142 kW (193 PS),Autogas (LPG),Automatik,-1,03/2000,-1,-1,-1,Sportwagen / Coupé,-1,-1
"Mercedes-Benz Mercedes CLK230 Avantgarde GSD, LPG v. Pri...",1.100 €,154.000 km,-1,142 kW (193 PS),Autogas (LPG),Automatik,-1,03/2000,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz Mercedes A170,1.800 €,240.000 km,-1,-1,Benzin,Schaltgetriebe,-1,11/2004,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes a140 automatik,1.550 €,153.000 km,-1,-1,Benzin,Automatik,-1,12/2000,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes Benz Vaneo 1.7 CDI,1.400 €,201.457 km,-1,67 kW (91 PS),Diesel,-1,-1,03/2003,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Verkaufe Mercedes C220,1.350 €,340.000 km,-1,110 kW (150 PS),Diesel,Automatik,-1,11/2003,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes C-Klasse; sehr gepflegt,1.350 €,360.000 km,-1,110 kW (150 PS),Diesel,Automatik,-1,12/2003,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Anfänger Auto Mercedes A 140 TÜV 10/21,1.250 €,200.100 km,-1,74 kW (101 PS),Benzin,Schaltgetriebe,-1,10/2001,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz C320 Avantgarde,1.950 €,244.000 km,-1,162 kW (220 PS),Benzin,Automatik,-1,01/2000,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz A -Klasse A 180 CDI*KLIMAANLAGE*,1.999 €,212.908 km,1.991 cm³,80 kW (109 PS),Diesel,Schaltgetriebe,-1,12/2005,5,4/5,Euro4,Kleinwagen,1,Unfallfrei
Mercedes-Benz 220 Diesel Euro 3,1.999 €,250.064 km,2.000 cm³,85 kW (116 PS),Diesel,Schaltgetriebe,-1,03/2002,5,4/5,Euro3,Limousine,3,Reparierter Unfallschaden
Mercedes-Benz Mercedes Benz E280 T CDI Avantgarde 7G Tronic,1.999 €,464.000 km,-1,-1,Diesel,Automatik,-1,09/2005,-1,-1,-1,Kombi,-1,-1
"Mercedes-Benz Mercedes Benz C 240 Elegance V6, für Bastler",1.300 €,190.000 km,-1,125 kW (170 PS),Benzin,Automatik,-1,06/2002,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes e240,1.500 €,220.000 km,-1,125 kW (170 PS),Benzin,Automatik,-1,11/1998,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz C 220 CDI Classic ***TÜV neu***,2.000 €,391.500 km,2.148 cm³,105 kW (143 PS),Diesel,Schaltgetriebe,-1,04/2003,5,4/5,Euro3,Limousine,3,Unfallfrei
"Mercedes-Benz Mercedes A-Klasse 1,6",1.300 €,130.000 km,-1,-1,Benzin,Schaltgetriebe,-1,09/2003,-1,-1,-1,Limousine,-1,-1
"Mercedes-Benz Mercedes Benz E Klasse 2,0 mit TÜV und Aut...",1.599 €,321.523 km,-1,105 kW (143 PS),Benzin,Automatik,-1,12/2000,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz C -Klasse T-Modell C 270 T CDI Automatik Xenon,1.999 €,272.000 km,2.685 cm³,125 kW (170 PS),Diesel,Automatik,-1,10/2002,5,4/5,Euro4,Kombi,3,-1
Mercedes-Benz A 160 Elegance,1.750 €,167.700 km,1.598 cm³,75 kW (102 PS),Benzin,Schaltgetriebe,-1,06/2001,5,4/5,Euro3,Limousine,2,Unfallfrei
Mercedes-Benz Mercedes clk 2.3,1.950 €,183.518 km,-1,142 kW (193 PS),Benzin,Automatik,-1,04/1999,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz B -Klasse B 180 CDI,1.980 €,151.280 km,1.991 cm³,80 kW (109 PS),Diesel,Schaltgetriebe,-1,08/2006,5,4/5,Euro4,Limousine,-1,Unfallfrei
Mercedes-Benz B -Klasse B 180 CDI,1.980 €,151.280 km,1.991 cm³,80 kW (109 PS),Diesel,Schaltgetriebe,-1,08/2006,5,4/5,Euro4,Limousine,-1,Unfallfrei
Mercedes-Benz A 160,1.400 €,162.034 km,1.598 cm³,75 kW (102 PS),Benzin,Automatik,-1,10/1998,5,4/5,Euro2,Limousine,-1,-1
Mercedes-Benz Mercedes-Benz A150,1.195 €,223.542 km,-1,70 kW (95 PS),Benzin,Schaltgetriebe,-1,05/2005,-1,-1,-1,Andere,-1,-1
"Mercedes-Benz Mercedes Benz A150 W169, angemeldet",1.999 €,160.000 km,-1,70 kW (95 PS),Benzin,Schaltgetriebe,-1,10/2004,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes Benz - c kalss 220,1.500 €,241.000 km,-1,110 kW (150 PS),Diesel,Schaltgetriebe,-1,11/2005,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes benz clk 240,1.999 €,370.000 km,-1,125 kW (170 PS),Benzin,Schaltgetriebe,-1,12/2003,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz E 200 T Kompressor Automatik Classic,1.995 €,244.000 km,1.796 cm³,120 kW (163 PS),Benzin,Automatik,-1,03/2004,5,4/5,Euro4,Kombi,-1,-1
