carname,price,milage,hubraum,power,fuel_type,transmission,construction_year,first_registration,num_seats,num_doors,emission_class,car_type,num_owners,damage
Mercedes-Benz Citan Kasten 109 lang CDI Klima Parksensoren EU6,11.020 € (Brutto),72.347 km,1.461 cm³,66 kW (90 PS),Diesel,Schaltgetriebe,2016,08/2016,2,4/5,Euro6,Andere,-1,-1
Mercedes-Benz ML 350 CDI 4 Matic,11.845 €,199.850 km,2.987 cm³,165 kW (224 PS),Diesel,Automatik,-1,01/2010,5,4/5,-1,SUV / Geländewagen / Pickup,2,Unfallfrei
Mercedes-Benz MB E 220 CDI Avantgarde BlueEfficiency-1.H...,12.990 €,108.000 km,-1,125 kW (170 PS),Diesel,Automatik,-1,01/2010,-1,-1,-1,Limousine,-1,-1
"Mercedes-Benz C 200 CDI BREAK * AVANTGARDE* EXP. 10800,-EUR",12.528 € (Brutto),159.000 km,-1,100 kW (136 PS),Diesel,Schaltgetriebe,-1,02/2016,5,4/5,Euro6,Kombi,-1,Unfallfrei
Mercedes-Benz Mercedes Benz W204K S204 C Klasse AMG Komb...,12.900 €,155.000 km,-1,125 kW (170 PS),Diesel,Automatik,-1,09/2009,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Vito Kombi 113 CDI lang,11.700 € (Brutto),189.289 km,2.143 cm³,100 kW (136 PS),Diesel,Schaltgetriebe,-1,10/2010,8,4/5,-1,Van / Minibus,2,-1
Mercedes-Benz C 180 Avantgarde Automatik+SHZ+PDC,12.590 €,112.000 km,1.796 cm³,115 kW (156 PS),Benzin,Automatik,-1,04/2011,5,4/5,Euro5,Limousine,-1,-1
Mercedes-Benz E 220 CDI DPF BlueEFFICIENCY Avantgarde,11.500 €,203.000 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,12/2011,5,4/5,Euro5,Limousine,2,Unfallfrei
Mercedes-Benz Vito 116 CDI Lang,11.000 €,192.000 km,2.143 cm³,120 kW (163 PS),Diesel,Schaltgetriebe,-1,01/2013,3,4/5,Euro5,Van / Minibus,2,Reparierter Unfallschaden
Mercedes-Benz B 180 CDI*Sportpaket*Navi*Automatik*SHZ*,13.990 €,78.000 km,1.461 cm³,80 kW (109 PS),Diesel,Automatik,-1,04/2014,5,4/5,Euro5,Van / Minibus,2,Unfallfrei
Mercedes-Benz B 180 CDI*Navi*PDCs*,13.890 €,76.999 km,1.461 cm³,80 kW (109 PS),Diesel,Automatik,-1,04/2014,5,4/5,Euro5,Limousine,2,Unfallfrei
Mercedes-Benz Mercedes-Benz sprinter 313 Gute Zustand VB,11.000 €,260.000 km,-1,96 kW (131 PS),Diesel,Schaltgetriebe,-1,12/2013,-1,-1,-1,Andere,-1,-1
"Mercedes-Benz Mercedes Benz C 230 V6, Avantgarde, AMG, L...",12.800 €,133.000 km,-1,151 kW (205 PS),Benzin,Schaltgetriebe,-1,06/2008,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes Benz W212 E500 5.5Liter V8 387Ps ...,12.000 €,300.000 km,-1,285 kW (387 PS),Benzin,Automatik,-1,07/2009,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes Benz W212 E500 5.5Liter V8 387Ps ...,12.000 €,300.000 km,-1,285 kW (387 PS),Benzin,Automatik,-1,07/2009,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Ixh verkauf mein Liebhaberstück.sehr gute...,13.000 €,400.000 km,-1,225 kW (306 PS),Benzin,Automatik,-1,05/2006,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz Vito 111 CDI Kasten Klima+Tempomat+AHK,13.746 € (Brutto),103.341 km,1.598 cm³,84 kW (114 PS),Diesel,Schaltgetriebe,-1,10/2015,3,4/5,-1,"Van / Minibus, Vorführfahrzeug",1,-1
Mercedes-Benz C -Klasse C 180 CGI Avantgarde*Navi*PDC*LED,11.900 €,162.000 km,1.595 cm³,115 kW (156 PS),Benzin,Automatik,-1,06/2012,5,4/5,Euro5,Limousine,2,-1
Mercedes-Benz B 180 Orig. 42 Tkm Navi/Teilleder/Sitzheizung,13.750 €,42.750 km,1.595 cm³,90 kW (122 PS),"Benzin, E10-geeignet",Schaltgetriebe,-1,12/2011,5,4/5,Euro5,Van / Minibus,2,Unfallfrei
"Mercedes-Benz B -Klasse B 200 CDI,Navi/Tüv Neu,Wenig Kilom.",13.990 € (Brutto),59.950 km,2.143 cm³,100 kW (136 PS),Diesel,Schaltgetriebe,2015,09/2015,5,4/5,Euro6,Andere,1,Unfallfrei
Mercedes-Benz Mercedes-Benz E300 CDI vollständig,11.000 €,162.000 km,-1,170 kW (231 PS),Diesel,Automatik,-1,08/2012,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes-Benz B 180 1 HAND,12.500 €,86.300 km,-1,-1,Diesel,Schaltgetriebe,-1,06/2012,-1,-1,-1,Andere,-1,-1
Mercedes-Benz T-Modell E 220 CDI BlueEfficiency*Avantgarde*LED,13.999 €,139.000 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,08/2013,5,4/5,Euro5,Kombi,1,-1
Mercedes-Benz Mb Sprinter doppelkabine maxxi Pritsche,11.800 €,145.000 km,-1,95 kW (129 PS),Diesel,Schaltgetriebe,-1,09/2009,-1,-1,-1,Andere,-1,-1
Mercedes-Benz B 220 CDI (BlueEFFICIENCY) 7G-DCT AMG NEU TÜVÜ,11.999 €,200.000 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,01/2014,5,4/5,Euro6,Van / Minibus,2,Unfallfrei
Mercedes-Benz Mercedes C250 CDI 4-Matic,13.000 €,72.000 km,-1,150 kW (204 PS),Diesel,Automatik,-1,07/2011,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes GLK 350 AMG LINE,11.499 €,185.250 km,-1,165 kW (224 PS),Diesel,Automatik,-1,11/2009,-1,-1,-1,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz C -Klasse Lim. C 180 CGI AVANTGARDE BlueEffici.,11.499 €,96.000 km,1.595 cm³,115 kW (156 PS),Benzin,Schaltgetriebe,-1,02/2013,5,4/5,Euro5,Limousine,-1,-1
Mercedes-Benz B 180 (BlueEFFICIENCY),14.000 €,18.400 km,1.595 cm³,90 kW (122 PS),Benzin,Schaltgetriebe,-1,07/2013,5,4/5,Euro5,Van / Minibus,-1,-1
Mercedes-Benz Mercedes Benz C 320,12.500 €,180.000 km,-1,165 kW (224 PS),-1,Automatik,-1,12/2007,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes Sprinter 213,11.250 €,203.000 km,-1,98 kW (133 PS),Diesel,Schaltgetriebe,-1,06/2008,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz Mercedes a180d .AMG paket! sport bremse! t...,13.500 €,207.000 km,-1,85 kW (116 PS),Diesel,Schaltgetriebe,-1,10/2012,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Vito Viano Kombi 113 CDI kompakt NUR100Tkm.!,13.790 €,100.000 km,2.143 cm³,100 kW (136 PS),Diesel,Schaltgetriebe,-1,12/2011,2,4/5,Euro5,Van / Minibus,1,Unfallfrei
Mercedes-Benz E -Klasse T-Modell E 220 CDI Avantgarde,13.900 €,156.000 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,08/2012,5,4/5,Euro5,Kombi,2,-1
Mercedes-Benz Mercedes-Benz E300 CDI vollständig,11.000 €,162.000 km,-1,170 kW (231 PS),Diesel,Automatik,-1,08/2012,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes-Benz B 180 1 HAND,12.500 €,86.300 km,-1,-1,Diesel,Schaltgetriebe,-1,06/2012,-1,-1,-1,Andere,-1,-1
Mercedes-Benz T-Modell E 220 CDI BlueEfficiency*Avantgarde*LED,13.999 €,139.000 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,08/2013,5,4/5,Euro5,Kombi,1,-1
Mercedes-Benz Mb Sprinter doppelkabine maxxi Pritsche,11.800 €,145.000 km,-1,95 kW (129 PS),Diesel,Schaltgetriebe,-1,09/2009,-1,-1,-1,Andere,-1,-1
Mercedes-Benz B 220 CDI (BlueEFFICIENCY) 7G-DCT AMG NEU TÜVÜ,11.999 €,200.000 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,01/2014,5,4/5,Euro6,Van / Minibus,2,Unfallfrei
Mercedes-Benz Mercedes C250 CDI 4-Matic,13.000 €,72.000 km,-1,150 kW (204 PS),Diesel,Automatik,-1,07/2011,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes GLK 350 AMG LINE,11.499 €,185.250 km,-1,165 kW (224 PS),Diesel,Automatik,-1,11/2009,-1,-1,-1,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz C -Klasse Lim. C 180 CGI AVANTGARDE BlueEffici.,11.499 €,96.000 km,1.595 cm³,115 kW (156 PS),Benzin,Schaltgetriebe,-1,02/2013,5,4/5,Euro5,Limousine,-1,-1
Mercedes-Benz B 180 (BlueEFFICIENCY),14.000 €,18.400 km,1.595 cm³,90 kW (122 PS),Benzin,Schaltgetriebe,-1,07/2013,5,4/5,Euro5,Van / Minibus,-1,-1
Mercedes-Benz Mercedes Benz C 320,12.500 €,180.000 km,-1,165 kW (224 PS),-1,Automatik,-1,12/2007,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes Sprinter 213,11.250 €,203.000 km,-1,98 kW (133 PS),Diesel,Schaltgetriebe,-1,06/2008,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz Mercedes a180d .AMG paket! sport bremse! t...,13.500 €,207.000 km,-1,85 kW (116 PS),Diesel,Schaltgetriebe,-1,10/2012,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Vito Viano Kombi 113 CDI kompakt NUR100Tkm.!,13.790 €,100.000 km,2.143 cm³,100 kW (136 PS),Diesel,Schaltgetriebe,-1,12/2011,2,4/5,Euro5,Van / Minibus,1,Unfallfrei
Mercedes-Benz E -Klasse T-Modell E 220 CDI Avantgarde,13.900 €,156.000 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,08/2012,5,4/5,Euro5,Kombi,2,-1
Mercedes-Benz Sprinter 210CDI KASTEN/3Sitzer/Lang2&Hoch2,11.950 €,109.121 km,2.143 cm³,70 kW (95 PS),Diesel,Schaltgetriebe,-1,01/2015,3,4/5,Euro5,Van / Minibus,2,-1
Mercedes-Benz Vito 114 Cdi bj 2015 Kastenwagen in super ...,12.500 €,192.000 km,-1,100 kW (136 PS),Diesel,Schaltgetriebe,-1,04/2015,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes Benz C220 Mopf/Blue EFFICIENCY/7G...,13.000 €,113.000 km,-1,125 kW (170 PS),Diesel,Automatik,-1,05/2011,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz A180+Sportsitze+Teilleder+Navi+TÜV&Service neu,13.498 €,49.848 km,1.595 cm³,90 kW (122 PS),Benzin,Schaltgetriebe,-1,12/2013,5,4/5,Euro6,Limousine,2,-1
Mercedes-Benz S 450 CDI AMG DISTRONIC PLUS KAMERA,11.900 €,218.899 km,3.996 cm³,235 kW (320 PS),Diesel,Automatik,-1,05/2010,5,4/5,Euro4,Limousine,-1,-1
Mercedes-Benz Merceded Citan,12.300 €,20.000 km,-1,66 kW (90 PS),Diesel,Schaltgetriebe,-1,07/2018,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes Benz C 320,12.500 €,180.000 km,-1,165 kW (224 PS),-1,Automatik,-1,12/2007,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes Sprinter 213,11.250 €,203.000 km,-1,98 kW (133 PS),Diesel,Schaltgetriebe,-1,06/2008,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz Mercedes a180d .AMG paket! sport bremse! t...,13.500 €,207.000 km,-1,85 kW (116 PS),Diesel,Schaltgetriebe,-1,10/2012,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Vito Viano Kombi 113 CDI kompakt NUR100Tkm.!,13.790 €,100.000 km,2.143 cm³,100 kW (136 PS),Diesel,Schaltgetriebe,-1,12/2011,2,4/5,Euro5,Van / Minibus,1,Unfallfrei
Mercedes-Benz E -Klasse T-Modell E 220 CDI Avantgarde,13.900 €,156.000 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,08/2012,5,4/5,Euro5,Kombi,2,-1
Mercedes-Benz Sprinter 210CDI KASTEN/3Sitzer/Lang2&Hoch2,11.950 €,109.121 km,2.143 cm³,70 kW (95 PS),Diesel,Schaltgetriebe,-1,01/2015,3,4/5,Euro5,Van / Minibus,2,-1
Mercedes-Benz Vito 114 Cdi bj 2015 Kastenwagen in super ...,12.500 €,192.000 km,-1,100 kW (136 PS),Diesel,Schaltgetriebe,-1,04/2015,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes Benz C220 Mopf/Blue EFFICIENCY/7G...,13.000 €,113.000 km,-1,125 kW (170 PS),Diesel,Automatik,-1,05/2011,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz A180+Sportsitze+Teilleder+Navi+TÜV&Service neu,13.498 €,49.848 km,1.595 cm³,90 kW (122 PS),Benzin,Schaltgetriebe,-1,12/2013,5,4/5,Euro6,Limousine,2,-1
Mercedes-Benz S 450 CDI AMG DISTRONIC PLUS KAMERA,11.900 €,218.899 km,3.996 cm³,235 kW (320 PS),Diesel,Automatik,-1,05/2010,5,4/5,Euro4,Limousine,-1,-1
Mercedes-Benz Merceded Citan,12.300 €,20.000 km,-1,66 kW (90 PS),Diesel,Schaltgetriebe,-1,07/2018,-1,-1,-1,Andere,-1,-1
Mercedes-Benz C 180 AUT. AVANTGARDE FINANZIERUNG AB 149€,13.900 €,73.025 km,1.595 cm³,115 kW (156 PS),Benzin,Automatik,-1,10/2012,5,4/5,-1,Limousine,-1,-1
Mercedes-Benz Mercedes Sprinter 316 mi neue tüv und 176....,11.500 €,176.800 km,-1,120 kW (163 PS),Diesel,Schaltgetriebe,-1,01/2012,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz E250 Lim 4M Avantgarde Distr+ Xen Comand SiKlima,13.480 €,163.500 km,2.143 cm³,150 kW (204 PS),Diesel,Automatik,2012,10/2012,5,4/5,Euro5,Limousine,-1,Unfallfrei
Mercedes-Benz Vito Kasten 114BT RWD lang Navi Tempom. 1.Hd,11.990 € (Brutto),109.532 km,2.143 cm³,100 kW (136 PS),Diesel,Schaltgetriebe,-1,07/2015,2,4/5,Euro5,Van / Minibus,1,-1
Mercedes-Benz E 220 BlueTEC 9G-TRONIC Avantgarde,13.490 €,223.458 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,10/2015,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz Mercedes sprinter in sehr guten Zustand.se...,13.500 €,235.000 km,-1,95 kW (129 PS),Diesel,Schaltgetriebe,-1,02/2015,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes W212 E200 CDI Avantgarde Mopf/ 6G...,13.000 €,134.000 km,-1,100 kW (136 PS),Diesel,Schaltgetriebe,-1,06/2012,-1,-1,-1,Limousine,-1,-1
"Mercedes-Benz Mercedes ML 320 CDI 4-Matic (M-Klasse, W16...",11.900 €,171.000 km,-1,165 kW (224 PS),Diesel,Automatik,-1,11/2006,-1,-1,-1,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz Mercedes ML 320 CDI 4 Matic Off-Roader 200...,13.700 €,185.000 km,-1,165 kW (224 PS),Diesel,Automatik,-1,06/2009,-1,-1,-1,SUV / Geländewagen / Pickup,-1,-1
"Mercedes-Benz Mercedes ML 320 CDI 4-Matic (M-Klasse, W16...",11.900 €,171.000 km,-1,165 kW (224 PS),Diesel,Automatik,-1,11/2006,-1,-1,-1,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz Mercedes ML 320 CDI 4 Matic Off-Roader 200...,13.700 €,185.000 km,-1,165 kW (224 PS),Diesel,Automatik,-1,06/2009,-1,-1,-1,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz A-Klasse - 180 Benzin,11.500 €,128.000 km,-1,90 kW (122 PS),Benzin,Schaltgetriebe,-1,09/2012,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Vito Kasten. 114/116 Klima. Ahk. Tempomat....,11.000 €,203.000 km,-1,100 kW (136 PS),-1,Schaltgetriebe,-1,01/2015,-1,-1,-1,Andere,-1,-1
Mercedes-Benz B 180 CDI Xenon+Sitzhzg+Navi+Temp. Xenon Navi,13.440 €,59.345 km,1.461 cm³,80 kW (109 PS),"Diesel, E10-geeignet",Schaltgetriebe,-1,02/2014,-1,4/5,Euro5,Van / Minibus,2,-1
Mercedes-Benz C 220 T BlueTEC / d Vollleder Navi AHK LM-Felgen,13.500 € (Brutto),220.500 km,2.143 cm³,125 kW (170 PS),Diesel,Schaltgetriebe,-1,06/2017,5,4/5,Euro6,Kombi,1,-1
Mercedes-Benz Mercedes-Benz C 220 CDI Coupé AMG LINE,11.800 €,134.000 km,-1,125 kW (170 PS),Diesel,Schaltgetriebe,-1,04/2012,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz Abschleppwagen Mercedes-Benz 2008,13.000 €,211.000 km,-1,-1,Diesel,Schaltgetriebe,-1,09/2008,-1,-1,-1,Andere,-1,-1
Mercedes-Benz SLK 200 Kompressor KLIMA+LEDER+SHZ+ TEMPOMAT,11.990 €,113.000 km,1.796 cm³,135 kW (184 PS),Benzin,Schaltgetriebe,-1,05/2008,2,2/3,Euro4,Cabrio / Roadster,2,-1
Mercedes-Benz C 220 T CDI Avantgarde AHK+SHZ+LED+NAVI+PDC+TEMP,13.490 €,131.691 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,03/2014,5,4/5,Euro5,Kombi,2,Unfallfrei
Mercedes-Benz C 200 T Kompressor AMG+PANORAMA+LEDER+NAVI+SHZ,11.990 €,140.437 km,1.796 cm³,135 kW (184 PS),Benzin,Automatik,-1,10/2009,5,4/5,Euro4,Kombi,2,-1
Mercedes-Benz C 180 T BlueTEC Avantgarde Business,11.900 € (Brutto),214.320 km,1.598 cm³,85 kW (116 PS),Diesel,Schaltgetriebe,2015,05/2015,5,4/5,Euro6,Kombi,1,-1
Mercedes-Benz Vito Kombi 113 CDI - KLIMA - Tempomat,13.600 € (Brutto),184.860 km,2.143 cm³,100 kW (136 PS),Diesel,Schaltgetriebe,2014,02/2014,8,4/5,Euro5,Van / Minibus,1,-1
Mercedes-Benz M -Klasse ML 350 CDI 4-Matic Navi-Xenon-Alcanta,13.990 €,155.000 km,2.987 cm³,170 kW (231 PS),Diesel,Automatik,-1,06/2010,5,4/5,Euro5,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz B 180 *WIR SIND FÜR SIE DA*,12.499 €,77.718 km,1.595 cm³,90 kW (122 PS),Benzin,Automatik,-1,10/2012,5,4/5,Euro5,Limousine,-1,-1
Mercedes-Benz A 180 BE Urban Sitzhz TEL PDC GJ-Reifen EURO6,12.445 €,53.967 km,1.595 cm³,90 kW (122 PS),Benzin,Schaltgetriebe,-1,12/2012,5,4/5,Euro6,Limousine,3,Unfallfrei
Mercedes-Benz E 200 T CGI BlueEFFICIENCY Automatik Avantgarde,12.800 €,90.000 km,1.796 cm³,135 kW (184 PS),Benzin,Halbautomatik,-1,01/2010,5,4/5,Euro5,Kombi,2,Unfallfrei
Mercedes-Benz mercedes SLK 200 -weiß-,11.700 €,108.000 km,-1,120 kW (163 PS),Benzin,Automatik,-1,06/2007,-1,-1,-1,Cabrio / Roadster,-1,-1
"Mercedes-Benz C 180 Automatik Navi 73.000 km Scheckh.1,99%eff",12.889 €,73.000 km,1.796 cm³,115 kW (156 PS),Benzin,Automatik,-1,06/2011,5,4/5,Euro5,Kombi,2,Unfallfrei
"Mercedes-Benz C 180 Coupe Automatik,Standheizung,AMG Paket",13.100 €,110.000 km,1.796 cm³,115 kW (156 PS),Benzin,Automatik,-1,01/2012,4,2/3,Euro5,Sportwagen / Coupé,2,-1
"Mercedes-Benz C 180 Automatik Navi 73.000 km Scheckh.1,99%eff",12.889 €,73.000 km,1.796 cm³,115 kW (156 PS),Benzin,Automatik,-1,06/2011,5,4/5,Euro5,Kombi,2,Unfallfrei
"Mercedes-Benz C 180 Coupe Automatik,Standheizung,AMG Paket",13.100 €,110.000 km,1.796 cm³,115 kW (156 PS),Benzin,Automatik,-1,01/2012,4,2/3,Euro5,Sportwagen / Coupé,2,-1
Mercedes-Benz C 180 T BC ELEGANCE 1.Hand !!!!!!!!,12.900 €,55.460 km,1.796 cm³,115 kW (156 PS),Benzin,Schaltgetriebe,-1,10/2011,5,4/5,Euro5,Kombi,1,Unfallfrei
Mercedes-Benz C 220 T BlueTEC / d Navi|Park-Assist|Led|Alu´s,13.900 €,165.000 km,2.143 cm³,125 kW (170 PS),Diesel,Schaltgetriebe,2015,05/2015,5,4/5,Euro6,Kombi,-1,-1
Mercedes-Benz Vito Kombi 116 CDI lang /Xenon/AHK,11.990 €,271.815 km,2.143 cm³,120 kW (163 PS),Diesel,Automatik,-1,06/2014,8,4/5,Euro5,Van / Minibus,2,-1
Mercedes-Benz Vito 111 CDI Bestattungswagen / Leichenwagen,13.950 € (Brutto),104.342 km,2.148 cm³,85 kW (116 PS),Diesel,Schaltgetriebe,-1,03/2010,3,4/5,Euro4,Andere,1,-1
Mercedes-Benz A 180 CDI 2Style,13.490 €,99.990 km,1.461 cm³,80 kW (109 PS),Diesel,Schaltgetriebe,-1,11/2014,5,4/5,Euro5,Limousine,2,Reparierter Unfallschaden
Mercedes-Benz A 180 BlueEfficiency/Style/Navi/Xenon/Led/AHK,13.900 €,36.000 km,1.595 cm³,90 kW (122 PS),Benzin,Schaltgetriebe,-1,10/2012,5,4/5,Euro6,Limousine,2,Unfallfrei
Mercedes-Benz Mercedes E220 CDI,13.300 €,217.000 km,-1,125 kW (170 PS),Diesel,Automatik,-1,07/2013,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz 111 CDI Lang Tourer Edition (A2) (M1) Euro 6,11.250 €,85.000 km,1.461 cm³,81 kW (110 PS),Diesel,Schaltgetriebe,-1,03/2017,-1,4/5,-1,Kombi,2,-1
Mercedes-Benz Mercedes E 220 CDI w212 neue Winterreifen ...,13.000 €,170.000 km,-1,125 kW (170 PS),Diesel,Automatik,-1,12/2009,-1,-1,-1,Limousine,-1,-1
