carname,price,milage,hubraum,power,fuel_type,transmission,construction_year,first_registration,num_seats,num_doors,emission_class,car_type,num_owners,damage
Mercedes-Benz C 180 Kompressor BlueEFFICIENCY,9.450 €,84.000 km,1.597 cm³,115 kW (156 PS),Benzin,Schaltgetriebe,-1,07/2009,5,4/5,Euro4,Limousine,2,Unfallfrei
Mercedes-Benz E 320 T CDI 7G-TRONIC Elegance DPF,9.300 €,215.000 km,2.987 cm³,165 kW (224 PS),Diesel,Automatik,-1,12/2008,5,4/5,Euro4,Kombi,3,-1
Mercedes-Benz C -Klasse T-Modell C 180 T CGI BlueEfficiency,8.999 €,162.000 km,1.796 cm³,115 kW (156 PS),Benzin,Automatik,-1,11/2010,5,4/5,Euro5,Kombi,3,-1
Mercedes-Benz C 200 T-Modell Kompressor Aut.+Avantgarde+Navi++,10.950 €,96.900 km,1.796 cm³,135 kW (184 PS),Benzin,Automatik,-1,03/2008,5,4/5,Euro4,Kombi,2,-1
Mercedes-Benz C 220 CDI DPF Coupe AMG-Paket/Leder/Navi/Xenon,10.999 € (Brutto),192.000 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,10/2013,4,2/3,Euro5,Sportwagen / Coupé,2,-1
Mercedes-Benz C 180 T Kompressor BE Avantgarde/1.Hand/Bi-Xenon,8.999 €,96.000 km,1.597 cm³,115 kW (156 PS),Benzin,Schaltgetriebe,-1,01/2009,5,4/5,Euro4,Kombi,1,Unfallfrei
Mercedes-Benz Mercedes Benz C350 *Leder* *Scheibendach* ...,8.500 €,220.000 km,-1,173 kW (235 PS),Diesel,Automatik,-1,12/2010,-1,-1,-1,Limousine,-1,-1
"Mercedes-Benz C 350 Lim.Autom. Avantgarde,TOP Optik,Navi,Xenon",9.485 €,149.987 km,3.498 cm³,200 kW (272 PS),Benzin,Automatik,2007,05/2007,5,4/5,Euro4,Limousine,-1,-1
Mercedes-Benz ML 350 4-Matic*Bi-Xenon*Scheckheft gepflegt,10.990 €,183.100 km,3.498 cm³,200 kW (272 PS),Benzin,Automatik,-1,12/2007,5,4/5,Euro5,SUV / Geländewagen / Pickup,-1,Unfallfrei
Mercedes-Benz Mercedes benz w212,9.500 €,181.000 km,-1,150 kW (204 PS),Benzin,Automatik,-1,09/2009,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes E500 AMG PAKET AB WERK Avantgarde 7G,10.800 €,211.000 km,-1,302 kW (411 PS),Benzin,Automatik,-1,08/2007,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz B 180 (BlueEFFICIENCY) / KLIMA /SCHECKHEFT,10.650 €,130.000 km,1.595 cm³,90 kW (122 PS),Benzin,Schaltgetriebe,-1,07/2013,5,4/5,Euro5,Van / Minibus,2,Unfallfrei
"Mercedes-Benz E 250 CDI Coupe BlueEfficiency, Navi, Kamera,top",9.250 €,242.300 km,2.143 cm³,150 kW (204 PS),Diesel,Automatik,2009,11/2009,4,2/3,Euro5,Sportwagen / Coupé,2,Unfallfrei
Mercedes-Benz C 280 T 7G-TRONIC Avangard,10.900 €,153.000 km,2.996 cm³,170 kW (231 PS),Benzin,Automatik,-1,02/2008,5,4/5,Euro4,Kombi,2,Unfallfrei
Mercedes-Benz B 180 BlueEFFICIENCY,8.400 €,101.300 km,1.699 cm³,85 kW (116 PS),Benzin,Schaltgetriebe,-1,01/2011,5,4/5,Euro5,Van / Minibus,3,Unfallfrei
Mercedes-Benz Mercedes B 200 ( BlueEFFICIENCY )Sondermod...,11.000 €,123.000 km,-1,115 kW (156 PS),Benzin,Schaltgetriebe,-1,03/2012,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz M -Klasse ML 420 CDI Leder Navi 4 Matic,9.999 €,263.800 km,3.996 cm³,225 kW (306 PS),Diesel,Automatik,-1,12/2007,5,4/5,Euro4,SUV / Geländewagen / Pickup,2,Unfallfrei
Mercedes-Benz M -Klasse ML 300 CDI BE 4-Matic,10.250 €,252.681 km,2.987 cm³,150 kW (204 PS),Diesel,Automatik,-1,03/2010,5,4/5,Euro5,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz C 180 T CDI BlueEfficiency *NAVI *Neck-Pro*Klima,9.499 €,138.500 km,2.143 cm³,88 kW (120 PS),Diesel,Schaltgetriebe,-1,12/2011,5,4/5,Euro5,Kombi,2,-1
Mercedes-Benz B 200,8.950 €,79.411 km,2.034 cm³,100 kW (136 PS),Benzin,Schaltgetriebe,-1,10/2010,5,4/5,Euro5,Limousine,1,Unfallfrei
Mercedes-Benz C 350 T CDI BlueEfficiency / AMG-Line / S-Heft,9.990 € (Brutto),222.000 km,2.987 cm³,195 kW (265 PS),Diesel,Automatik,-1,03/2013,5,4/5,Euro5,Kombi,2,-1
Mercedes-Benz A 180 CDI BlueEfficiency / NAVI / Sitzheizung,9.990 €,141.000 km,1.461 cm³,80 kW (109 PS),Diesel,Schaltgetriebe,-1,11/2012,5,4/5,Euro5,Kleinwagen,2,-1
Mercedes-Benz E 350 Cdi T BE Avantgarde zu verkaufen,10.900 €,220.000 km,-1,195 kW (265 PS),Diesel,Automatik,-1,09/2010,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz B 200 CDI BlueEFFICIENCY *TEILLEDER *KLIMA *ALU,9.850 €,119.941 km,1.796 cm³,100 kW (136 PS),Diesel,Schaltgetriebe,-1,05/2012,5,4/5,Euro5,Van / Minibus,2,-1
"Mercedes-Benz Mercedes Benz C 200 Kompressor, Klima, PDC",9.190 €,81.900 km,-1,135 kW (184 PS),Benzin,Schaltgetriebe,-1,09/2008,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz C -Klasse C 180 T CGI BlueEfficiency Xenon ILS,9.985 €,127.473 km,1.796 cm³,115 kW (156 PS),Benzin,Automatik,-1,03/2011,5,4/5,Euro5,Kombi,-1,-1
Mercedes-Benz B 200*Sportpaket*Automatik*Navi*T-Leder*SHZ*PDC*,10.500 €,155.000 km,1.595 cm³,115 kW (156 PS),Benzin,Automatik,-1,08/2012,5,4/5,Euro5,Limousine,1,Unfallfrei
Mercedes-Benz C 200T KOMPRESSOR AVANTGARDE*SCHIEBEDACH*COMAND,9.990 € (Brutto),122.000 km,1.796 cm³,135 kW (184 PS),Benzin,Automatik,-1,11/2008,5,4/5,-1,Kombi,-1,-1
Mercedes-Benz Viano 2.0 CDI Function / ll Hand ANH / Klima,9.800 €,279.420 km,2.148 cm³,85 kW (116 PS),Diesel,Schaltgetriebe,-1,04/2009,7,4/5,Euro4,Van / Minibus,2,-1
Mercedes-Benz Mercedes ML 320 cdi W164 AMG Paket AHK Brabus,9.900 €,226.000 km,-1,200 kW (272 PS),Diesel,Automatik,-1,02/2006,-1,-1,-1,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz Sprinter II Kombi 211 / 215 CDI *9 Sitzer *Klima,8.950 €,231.000 km,2.148 cm³,80 kW (109 PS),Diesel,Automatik,-1,07/2009,9,4/5,-1,Van / Minibus,-1,Unfallfrei
Mercedes-Benz E200 CDI Avantgarde BlueEff. Navi Leder Tempomat,9.450 €,232.898 km,2.143 cm³,100 kW (136 PS),Diesel,Schaltgetriebe,2010,06/2010,5,4/5,Euro5,Limousine,2,Unfallfrei
Mercedes-Benz C320 CDI AMG PAKET AUS WERK!,8.100 €,200.000 km,-1,165 kW (224 PS),Diesel,Automatik,-1,12/2007,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz C 180 Kompressor *Avantgarde*PDC*Shz*,8.990 €,104.750 km,1.597 cm³,115 kW (156 PS),Benzin,Schaltgetriebe,2009,04/2009,5,4/5,-1,Limousine,-1,Unfallfrei
Mercedes-Benz Mercedes-Benz B 180 CDI TOP Zustand,10.900 €,82.000 km,-1,80 kW (109 PS),Diesel,Schaltgetriebe,-1,10/2013,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz E 200 Automatik Standheizung Klimaanlage,8.450 €,152.000 km,-1,135 kW (184 PS),Benzin,Automatik,-1,11/2008,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz B -Klasse B 200&NAVI&PDC,9.999 €,97.000 km,1.595 cm³,115 kW (156 PS),Benzin,Schaltgetriebe,-1,11/2013,5,4/5,Euro5,Limousine,2,Unfallfrei
