carname,price,milage,hubraum,power,fuel_type,transmission,construction_year,first_registration,num_seats,num_doors,emission_class,car_type,num_owners,damage
Mercedes-Benz E 220 BlueTEC-Navi-ILS-SHZ-BT-9G-EURO6-Garantie,19.490 €,96.000 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,2015,04/2015,5,4/5,Euro6,Limousine,-1,-1
Mercedes-Benz Mercedes-Benz C220d T-Modell W205,17.590 €,145.000 km,-1,125 kW (170 PS),Diesel,Automatik,-1,09/2017,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz CLS 350 CDI DPF 4Matic 1 Hand,20.500 €,100.000 km,2.987 cm³,195 kW (265 PS),Diesel,Automatik,-1,01/2012,4,4/5,Euro6,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz SPRINTER WOHNMOBIL BETT SOLAR TV 6GANG TÜV...,19.899 €,133.481 km,-1,110 kW (150 PS),Diesel,Schaltgetriebe,-1,01/2009,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz SLK 350 7G-TRONIC Grand Edition,18.900 €,91.300 km,3.498 cm³,224 kW (305 PS),Benzin,Automatik,-1,06/2010,2,2/3,Euro5,Cabrio / Roadster,3,-1
Mercedes-Benz A 200 (BlueEFFICIENCY) 7G-DCT Urban,18.900 €,91.551 km,1.595 cm³,115 kW (156 PS),Benzin,Automatik,-1,05/2012,5,4/5,Euro5,Limousine,2,Unfallfrei
"Mercedes-Benz E 220 CDI 7G-TRONIC Avantgarde, top Zustand",17.200 €,125.000 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,03/2013,5,4/5,Euro5,Limousine,4,Unfallfrei
Mercedes-Benz E 350 CGI AMG Sport Memory Comand Pano Sound BiX,18.900 €,83.340 km,3.498 cm³,215 kW (292 PS),Benzin,Automatik,-1,02/2011,4,2/3,Euro5,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz CLA AMG 180,19.300 €,64.500 km,-1,90 kW (122 PS),Benzin,Schaltgetriebe,-1,10/2015,-1,-1,-1,Andere,-1,-1
Mercedes-Benz CLA 180 AMG Line,19.300 €,64.500 km,1.595 cm³,122 kW (166 PS),Benzin,Schaltgetriebe,-1,10/2015,5,4/5,Euro6,Sportwagen / Coupé,3,Unfallfrei
Mercedes-Benz Mercedes Benz c-klasse C250 amg line w204 ...,21.000 €,86.100 km,-1,150 kW (204 PS),Benzin,Automatik,-1,09/2011,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz E 350 CDI DPF Coupe BlueEFFICIENCY 7G-TRONIC...,19.400 €,160.000 km,2.987 cm³,195 kW (265 PS),Diesel,Automatik,-1,09/2011,4,2/3,Euro5,Sportwagen / Coupé,-1,-1
Mercedes-Benz Mercedes-Benz ML 350 4-Matic BlueTec ILS A...,19.300 €,219.000 km,-1,190 kW (258 PS),Diesel,Automatik,-1,09/2012,-1,-1,-1,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz S 500 L 7G-TRONIC,20.900 €,125.000 km,5.461 cm³,285 kW (387 PS),Benzin,Automatik,-1,07/2008,4,4/5,Euro4,Limousine,3,Unfallfrei
Mercedes-Benz Mercedes Benz C63 AMG Driver Package 6.3L ...,18.900 €,215.000 km,-1,336 kW (457 PS),Benzin,Automatik,-1,10/2008,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz CLA 180 (CDI) d Xenon Automatik,19.500 €,169.950 km,1.461 cm³,80 kW (109 PS),Diesel,Automatik,-1,08/2015,5,4/5,Euro6,Limousine,2,Reparierter Unfallschaden
Mercedes-Benz Mercedes Benz glk 220CDI,19.500 €,107.000 km,-1,125 kW (170 PS),Diesel,Automatik,-1,04/2014,-1,-1,-1,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz GLA 200 4Matic Xenon Navi SHZ PDC Tempomat I.Han,17.500 € (Brutto),156.000 km,2.143 cm³,100 kW (136 PS),Diesel,Automatik,-1,06/2015,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,-1
Mercedes-Benz C 220 Business Plus AHK LED Navi SHZ PDC Tempoma,17.500 € (Brutto),132.800 km,2.243 cm³,125 kW (170 PS),Diesel,Automatik,-1,08/2017,5,4/5,Euro6,Kombi,1,-1
Mercedes-Benz Mercedes Benz Vito 639 4Matic Allrad TÜV N...,18.560 €,184.000 km,-1,120 kW (163 PS),Diesel,Automatik,-1,08/2012,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz C -Klasse Lim. C 200d Avantgarde R-Kamera Navi,19.990 € (Brutto),95.200 km,1.598 cm³,100 kW (136 PS),Diesel,Schaltgetriebe,-1,04/2017,5,4/5,Euro6d,Limousine,1,Unfallfrei
Mercedes-Benz Mercedes E 220 CDI Automatik Sommerfahrzeug,19.600 €,59.571 km,-1,125 kW (170 PS),Diesel,Automatik,-1,07/2014,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes Benz CLS 350 4-MATIC TOP ANGEBOT ...,21.000 €,185.000 km,-1,190 kW (258 PS),Diesel,Automatik,-1,06/2015,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz C 220 AMG-Line*Panorama*LED*Air Balance*Leder*,17.900 €,160.000 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,02/2015,5,4/5,Euro6,Kombi,1,Unfallfrei
Mercedes-Benz A 45 AMG 4-Matic*AMG Driver Package*HarmanKardon,20.900 €,158.257 km,1.991 cm³,265 kW (360 PS),Benzin,Automatik,-1,02/2014,5,4/5,Euro6,Limousine,2,Unfallfrei
Mercedes-Benz CLA Shooting Brake AMG Line Voll-LED,20.990 €,51.904 km,1.595 cm³,115 kW (156 PS),Benzin,Schaltgetriebe,-1,01/2017,5,4/5,Euro6,Kombi,2,-1
"Mercedes-Benz Vito Kasten 114/116 CDI Autom . LED ,Navi",20.600 € (Brutto),44.000 km,2.143 cm³,100 kW (136 PS),Diesel,Automatik,-1,12/2016,3,4/5,Euro6,Kombi,1,Unfallfrei
Mercedes-Benz MERCEDES CLA 180 AMG Line,18.499 €,97.500 km,-1,90 kW (122 PS),Benzin,Automatik,-1,08/2015,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz E 350 BlueTEC 4-Matic Distronik LED,19.719 € (Brutto),142.000 km,2.987 cm³,185 kW (252 PS),Diesel,Automatik,-1,06/2014,5,4/5,Euro6,Limousine,-1,-1
Mercedes-Benz B -Klasse B 220 4Matic+Panorama+E-Sitze+,19.900 €,34.375 km,1.991 cm³,135 kW (184 PS),Benzin,Automatik,-1,12/2016,5,4/5,Euro6,Van / Minibus,-1,Unfallfrei
Mercedes-Benz C 220 CDI Coupe 7G-TRONIC AMG-Line,17.500 €,135.000 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,11/2013,4,2/3,Euro5,Sportwagen / Coupé,-1,Unfallfrei
Mercedes-Benz C 220 CDI Coupe Abstandstemp. Pano Navi SHD Spur,17.490 €,44.525 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,10/2012,4,2/3,Euro5,Sportwagen / Coupé,2,Unfallfrei
Mercedes-Benz Mercedes AMG Line w205,19.500 €,109.630 km,-1,135 kW (184 PS),Benzin,Automatik,-1,10/2014,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz T-Modell C 200 T CGI Avantgarde 75 tkm Top Zust,19.390 €,75.000 km,1.991 cm³,135 kW (184 PS),Benzin,Schaltgetriebe,-1,05/2016,5,4/5,Euro6,Kombi,-1,Unfallfrei
Mercedes-Benz W212 E500 4matic Lpg E63 Bodykit,21.000 €,163.000 km,-1,285 kW (387 PS),Benzin,Automatik,-1,05/2010,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes-Benz E250 CDI T AVANTGARDE,17.490 €,156.000 km,-1,150 kW (204 PS),Diesel,Automatik,-1,06/2014,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz E 220 T BlueTEC,17.000 €,171.000 km,2.143 cm³,125 kW (170 PS),Diesel,Schaltgetriebe,-1,06/2015,5,4/5,Euro6,Kombi,2,Unfallfrei
Mercedes-Benz C250 2x AMG Line 4M LED COMAND KAM STNDHZ Distr+,20.950 € (Brutto),135.526 km,2.143 cm³,150 kW (204 PS),Diesel,Automatik,2016,02/2016,5,4/5,Euro6,Kombi,1,Unfallfrei
Mercedes-Benz Citan 112 lang Start & Stop 6G-DCT,20.800 €,20.400 km,1.192 cm³,84 kW (114 PS),Benzin,Automatik,-1,11/2018,5,4/5,Euro6,Van / Minibus,2,Unfallfrei
Mercedes-Benz Mercedes Benz GL 320,19.449 €,251.692 km,-1,-1,Diesel,Automatik,-1,12/2009,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz GLK 220 CDI 4Matic (BlueEFFICIENCY) 7G-TRONIC,18.999 €,70.000 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,11/2013,5,4/5,Euro5,SUV / Geländewagen / Pickup,3,Unfallfrei
Mercedes-Benz Mercedes E 500T AMG 4 Matic 1.Hand Doktorw...,19.900 €,179.800 km,-1,300 kW (408 PS),Benzin,Automatik,-1,07/2012,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes-Benz Vito 116 CDI TOURER EXTRALAN...,17.500 €,248.888 km,-1,120 kW (163 PS),Diesel,Schaltgetriebe,-1,09/2015,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz GLA 180 Sport Utility Vehicle Navi*PDC,17.399 € (Brutto),58.631 km,1.595 cm³,90 kW (122 PS),Benzin,Schaltgetriebe,-1,11/2016,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz Mercedes C63amg Optik Umbau,18.499 €,220.500 km,-1,168 kW (228 PS),Diesel,Schaltgetriebe,-1,10/2014,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz E 200 d 9G-TRONIC,20.900 €,119.500 km,1.950 cm³,110 kW (150 PS),Diesel,Automatik,-1,03/2018,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz GLA 200 CDI 4Matic Navi Leder 1Hand erst 42665KM,19.800 €,42.665 km,2.143 cm³,100 kW (136 PS),Diesel,Automatik,-1,08/2014,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz C 220d BT >SPORTSI+LED+NAVI+PARKASS+SHZ+MFL+TEMP,19.950 € (Brutto),46.335 km,2.143 cm³,125 kW (170 PS),Diesel,Schaltgetriebe,-1,12/2017,5,4/5,Euro6,Limousine,1,-1
Mercedes-Benz C220 T AMG Line >NIGHT+LED+KAM+PARKASS+NAVI+TEMP,19.650 € (Brutto),116.068 km,2.143 cm³,125 kW (170 PS),Diesel,Schaltgetriebe,-1,03/2017,5,4/5,Euro6,Kombi,1,-1
Mercedes-Benz C220 T 9G. AMG Line NIGHT+COMAND+LED+HEADUP,17.450 € (Brutto),223.608 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,10/2017,5,4/5,Euro6,Kombi,1,-1
Mercedes-Benz C 220d T 4Mat 9G. Avantg. >COMAND+LED+LEDER+SHZ+,19.450 € (Brutto),117.632 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,06/2017,5,4/5,Euro6,Kombi,1,-1
Mercedes-Benz C220d AMG Line >LED+NAVI+LEDER+PARKASS+SITHZ+MFL,19.450 € (Brutto),124.988 km,2.143 cm³,125 kW (170 PS),Diesel,Schaltgetriebe,-1,11/2016,5,4/5,Euro6,Limousine,1,-1
Mercedes-Benz C220 T AMG Line >NIGHT+LED+PARKASS+NAVI+AHK+SHZ.,18.750 € (Brutto),118.301 km,2.143 cm³,125 kW (170 PS),Diesel,Schaltgetriebe,-1,06/2016,5,4/5,Euro6,Kombi,1,-1
Mercedes-Benz Mercedes Benz E300/350 Avantgarde Euro6,17.000 €,181.000 km,-1,170 kW (231 PS),Diesel,Automatik,-1,06/2013,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz CLA180 Shooting Brake AMG Navi FINANZIERUNG,18.950 €,49.998 km,1.595 cm³,90 kW (122 PS),Benzin,Schaltgetriebe,-1,08/2015,5,4/5,Euro6,Kombi,2,-1
Mercedes-Benz C 200 Leder Exklusive Panorama Navi Xenon LED,20.950 € (Brutto),56.000 km,1.598 cm³,100 kW (136 PS),Diesel,Schaltgetriebe,-1,02/2018,5,4/5,Euro6,Limousine,-1,Unfallfrei
Mercedes-Benz SLK 200 AMG (BlueEFFICIENCY),20.500 €,80.963 km,1.796 cm³,135 kW (184 PS),Benzin,Schaltgetriebe,-1,02/2013,2,2/3,Euro5,Cabrio / Roadster,-1,Unfallfrei
Mercedes-Benz ML 250 CDI BlueTEC EU6+AMG-LINE+COMAND+GSD+LED,18.888 € (Brutto),294.000 km,2.143 cm³,150 kW (204 PS),Diesel,Automatik,2014,10/2014,5,4/5,Euro6,SUV / Geländewagen / Pickup,2,-1
Mercedes-Benz C 180 T 7G-TRONIC Avantgarde,20.500 €,48.000 km,1.595 cm³,115 kW (156 PS),Benzin,Automatik,-1,11/2014,5,4/5,Euro6,Kombi,2,Unfallfrei
Mercedes-Benz GLK 350 CDI 4-Matic*iLS*NAVi*SiTZHZG*7G-TRONIC*,19.850 €,93.000 km,2.987 cm³,195 kW (265 PS),Diesel,Automatik,-1,02/2013,5,4/5,Euro5,SUV / Geländewagen / Pickup,2,-1
Mercedes-Benz Mercedes Benz C220d T Modell Avantgarde - ...,17.899 €,107.136 km,-1,125 kW (170 PS),Diesel,Automatik,-1,11/2015,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz GLA 200 d,18.200 €,75.000 km,2.143 cm³,100 kW (136 PS),Diesel,Schaltgetriebe,-1,05/2018,5,4/5,Euro6,SUV / Geländewagen / Pickup,2,Unfallfrei
Mercedes-Benz GLK 220 CDI 4Matic (BlueEFFICIENCY) 7G-TRONIC,19.900 €,4.600 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,09/2014,5,4/5,Euro5,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz C 200d BlueTEC 7GT AVANTGARDE COMAND ERGONOMIE,18.880 € (Brutto),117.000 km,1.598 cm³,100 kW (136 PS),Diesel,Automatik,-1,10/2015,5,4/5,Euro6,Limousine,2,-1
Mercedes-Benz E 200T BT 7G-T. AVANTGARDE/AHK schw./LED/SHZ/Nav,19.499 €,104.051 km,2.143 cm³,100 kW (136 PS),Diesel,Automatik,-1,02/2016,5,4/5,Euro6,Limousine,-1,-1
Mercedes-Benz E 350 BT 4MATIC *3xAMG*PANO*ILS*DISTRONIC+*,19.990 € (Brutto),205.000 km,2.987 cm³,190 kW (258 PS),Diesel,Automatik,-1,05/2015,5,4/5,Euro6,Kombi,2,Unfallfrei
Mercedes-Benz Vito 114 CDI Pro extralang BlueTEC*1-Hand*9-Sitz,18.998 € (Brutto),183.500 km,2.143 cm³,100 kW (136 PS),Diesel,Schaltgetriebe,-1,02/2018,9,4/5,Euro6,Kombi,1,Unfallfrei
Mercedes-Benz C 250 Coupe Sport 7G-TRONIC,19.000 €,215.500 km,1.796 cm³,150 kW (204 PS),Benzin,Automatik,-1,01/2014,4,2/3,Euro5,Sportwagen / Coupé,3,Reparierter Unfallschaden
Mercedes-Benz E -Klasse Lim. E 350 BlueTEC Euro 6 LED Navi,20.990 €,112.900 km,2.987 cm³,190 kW (258 PS),Diesel,Automatik,-1,04/2015,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz A -Klasse A 180 CDI d*URBAN*LED*SpoSi*7G DCT,17.900 € (Brutto),77.900 km,1.461 cm³,80 kW (109 PS),Diesel,Automatik,-1,08/2017,5,4/5,Euro6,Limousine,1,-1
Mercedes-Benz GLA 200 Style NAVI EL.HECKKLAPPE KAMERA SHZ,17.990 €,48.239 km,1.595 cm³,115 kW (156 PS),"Benzin, E10-geeignet",Schaltgetriebe,-1,08/2014,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,-1
Mercedes-Benz A 200 d URBAN Edition NightP-Excl.Pano-Kamera,18.980 € (Brutto),48.500 km,2.143 cm³,100 kW (136 PS),Diesel,Schaltgetriebe,-1,11/2016,5,4/5,Euro6,Kleinwagen,1,Unfallfrei
Mercedes-Benz CLA 180 7G-DCT AUTOMATIK NAVI PARK-ASSISTENT...,20.250 €,33.539 km,1.595 cm³,90 kW (122 PS),"Benzin, E10-geeignet",Automatik,-1,04/2014,5,4/5,Euro6,Sportwagen / Coupé,1,-1
Mercedes-Benz GLA -Klasse GLA 250 4Matic AMG Line Euro 6,19.990 €,101.000 km,1.991 cm³,155 kW (211 PS),Benzin,Automatik,-1,09/2014,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,-1
Mercedes-Benz A 200,20.540 €,70.000 km,1.595 cm³,115 kW (156 PS),Benzin,Automatik,-1,07/2014,5,4/5,Euro6,Limousine,2,Unfallfrei
Mercedes-Benz Vito 116 CDI Extralang,17.700 €,99.000 km,2.143 cm³,120 kW (163 PS),Diesel,Schaltgetriebe,-1,10/2016,3,4/5,Euro6,Van / Minibus,1,Unfallfrei
Mercedes-Benz Mercedes-Benz E-220 CDI,19.600 €,112.000 km,-1,130 kW (177 PS),Diesel,Automatik,-1,07/2014,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz E 200 d T *TAXI*COMAND-NAVI*LED*SPT03-TAXAMETER*,17.800 € (Brutto),227.000 km,1.950 cm³,110 kW (150 PS),Diesel,Automatik,-1,09/2017,5,4/5,Euro6,Kombi,-1,-1
"Mercedes-Benz Mercedes-Benz C 200 d T 7G-Tronic ""TOP ZUSTAND""",19.950 € (Brutto),87.800 km,2.143 cm³,100 kW (136 PS),Diesel,Automatik,-1,04/2017,5,4/5,Euro6,Kombi,1,Unfallfrei
"Mercedes-Benz Mercedes-Benz C 200 d T 7G-Tronic ""TOP ZUSTAND""",19.950 € (Brutto),87.800 km,2.143 cm³,100 kW (136 PS),Diesel,Automatik,-1,04/2017,5,4/5,Euro6,Kombi,1,Unfallfrei
Mercedes-Benz V 220 (BlueTEC) d extralang 7G-TRONIC Avantg...,20.900 €,318.000 km,2.143 cm³,120 kW (163 PS),Diesel,Automatik,-1,10/2016,8,4/5,Euro6,Van / Minibus,2,Unfallfrei
Mercedes-Benz Vito 114 CDI MIXTO/AUTOMATIK/AHK/TEMPOMAT/HOLZBO,18.369 € (Brutto),48.165 km,2.143 cm³,100 kW (136 PS),Diesel,Automatik,-1,09/2016,2,4/5,Euro6,Van / Minibus,1,Unfallfrei
Mercedes-Benz Vito 111 CDI KA/KLIMA/NAVI/SITZHEIZUNG/TEMPOMAT/,17.939 € (Brutto),37.422 km,1.598 cm³,84 kW (114 PS),Diesel,Schaltgetriebe,-1,08/2017,2,4/5,Euro6,Van / Minibus,1,Unfallfrei
Mercedes-Benz ML 350 CDI BT*XENON*COMAND*AIRMATIC*AHK*EURO6,17.499 €,248.900 km,2.987 cm³,190 kW (258 PS),Diesel,Automatik,-1,12/2012,5,4/5,Euro6,SUV / Geländewagen / Pickup,2,Unfallfrei
"Mercedes-Benz B 180 Style Autom.,Navi,LED-High,Leder,Totwinkl!",18.199 €,22.700 km,1.595 cm³,90 kW (122 PS),"Benzin, E10-geeignet",Automatik,-1,03/2015,5,4/5,Euro6,Van / Minibus,2,Unfallfrei
"Mercedes-Benz CLA 200 SB Urban,Navi,PDC,SHZ",19.998 € (Brutto),60.492 km,1.595 cm³,115 kW (156 PS),Benzin,Schaltgetriebe,-1,03/2015,5,4/5,Euro6,Kombi,-1,Unfallfrei
Mercedes-Benz E 200 BlueTEC 7G-TRONIC Avantgarde EURO 6,18.400 €,74.546 km,2.143 cm³,100 kW (136 PS),Diesel,Automatik,-1,03/2015,5,4/5,Euro6,Limousine,3,Unfallfrei
Mercedes-Benz c 250 cdi. 4 matic,18.990 €,138.000 km,2.159 cm³,150 kW (204 PS),Diesel,Automatik,-1,09/2015,-1,4/5,Euro6,Limousine,2,Unfallfrei
Mercedes-Benz C 180 T 9G TRONIC AVANTGARDE LED AHK LEDER,20.450 €,68.286 km,1.595 cm³,115 kW (156 PS),Benzin,Automatik,-1,07/2017,5,4/5,Euro6,Kombi,2,Unfallfrei
Mercedes-Benz Mercedes Benz S 600 lang,17.000 €,125.000 km,-1,380 kW (517 PS),Benzin,Automatik,-1,01/2006,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz ML 350 LEDER COMAND XENON SPUR PANORAM DISTRONIC,18.800 €,182.406 km,2.987 cm³,190 kW (258 PS),Diesel,Automatik,-1,07/2014,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,-1
Mercedes-Benz CLA -Klasse Shooting Brake CLA 220 CDI / d,17.900 € (Brutto),122.000 km,2.143 cm³,130 kW (177 PS),Diesel,Automatik,-1,04/2016,5,4/5,Euro6,Sportwagen / Coupé,1,-1
Mercedes-Benz Mercedes A250 Sport,18.800 €,63.000 km,-1,155 kW (211 PS),Benzin,Automatik,-1,04/2013,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Vito 111 PRO Lang Tourer /Navi/Klimaanlage/9Sitz,17.980 € (Brutto),106.300 km,1.598 cm³,84 kW (114 PS),Diesel,Schaltgetriebe,-1,04/2016,9,4/5,Euro6,Van / Minibus,-1,-1
Mercedes-Benz Vito 116 CDI Mixto 7GT+Navi+LED+AHK+Kamera,20.900 € (Brutto),172.000 km,2.143 cm³,120 kW (163 PS),Diesel,Automatik,-1,01/2015,5,4/5,-1,Van / Minibus,1,Unfallfrei
Mercedes-Benz CLA 180 Coupé Urban LED+Navi+PDC,19.980 €,58.200 km,1.595 cm³,90 kW (122 PS),Benzin,Automatik,-1,11/2017,5,4/5,Euro6,Sportwagen / Coupé,2,Unfallfrei
Mercedes-Benz Mercedes C 200 BlueTec Avantgarde,20.300 €,47.750 km,-1,100 kW (136 PS),Diesel,Schaltgetriebe,-1,08/2017,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Citan 109 Tourer Edition lang Klima Sitzhzg PDC,17.980 € (Brutto),6.976 km,1.461 cm³,66 kW (90 PS),Diesel,Schaltgetriebe,-1,01/2019,5,4/5,Euro6,Van / Minibus,1,Unfallfrei
Mercedes-Benz E -Klasse Coupe E 250 Tempomat/SHZ/ Schaltwippen,19.900 € (Brutto),130.179 km,1.991 cm³,155 kW (211 PS),Benzin,Automatik,-1,02/2014,4,2/3,Euro6,Sportwagen / Coupé,2,-1
Mercedes-Benz CLA -Klasse 200 AMG Line Xenon Navi 1J.Garant,17.570 €,120.000 km,1.595 cm³,115 kW (156 PS),"Benzin, E10-geeignet",Automatik,-1,05/2013,5,4/5,Euro6,Sportwagen / Coupé,-1,-1
Mercedes-Benz Vito Kasten 114 CDI BT 7G lang*NAVI*PDC`KAMERA*,17.990 € (Brutto),99.690 km,2.143 cm³,100 kW (136 PS),Diesel,Automatik,-1,05/2018,2,4/5,Euro6,Van / Minibus,1,Unfallfrei
Mercedes-Benz GLA 220 d 4M nur Händler/Gewerbe+Style+Memory,19.710 € (Brutto),108.000 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,07/2018,5,4/5,Euro6c,SUV / Geländewagen / Pickup,1,-1
Mercedes-Benz GLA 200*1.HD/AMG/Leder/BiXe/PDC/Sitzhzg/ALU/TOP*,18.199 €,125.000 km,1.595 cm³,115 kW (156 PS),Benzin,Schaltgetriebe,-1,06/2015,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,-1
Mercedes-Benz E 350 CDI BlEff Avantgarde*AUT./Navi/Leder/ALU*,18.450 € (Brutto),57.300 km,2.987 cm³,170 kW (231 PS),Diesel,Automatik,-1,05/2010,4,2/3,Euro5,Sportwagen / Coupé,2,-1
Mercedes-Benz C 180 CGI Avantgarde*Business/Navi/ALU/Leder/TOP,18.950 €,43.900 km,1.595 cm³,115 kW (156 PS),Benzin,Schaltgetriebe,-1,08/2015,5,4/5,Euro6,Limousine,2,-1
Mercedes-Benz C 200 Avantgarde 7Gtron Distronic AHK Navi Park,19.470 €,62.050 km,1.991 cm³,135 kW (184 PS),"Benzin, E10-geeignet",Automatik,2014,05/2014,5,4/5,Euro6,Limousine,2,-1
