carname,price,milage,hubraum,power,fuel_type,transmission,construction_year,first_registration,num_seats,num_doors,emission_class,car_type,num_owners,damage
Mercedes-Benz Mercedes-Benz B -Klasse B 180 CDI Panorama...,2.800 €,230.000 km,-1,-1,-1,-1,-1,06/2006,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes CLK 200 mit Tüv bis 10 22 nur 141...,2.750 €,141.500 km,-1,100 kW (136 PS),Benzin,Schaltgetriebe,-1,10/2000,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz Mercedes B Klasse 200 Automatik,3.000 €,290.000 km,-1,-1,Benzin,Automatik,-1,12/2006,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes-Benz E280 Avantgarde 2004,2.000 €,320.000 km,-1,130 kW (177 PS),Diesel,Automatik,-1,04/2004,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes-Benz E280 Avantgarde 2004,2.000 €,320.000 km,-1,130 kW (177 PS),Diesel,Automatik,-1,04/2004,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes W123 240D,2.000 €,285.737 km,-1,-1,-1,Schaltgetriebe,-1,12/2020,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes Benz c200,2.000 €,247.000 km,-1,103 kW (140 PS),Benzin,Schaltgetriebe,-1,06/2003,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes-Benz E 280 T Avantgarde W210 Benz...,2.000 €,190.934 km,-1,150 kW (204 PS),Benzin,Automatik,-1,02/2002,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz A klasse lange version (a140),2.850 €,117.000 km,-1,60 kW (82 PS),Benzin,Schaltgetriebe,-1,09/2003,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedez a Klasse 180,2.200 €,151.000 km,-1,-1,Diesel,Schaltgetriebe,-1,05/2006,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes A150 Facelift TÜV 11/21,2.200 €,237.000 km,-1,70 kW (95 PS),Benzin,Schaltgetriebe,-1,11/2008,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes c200 kompressor,2.300 €,230.000 km,-1,124 kW (169 PS),Benzin,Schaltgetriebe,-1,10/2000,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz B 180 CDI DPF Autotronic+Klima+SHZ,2.490 €,303.050 km,1.991 cm³,80 kW (109 PS),Diesel,Automatik,-1,07/2008,5,4/5,Euro4,Van / Minibus,-1,Unfallfrei
Mercedes-Benz C 200 CDI Diesel Automatik Baujahr 6 TL 20...,2.450 €,110.000 km,-1,100 kW (136 PS),Diesel,Automatik,-1,11/2001,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz E 280 Avantgarde,2.750 €,219.500 km,2.799 cm³,150 kW (204 PS),Benzin,Automatik,-1,05/2000,5,4/5,Euro2,Limousine,-1,Unfallfrei
"Mercedes-Benz Mercedes ML W163 430, 272ps LPG(Gasanlage)",2.780 €,420.000 km,-1,200 kW (272 PS),Autogas (LPG),Automatik,-1,04/2001,-1,-1,-1,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz A200 auch Tausch geg Astra Coupe - CRX del...,2.950 €,286.000 km,-1,100 kW (136 PS),Benzin,Schaltgetriebe,-1,06/2007,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes A 160 Bj:12/2000 Tüv03/2022 2070...,2.490 €,207.000 km,-1,75 kW (102 PS),Benzin,Schaltgetriebe,-1,12/2000,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes Benz CLK mit TÜV,2.630 €,259.000 km,-1,160 kW (218 PS),Benzin,Automatik,-1,12/2000,-1,-1,-1,Sportwagen / Coupé,-1,-1
"Mercedes-Benz Mercedes A Klasse A160 Viele Neuteile ,Top...",2.699 €,227.689 km,-1,75 kW (102 PS),Benzin,Schaltgetriebe,-1,07/2002,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes Sprinter 208 CDI mit Regale Syst...,2.700 €,250.041 km,-1,79 kW (107 PS),Diesel,Schaltgetriebe,-1,04/2004,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz Mercedes Benz c200cdi w203 2.Hand Scheckhe...,2.444 €,144.758 km,-1,85 kW (116 PS),Diesel,Schaltgetriebe,-1,09/2001,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes Benz E270 CDI CLASSIC,2.699 €,265.000 km,-1,130 kW (177 PS),Diesel,Automatik,-1,12/2004,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Hallo ich Verkaufe meine Mercedes-Benz vito,3.000 €,480.000 km,-1,115 kW (156 PS),Diesel,Automatik,-1,09/2007,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes Benz c200cdi w203 2.Hand Scheckhe...,2.444 €,144.758 km,-1,85 kW (116 PS),Diesel,Schaltgetriebe,-1,09/2001,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes Benz E270 CDI CLASSIC,2.699 €,265.000 km,-1,130 kW (177 PS),Diesel,Automatik,-1,12/2004,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Hallo ich Verkaufe meine Mercedes-Benz vito,3.000 €,480.000 km,-1,115 kW (156 PS),Diesel,Automatik,-1,09/2007,-1,-1,-1,Andere,-1,-1
"Mercedes-Benz Mercedes E220 CDI Avangat Inkl, 5 Motore...",2.000 €,350.000 km,-1,125 kW (170 PS),Diesel,Automatik,-1,05/2009,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes Benz e Klasse 220cdi,2.300 €,200.000 km,-1,107 kW (145 PS),Diesel,Automatik,-1,10/2001,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes C220 CDI Kombi 143PS Tüv: Mai 202...,2.350 €,424.254 km,-1,105 kW (143 PS),Diesel,Automatik,-1,04/2003,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz A 180 CDI Avantgarde,2.500 €,161.000 km,1.991 cm³,80 kW (109 PS),Diesel,Schaltgetriebe,-1,07/2005,5,4/5,Euro4,Limousine,2,Reparierter Unfallschaden
Mercedes-Benz Mercedes Benz C220 CDI W203,2.600 €,223.000 km,-1,107 kW (145 PS),Diesel,Schaltgetriebe,-1,01/2001,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes Benz C180,2.250 €,199.000 km,-1,105 kW (143 PS),Benzin,Schaltgetriebe,-1,08/2002,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes Benz E Kl.,2.500 €,388.700 km,-1,-1,Diesel,Automatik,-1,10/2001,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes benz A Klasse 180 CDI. 4/5 Tür,2.700 €,180.000 km,-1,80 kW (109 PS),Diesel,Schaltgetriebe,-1,08/2008,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz CLK 230 Kompressor,2.800 €,188.000 km,2.295 cm³,145 kW (197 PS),Benzin,Automatik,-1,04/2001,4,2/3,Euro4,Cabrio / Roadster,4,Unfallfrei
Mercedes-Benz C 240 Avangarde Autom. /TÜV NEU/ Leder/Kli...,2.499 €,226.000 km,-1,125 kW (170 PS),Benzin,Automatik,-1,06/2002,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes Benz E220 CDI,2.950 €,339.800 km,-1,143 kW (194 PS),Diesel,Automatik,-1,06/2007,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Vito 111 CDI Kompakt Mixto 2.Hd AHK TÜV 02/22,2.700 €,488.800 km,2.148 cm³,85 kW (116 PS),Diesel,Schaltgetriebe,-1,08/2009,5,4/5,Euro4,Van / Minibus,2,-1
Mercedes-Benz Mercedes Benz c240 w203,2.550 €,270.000 km,-1,125 kW (170 PS),Benzin,Automatik,-1,01/2002,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes ML 270 Automatik TÜV Neu (Arbeits...,2.850 €,343.000 km,-1,120 kW (163 PS),Diesel,Automatik,-1,05/2001,-1,-1,-1,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz Mercedes Benz A 150,2.550 €,166.450 km,-1,70 kW (95 PS),Benzin,Schaltgetriebe,-1,02/2007,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz M -KLasse ML 270 CDI Xenon AHK Sitzheizung,2.999 €,300.000 km,2.685 cm³,120 kW (163 PS),"Diesel, Biodiesel geeignet",Automatik,-1,03/2003,5,4/5,Euro4,SUV / Geländewagen / Pickup,1,Unfallfrei
"Mercedes-Benz Mercedes Clk 200 komp. Tüv neu noch """,2.200 €,202.363 km,-1,120 kW (163 PS),Benzin,Automatik,-1,02/2002,-1,-1,-1,Sportwagen / Coupé,-1,-1
"Mercedes-Benz Mercedes Clk 200 komp. Tüv neu noch """,2.200 €,202.363 km,-1,120 kW (163 PS),Benzin,Automatik,-1,02/2002,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz Mercedes.noch.bis.10.01.2021,2.300 €,195.000 km,-1,125 kW (170 PS),Benzin,Schaltgetriebe,-1,09/1998,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes A160 cdi,2.000 €,205.000 km,-1,60 kW (82 PS),Diesel,Schaltgetriebe,-1,06/2005,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes C200,2.900 €,160.000 km,-1,118 kW (160 PS),Benzin,Automatik,-1,05/2003,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz Mercedes CLK neue Tüv,2.050 €,255.000 km,-1,121 kW (165 PS),Benzin,Schaltgetriebe,-1,01/2001,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz Mercedes-benz Vito 109 CDi TÜV bis 03 2021,2.500 €,298.000 km,-1,70 kW (95 PS),Diesel,Schaltgetriebe,-1,11/2008,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz Mercedes Vito,2.990 €,101.000 km,-1,60 kW (82 PS),Diesel,Schaltgetriebe,-1,11/2000,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz A 180 CDI Avantgarde Polar Star NAVI -KLIMA -DPF,2.950 €,217.000 km,1.991 cm³,80 kW (109 PS),Diesel,Schaltgetriebe,-1,12/2007,5,4/5,Euro4,Limousine,3,Unfallfrei
Mercedes-Benz Mercedes A 160. 1 Hand. Rentner Fahrzeug. ...,2.600 €,95.000 km,-1,75 kW (102 PS),Benzin,Schaltgetriebe,-1,06/2003,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes 320 W210 mit LPG,2.700 €,271.822 km,-1,-1,Autogas (LPG),Automatik,-1,12/2000,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes C220 CDI Sportcoupé Sport Edition,2.500 €,261.000 km,-1,110 kW (150 PS),Diesel,Schaltgetriebe,-1,07/2005,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz Mercedes-Benz B200,2.700 €,306.000 km,-1,103 kW (140 PS),Diesel,Automatik,-1,11/2007,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes B Klasse,2.800 €,342.000 km,-1,88 kW (120 PS),Diesel,Schaltgetriebe,-1,04/2007,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes SLK 200 Kompressor TÜV 04/22 Face...,2.300 €,220.000 km,-1,120 kW (163 PS),Benzin,Schaltgetriebe,-1,08/2000,-1,-1,-1,Cabrio / Roadster,-1,-1
Mercedes-Benz Mercedes-Benz E220 CDI W210 Automatik/Klim...,2.250 €,205.000 km,-1,92 kW (125 PS),Diesel,Automatik,-1,07/1998,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz A 180 A 180 CDI CLASSIC mit Klima & Sitzheizung,2.750 €,166.000 km,1.991 cm³,80 kW (109 PS),Diesel,Schaltgetriebe,-1,02/2006,5,2/3,Euro4,Limousine,-1,-1
Mercedes-Benz C 200 CDI Avantgarde,2.500 €,250.000 km,2.148 cm³,90 kW (122 PS),Diesel,Schaltgetriebe,-1,08/2003,5,4/5,Euro3,Limousine,4,-1
Mercedes-Benz Mercedes-Benz A 190 AMG 1999 Vollausstattu...,2.600 €,137.000 km,-1,92 kW (125 PS),Benzin,Schaltgetriebe,-1,08/1999,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes Benz E200 W210,2.700 €,142.000 km,-1,100 kW (136 PS),Benzin,Schaltgetriebe,-1,03/1999,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes E220 CDI,2.000 €,293.000 km,-1,110 kW (150 PS),Diesel,Automatik,-1,01/2004,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Vito 110 CDI,2.680 €,415.000 km,2.148 cm³,75 kW (102 PS),Diesel,Schaltgetriebe,-1,05/1999,8,4/5,Euro3,Van / Minibus,2,-1
Mercedes-Benz S 320 VOLLAUSSTATTUNG 8X RÄDER TÜV 3/2021,2.500 €,229.000 km,3.199 cm³,165 kW (224 PS),Benzin,Automatik,-1,08/2001,5,4/5,Euro4,Limousine,3,Unfallfrei
Mercedes-Benz W210 E-240 Kombi Tüv Neu kein Rost Sammler...,2.600 €,260.000 km,-1,125 kW (170 PS),Benzin,Automatik,-1,03/1998,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz MB S210 Avangarde,2.100 €,187.000 km,-1,125 kW (170 PS),Benzin,Automatik,-1,11/1998,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz C 180 Kompressor Automatik Elegance,2.200 €,218.000 km,1.796 cm³,105 kW (143 PS),Benzin,Automatik,-1,04/2004,5,4/5,Euro4,Limousine,-1,Unfallfrei
Mercedes-Benz Mercedes E220cdi tüv 09/2021 *Classic*,2.100 €,297.000 km,-1,110 kW (150 PS),Diesel,Schaltgetriebe,-1,12/2002,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes E 220 CDI Elegance,2.750 €,349.005 km,-1,-1,Diesel,Automatik,-1,11/2004,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz C 200 Kompressor,2.700 €,178.000 km,-1,120 kW (163 PS),Benzin,Schaltgetriebe,-1,03/2003,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz A 170 CDI ELEGANCE*TÜV neu*,2.250 €,136.000 km,1.689 cm³,66 kW (90 PS),Diesel,Schaltgetriebe,-1,02/1999,5,4/5,Euro3,Van / Minibus,-1,-1
Mercedes-Benz MERCEDES BENZ //E270//CDi TÜV 2022 TOP ZUS...,2.350 €,410.280 km,-1,132 kW (179 PS),Diesel,Automatik,-1,11/2004,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz MERCEDES CLK 220 CDI,2.599 €,280.000 km,-1,110 kW (150 PS),Diesel,Schaltgetriebe,-1,07/2006,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz Mercedes-Benz A180 CDI,2.500 €,143.000 km,-1,90 kW (122 PS),Diesel,Schaltgetriebe,-1,12/2004,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes-Benz A180 CDI !!!!!!!!!,2.500 €,143.000 km,-1,90 kW (122 PS),Diesel,Schaltgetriebe,-1,12/2004,-1,-1,-1,Limousine,-1,-1
"Mercedes-Benz Mercedes c 180 EZ 2003, Benzin 2800",2.800 €,113.000 km,-1,105 kW (143 PS),Benzin,Automatik,-1,10/2003,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes E220T CDI Kombi Avantgarde,2.499 €,300.000 km,-1,110 kW (150 PS),Diesel,Automatik,-1,02/2006,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes S 320,2.300 €,162.320 km,-1,165 kW (224 PS),Benzin,Automatik,-1,11/1998,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes Clk 320 Benzin Xenon Automatik,2.500 €,328.600 km,-1,160 kW (218 PS),Benzin,Automatik,-1,01/2004,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes W203 C 220 Cdi TÜV 10/2022,2.499 €,251.000 km,-1,105 kW (143 PS),Diesel,Automatik,-1,02/2003,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes Sprinter 213 CDI,2.500 €,220.000 km,-1,95 kW (129 PS),Diesel,Schaltgetriebe,-1,11/2003,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes Vito W639 Mixto 5 Sitzer 111 CDI ...,2.700 €,488.800 km,-1,85 kW (116 PS),Diesel,Schaltgetriebe,-1,09/2009,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz A -Klasse A 200,2.990 €,192.000 km,2.034 cm³,100 kW (136 PS),Benzin,Automatik,-1,05/2005,5,4/5,-1,Kleinwagen,2,Unfallfrei
Mercedes-Benz Mercedes-Benz *S 430L V8*Vollausstattung*S...,2.850 €,161.000 km,-1,205 kW (279 PS),Benzin,Automatik,-1,11/1999,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes E280CDI Avantgarde E4,2.999 €,302.000 km,-1,-1,Diesel,Automatik,-1,10/2005,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes C 200,2.950 €,239.000 km,-1,120 kW (163 PS),Benzin,Schaltgetriebe,-1,03/2005,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Verkaufe meinen Mercedes Benz 203 CL (C 20...,2.700 €,122.065 km,-1,125 kW (170 PS),Benzin,Automatik,-1,08/2002,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz C 220 CDI Classic ***TÜV neu***,2.000 €,391.500 km,2.148 cm³,105 kW (143 PS),Diesel,Schaltgetriebe,-1,04/2003,5,4/5,Euro3,Limousine,3,Unfallfrei
Mercedes-Benz Mercedes Benz E220,2.800 €,286.000 km,-1,110 kW (150 PS),Diesel,Automatik,-1,12/2003,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes C30 Cdi amg,2.799 €,399.999 km,-1,170 kW (231 PS),Diesel,Automatik,-1,11/2004,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercees-Benz C 270 CDI 2004 Diesel,2.399 €,234.000 km,-1,125 kW (170 PS),Diesel,Automatik,-1,09/2004,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz C 220 CDI Autom/Sportpaket/Bi-Xenon/Navi/,2.299 €,262.000 km,-1,110 kW (150 PS),Diesel,Automatik,-1,04/2005,4,2/3,Euro4,Sportwagen / Coupé,-1,-1
Mercedes-Benz Mercedes-Benz E320 CDI V6 Avantgarde VOLLA...,2.500 €,290.000 km,-1,150 kW (204 PS),Diesel,Automatik,-1,02/2004,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz C 200 CDI Lim.CLASSIC*AUTOMATIK*KLIMA*PDC*,2.650 €,204.000 km,2.148 cm³,90 kW (122 PS),Diesel,Automatik,-1,09/2003,5,4/5,-1,Limousine,-1,-1
Mercedes-Benz MERCEDES-BENZ CLK200 CABRIO*RESERVIERT*,2.799 €,214.441 km,-1,120 kW (163 PS),Benzin,Automatik,-1,03/2001,-1,-1,-1,Cabrio / Roadster,-1,-1
Mercedes-Benz C 220 CDI Sportcoupe Sport Edition,2.500 €,261.000 km,2.148 cm³,110 kW (150 PS),Diesel,Schaltgetriebe,-1,07/2005,4,2/3,Euro3,Sportwagen / Coupé,-1,-1
Mercedes-Benz Merzedes C180 Kombi Tüv 11/2022,2.450 €,188.000 km,-1,95 kW (129 PS),Benzin,Schaltgetriebe,-1,11/2001,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz E -Klasse Lim. E 200 Kompressor,2.900 €,216.000 km,1.998 cm³,120 kW (163 PS),"Benzin, E10-geeignet",Automatik,-1,02/2001,5,4/5,-1,Limousine,1,Unfallfrei
Mercedes-Benz Mercedes Benz ML270,2.300 €,300.000 km,-1,100 kW (136 PS),Diesel,Automatik,-1,07/2000,-1,-1,-1,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz Mercedes Vaneo,2.700 €,147.000 km,-1,92 kW (125 PS),Benzin,Automatik,-1,11/2005,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz E-Klasse Lim. Diesel E 320 CDI,2.150 €,255.853 km,3.226 cm³,145 kW (197 PS),Diesel,Automatik,-1,08/2000,5,4/5,-1,Limousine,-1,Unfallfrei
Mercedes-Benz A 150 AVANTGARDE KLIMA ISOFIX SHZ Tüv 09-22,2.490 €,127.038 km,1.498 cm³,70 kW (95 PS),Benzin,Schaltgetriebe,-1,06/2005,5,4/5,Euro4,Limousine,-1,-1
Mercedes-Benz Mercedes C 200 Kompressor Automatik Panorama,2.799 €,115.000 km,-1,-1,Benzin,Automatik,-1,12/2003,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz Mercedes Sprinter 213 cdi,2.199 €,221.000 km,-1,95 kW (129 PS),Diesel,Schaltgetriebe,-1,09/2001,-1,-1,-1,Andere,-1,-1
Mercedes-Benz B -Klasse B 180 CDI,2.100 €,260.849 km,1.991 cm³,80 kW (109 PS),Diesel,Schaltgetriebe,-1,07/2008,5,4/5,Euro4,Limousine,2,-1
Mercedes-Benz E 320 CDI V6 Avantgarde DPF *18 ZOLL BBS FELGEN*,2.500 €,290.000 km,3.222 cm³,150 kW (204 PS),Diesel,Automatik,-1,02/2004,5,4/5,Euro4,Kombi,4,Unfallfrei
Mercedes-Benz Mercedes C240 W202 Automatik,2.900 €,97.991 km,-1,125 kW (170 PS),Benzin,Automatik,-1,08/2000,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Günstige Autokredite,2.420 €,189.000 km,-1,120 kW (163 PS),Benzin,Schaltgetriebe,-1,12/2001,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes Benz E klasse 3.0 190 Tausch möglich,2.700 €,262.000 km,-1,140 kW (190 PS),Diesel,Automatik,-1,10/2005,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz C 220 T CDI Sport Edition Xenon Leder SHZ AHK,2.950 €,298.186 km,2.148 cm³,110 kW (150 PS),Diesel,Schaltgetriebe,-1,06/2005,5,4/5,Euro4,Kombi,2,-1
Mercedes-Benz B 200 Klima PDC Scheckheft,2.950 €,181.547 km,2.034 cm³,100 kW (136 PS),Benzin,Schaltgetriebe,-1,11/2006,5,4/5,Euro4,Limousine,1,-1
Mercedes-Benz Merzedes Benz A-160 Classic,2.500 €,124.000 km,-1,75 kW (102 PS),Benzin,Automatik,-1,01/2003,-1,-1,-1,Kleinwagen,-1,-1
"Mercedes-Benz CLK 230 Kompressor Cabrio Aut. Leder SHZ BBS-17""",2.390 €,298.000 km,2.295 cm³,142 kW (193 PS),Benzin,Automatik,-1,01/2000,4,2/3,Euro3,Cabrio / Roadster,-1,-1
Mercedes-Benz Mercedes-Benz B 180 CDI 6 Gang ANK,2.200 €,298.000 km,-1,80 kW (109 PS),Diesel,Schaltgetriebe,-1,04/2007,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz C 200 Kompressor Avantgarde,2.800 €,240.000 km,1.796 cm³,120 kW (163 PS),Benzin,Automatik,-1,06/2003,5,4/5,Euro4,Limousine,3,Unfallfrei
Mercedes-Benz C -Klasse Lim. C 180,2.450 €,105.000 km,1.998 cm³,95 kW (129 PS),Benzin,Automatik,-1,10/2001,5,4/5,Euro4,Limousine,1,Unfallfrei
Mercedes-Benz A 170 Autotronic Elegance Navigation Klimaanlage,2.550 €,115.000 km,1.699 cm³,85 kW (116 PS),Benzin,Automatik,-1,12/2006,5,4/5,Euro4,Limousine,-1,Unfallfrei
Mercedes-Benz CLK Coupe 200,2.950 €,96.000 km,1.998 cm³,100 kW (136 PS),Benzin,Schaltgetriebe,-1,04/1998,-1,2/3,Euro4,Sportwagen / Coupé,2,Unfallfrei
Mercedes-Benz Mercedes Benz A170 mit Anhängerkupplung,2.100 €,160.000 km,-1,85 kW (116 PS),Benzin,Schaltgetriebe,-1,06/2008,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz A -Klasse A 160,2.950 €,124.255 km,1.595 cm³,75 kW (102 PS),Benzin,Schaltgetriebe,-1,02/2004,5,4/5,Euro4,Limousine,-1,-1
Mercedes-Benz A-Klasse A 140 HALBAUTOMATIC,2.950 €,207.000 km,1.397 cm³,60 kW (82 PS),Benzin,Automatik,-1,07/2004,5,4/5,Euro4,Limousine,-1,-1
Mercedes-Benz E 320 T CDI 7G-TRONIC Avantgarde,2.900 €,227.274 km,2.987 cm³,165 kW (224 PS),Diesel,Automatik,-1,07/2006,5,4/5,Euro4,Kombi,-1,-1
Mercedes-Benz Mercedes e320 Avantgarde/2.hand/neu tūv/Na...,2.500 €,255.000 km,-1,150 kW (204 PS),Diesel,Automatik,-1,09/2003,-1,-1,-1,Limousine,-1,-1
