carname,price,milage,hubraum,power,fuel_type,transmission,construction_year,first_registration,num_seats,num_doors,emission_class,car_type,num_owners,damage
Mercedes-Benz B 200 d Taxi PROGRESSIVE Navi+RüKam+LED+Totwink.,32.349 € (Brutto),16.072 km,1.950 cm³,110 kW (150 PS),Diesel,Automatik,-1,07/2020,5,4/5,Euro6,"Van / Minibus, Vorführfahrzeug",1,-1
Mercedes-Benz E220d 9G AMG-Line *HeadUp*Comand*Burmester*RFK*,32.776 € (Brutto),100.000 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,08/2016,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz A 180 PROGRESSIVE Prem.Navi+RüKam+LED+Totwinkel,32.690 € (Brutto),9.833 km,1.332 cm³,100 kW (136 PS),"Benzin, E10-geeignet",Automatik,-1,07/2020,5,4/5,Euro6,"Limousine, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz A 250 4MATIC PROGRESSIVE Navi/RüKa/Distronic/LED,29.420 € (Brutto),9.060 km,1.991 cm³,165 kW (224 PS),Benzin,Automatik,-1,03/2019,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz A 200 PROGRESSIVE Prem.Navi+RüKam+LED+Totwinkel,30.689 € (Brutto),4.624 km,1.332 cm³,120 kW (163 PS),"Benzin, E10-geeignet",Automatik,-1,06/2020,5,4/5,Euro6,"Limousine, Vorführfahrzeug",1,-1
"Mercedes-Benz A 200 PROGRESSIVE Night+Prem.Navi+RüKam+LED+18""",30.590 € (Brutto),8.885 km,1.332 cm³,120 kW (163 PS),Benzin,Automatik,-1,05/2020,5,4/5,Euro6,"Limousine, Vorführfahrzeug",1,-1
Mercedes-Benz A 250 AMG MBUX+RüKam+LED+Totwink+Neupreis:48000,33.999 € (Brutto),8.775 km,1.991 cm³,165 kW (224 PS),Benzin,Automatik,-1,03/2020,5,4/5,Euro6,"Limousine, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz A 250 7G-DCT*AMG*Pano*Night*HeadUp*Burmester*AHK,32.674 € (Brutto),31.600 km,1.991 cm³,165 kW (224 PS),Benzin,Automatik,-1,08/2018,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz A 250 7G-DCT*AMG*Pano*Night*HeadUp*Burmester*AHK,32.674 € (Brutto),31.600 km,1.991 cm³,165 kW (224 PS),Benzin,Automatik,-1,08/2018,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz GL 350 BlueTec 4Matic*PANO*7-SITZER*360°-Kamera*,35.470 € (Brutto),122.800 km,2.987 cm³,190 kW (258 PS),Diesel,Automatik,-1,06/2015,7,4/5,Euro6,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz B 220 4MATIC PROGRESSIVE Rü.Kam/Navi/LED/Sitzhz,29.990 € (Brutto),10.020 km,1.991 cm³,140 kW (190 PS),Benzin,Automatik,-1,06/2019,5,4/5,Euro6,Van / Minibus,1,Unfallfrei
Mercedes-Benz A 250 Progressive 4-trg.,33.990 € (Brutto),11.450 km,1.991 cm³,165 kW (224 PS),Benzin,Automatik,-1,10/2019,5,4/5,Euro6,Limousine,1,-1
Mercedes-Benz B 180 d Progressive Distroni/Navi/Parktronic/LED,29.690 € (Brutto),2.930 km,1.461 cm³,85 kW (116 PS),Diesel,Automatik,-1,09/2019,5,4/5,Euro6,Van / Minibus,1,Unfallfrei
Mercedes-Benz B 220 4MATIC Progressive,31.990 € (Brutto),6.600 km,1.991 cm³,140 kW (190 PS),Benzin,Automatik,-1,06/2019,5,4/5,Euro6,Van / Minibus,1,Unfallfrei
Mercedes-Benz B 250 PROGRESSIVE Distronic/Navi/MBUX/LED/Sitzhg,32.990 € (Brutto),4.050 km,1.991 cm³,165 kW (224 PS),Benzin,Automatik,-1,03/2019,5,4/5,Euro6,Van / Minibus,1,Unfallfrei
Mercedes-Benz A 180 EDITION19 PROGRESSIVE MBUX+RüKam+LED+Totwi,32.690 € (Brutto),19.982 km,1.332 cm³,100 kW (136 PS),"Benzin, E10-geeignet",Automatik,-1,07/2020,5,4/5,Euro6,"Limousine, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz A 200 AMG-Line MBUX/RüKam./Tempomat/LED/Sithzg./,30.990 € (Brutto),20.770 km,1.332 cm³,120 kW (163 PS),Benzin,Schaltgetriebe,-1,08/2019,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz A 200 AMG-Line Leder Standhzg LED Media-Display,30.760 € (Brutto),2.380 km,1.332 cm³,120 kW (163 PS),Benzin,Schaltgetriebe,-1,09/2019,5,4/5,Euro6,Limousine,1,Unfallfrei
"Mercedes-Benz A 180 EDITION19 PROGRESSIVE MBUX+RüKam+LED+18""LM",31.452 € (Brutto),8.000 km,1.332 cm³,100 kW (136 PS),"Benzin, E10-geeignet",Automatik,-1,09/2020,5,4/5,Euro6,"Limousine, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLC 220 d 4M AMG Pano LED Navi PTS 9G Sitzh Temp,29.790 € (Brutto),58.741 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,09/2016,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,-1
Mercedes-Benz E 220 d Avantgarde Panorama-Comand-360°,30.673 € (Brutto),99.000 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2016,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz Mercedes V-Klasse,33.000 €,83.000 km,-1,120 kW (163 PS),Diesel,Automatik,-1,04/2015,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz A 200 AMG-Line Navi/Totwinkel/LED/Navi/Parktron,29.870 € (Brutto),9.900 km,1.332 cm³,120 kW (163 PS),Benzin,Schaltgetriebe,-1,07/2019,5,4/5,Euro6,Limousine,1,Unfallfrei
"Mercedes-Benz A 180 AMG Night+MBUX+RüKam+LED+Totwinkel+18""AMG",32.989 € (Brutto),8.000 km,1.332 cm³,100 kW (136 PS),"Benzin, E10-geeignet",Automatik,-1,08/2020,5,4/5,Euro6,"Limousine, Vorführfahrzeug",1,Unfallfrei
"Mercedes-Benz B 180 PROGRESSIVE MBUX+RüKam+LED+AHK+Smartph+18""",33.502 € (Brutto),8.000 km,1.332 cm³,100 kW (136 PS),Benzin,Automatik,-1,08/2020,5,4/5,Euro6,"Van / Minibus, Vorführfahrzeug",1,Unfallfrei
"Mercedes-Benz A 220 AMG Night+MBUX+RüKam+LED+Totwinkel+19""AMG",33.660 € (Brutto),8.436 km,1.991 cm³,140 kW (190 PS),"Benzin, E10-geeignet",Automatik,-1,04/2020,5,4/5,Euro6,"Limousine, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Head-Up Widescreen,32.963 € (Brutto),25.654 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,02/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
"Mercedes-Benz B 180 PROGRESSIVE MBUX+RüKam+LED+AHK+Smartph+18""",33.502 € (Brutto),8.000 km,1.332 cm³,100 kW (136 PS),Benzin,Automatik,-1,08/2020,5,4/5,Euro6,"Van / Minibus, Vorführfahrzeug",1,Unfallfrei
"Mercedes-Benz A 220 AMG Night+MBUX+RüKam+LED+Totwinkel+19""AMG",33.660 € (Brutto),8.436 km,1.991 cm³,140 kW (190 PS),"Benzin, E10-geeignet",Automatik,-1,04/2020,5,4/5,Euro6,"Limousine, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Head-Up Widescreen,32.963 € (Brutto),25.654 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,02/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz A 180d amg limousine stufenhek burmester g...,30.000 €,30.000 km,-1,85 kW (116 PS),Diesel,Automatik,-1,07/2019,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz E 220 d Avantgarde Panorama Head-Up Widescreen,33.915 € (Brutto),25.433 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Head-Up Widescreen,33.915 € (Brutto),25.838 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Head-Up Widescreen,32.963 € (Brutto),21.685 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Head-Up Widescreen,32.963 € (Brutto),24.433 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz V 220 CDI/Lang/8Sitze/Leder/Navi/Kamera,30.775 € (Brutto),109.151 km,2.143 cm³,120 kW (163 PS),Diesel,Automatik,-1,10/2014,8,4/5,Euro5,Van / Minibus,1,-1
Mercedes-Benz E 220 d Avantgarde Panorama Head-Up Widescreen,32.963 € (Brutto),23.217 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Head-Up Widescreen,32.963 € (Brutto),23.304 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Head-Up Widescreen,32.963 € (Brutto),21.225 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Head-Up Widescreen,32.963 € (Brutto),24.079 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Head-Up Widescreen,32.963 € (Brutto),25.726 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz GLC 220 d 4M Burmester AHK Kamera Navi Totwinkel,29.790 € (Brutto),65.442 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,06/2017,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,-1
Mercedes-Benz GLC 250 4M LED Kamera Navi Totwinkel PTS 9G Temp,33.990 € (Brutto),18.911 km,1.991 cm³,155 kW (211 PS),Benzin,Automatik,-1,09/2018,5,4/5,Euro6,SUV / Geländewagen / Pickup,2,-1
Mercedes-Benz GLC 250 d 4M 360° Stdhzg Distr. LED Navi PTS 9G,29.990 € (Brutto),62.530 km,2.143 cm³,150 kW (204 PS),Diesel,Automatik,-1,09/2017,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz A 250 AMG Pano Navi Premium Distr. LED Night PTS,29.890 € (Brutto),42.432 km,1.991 cm³,165 kW (224 PS),Benzin,Automatik,-1,10/2018,5,4/5,Euro6,Limousine,1,-1
Mercedes-Benz GLC 220 d 4M Distr. AHK Kamera Navi Spurhalt-Ass,29.790 € (Brutto),48.100 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,10/2017,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,-1
Mercedes-Benz GLC 220 d 4M Exclusive Fahrass Stdhzg Distr. LED,29.890 €,59.161 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,07/2017,5,4/5,Euro6,SUV / Geländewagen / Pickup,2,Unfallfrei
Mercedes-Benz C 200 4M AMG LED Night Kamera PTS Sitzh Temp,32.990 €,20.850 km,1.497 cm³,135 kW (184 PS),Benzin,Automatik,-1,07/2019,5,4/5,Euro6,Limousine,2,-1
Mercedes-Benz E 220 d Avantgarde Panorama Head-Up Widescreen,32.963 € (Brutto),24.624 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Head-Up Widescreen,32.963 € (Brutto),23.233 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz B 200 Progressive 360Kamera/Memory/Navi/MBUX/LED,31.970 € (Brutto),6.736 km,1.332 cm³,120 kW (163 PS),Benzin,Automatik,-1,07/2019,5,4/5,Euro6d,Van / Minibus,1,Unfallfrei
Mercedes-Benz A 220 4M Limousine Progressive Navi/MBUX/Keyless,30.450 € (Brutto),16.226 km,1.991 cm³,140 kW (190 PS),Benzin,Automatik,-1,08/2019,5,4/5,Euro6d,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d Avantgarde Panorama Head-Up Widescreen,33.915 € (Brutto),23.285 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,04/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz GLC 250 d 4M AMG Pano Burmester HUD Navi PTS 9G,29.990 € (Brutto),73.720 km,2.143 cm³,150 kW (204 PS),Diesel,Automatik,-1,11/2017,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,-1
Mercedes-Benz GLC 220 d 4M AMG Fahrass 360° Stdhzg Distr. AHK,32.790 € (Brutto),55.534 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,10/2017,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz E 220 d T Avantgarde Fahrass WideScreen 360°,32.490 € (Brutto),68.937 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2017,5,4/5,Euro6d-TEMP,Kombi,1,-1
Mercedes-Benz Mercedes-AMG CLA 45 Schalensitze Quersperre,32.000 €,66.000 km,-1,280 kW (381 PS),Benzin,Automatik,-1,04/2016,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz E 220 d Avantgarde Panorama Head-Up Widescreen,33.915 € (Brutto),25.307 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz Mercedes C43 AMG T Model,33.900 €,105.000 km,-1,270 kW (367 PS),Benzin,Automatik,-1,05/2017,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz C 220 d AMG NIGHT-PAK DISTRON LED NAVI T.LEDER,32.690 € (Brutto),26.000 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,01/2019,5,4/5,Euro6d-TEMP,Limousine,1,-1
Mercedes-Benz CLA 45 AMG 4Matic SB+Navi+Bi-Xenon+Leder+Pano+,30.900 € (Brutto),86.051 km,1.991 cm³,265 kW (360 PS),"Benzin, E10-geeignet",Automatik,-1,12/2015,5,4/5,Euro6,Kombi,2,-1
Mercedes-Benz CLA 45 AMG 4Matic SB+Navi+Bi-Xenon+Leder+Pano+,30.900 € (Brutto),86.051 km,1.991 cm³,265 kW (360 PS),"Benzin, E10-geeignet",Automatik,-1,12/2015,5,4/5,Euro6,Kombi,2,-1
Mercedes-Benz E250 9G-Tronic Avantgarde+LED+Widescreen+Kamera,29.750 € (Brutto),64.662 km,1.991 cm³,155 kW (211 PS),Benzin,Automatik,-1,09/2017,5,4/5,Euro6,Limousine,1,-1
Mercedes-Benz C 200 d T Avantgarde LED AHK Kamera Spurhalt-Ass,30.690 € (Brutto),10.980 km,1.597 cm³,118 kW (160 PS),Diesel,Automatik,-1,01/2020,5,4/5,Euro6d-TEMP,Kombi,1,Unfallfrei
Mercedes-Benz E 220 d Exclusive Multibeam+Navi+Leder+Sitzklima,31.500 €,28.050 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,2017,01/2017,5,4/5,Euro6,Limousine,2,Unfallfrei
Mercedes-Benz E 220 d T 4M Avantgarde Fahrass Distr. COMAND,31.990 € (Brutto),36.220 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,09/2017,5,4/5,Euro6,Kombi,1,-1
Mercedes-Benz E 200 d 9G-TRONIC,29.999 €,15.000 km,1.950 cm³,110 kW (150 PS),Diesel,Automatik,-1,02/2017,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz E 220 d Exclusive Multibeam+Navi+Leder+Sitzklima,31.500 €,28.050 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,2017,01/2017,5,4/5,Euro6,Limousine,2,Unfallfrei
Mercedes-Benz E 220 d T 4M Avantgarde Fahrass Distr. COMAND,31.990 € (Brutto),36.220 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,09/2017,5,4/5,Euro6,Kombi,1,-1
Mercedes-Benz E 200 d 9G-TRONIC,29.999 €,15.000 km,1.950 cm³,110 kW (150 PS),Diesel,Automatik,-1,02/2017,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz Mercedes-Benz CLA 45 AMG 4Matic Speedshift...,32.499 €,88.000 km,-1,280 kW (381 PS),Benzin,Automatik,-1,09/2016,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz V 250 d 7G-Tronic lang +LED+Navi+Standhzg.+AHK+,29.850 €,141.607 km,2.143 cm³,140 kW (190 PS),Diesel,Automatik,-1,11/2014,7,4/5,Euro6,Van / Minibus,2,-1
Mercedes-Benz E 350 Coupe 9G-Tronic AMG-Line+Navi+LED+Leder+,29.999 €,79.499 km,2.987 cm³,190 kW (258 PS),Diesel,Automatik,-1,12/2017,4,2/3,Euro6,Sportwagen / Coupé,-1,-1
Mercedes-Benz CLA 45 AMG 4Matic+BiXenon+Navi+Distronic++Kamera,29.450 €,94.472 km,1.991 cm³,280 kW (381 PS),Benzin,Automatik,-1,08/2015,5,4/5,Euro6,Sportwagen / Coupé,2,-1
Mercedes-Benz CLA 220d Shooting Brake 7G Tronic AMG+LED+Navi+,29.899 €,39.752 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,03/2019,5,4/5,Euro6,Kombi,1,-1
"Mercedes-Benz SL 320,Classic-Data 2+, Bestzustand!",29.999 €,66.500 km,3.199 cm³,170 kW (231 PS),Benzin,Automatik,-1,08/1997,2,2/3,-1,Cabrio / Roadster,-1,Unfallfrei
Mercedes-Benz GLC 220 d 4M AMG Pano Distr. COMAND ILS LED PTS,33.790 € (Brutto),41.332 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,11/2017,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz Mercedes-Benz Typ E220 d Limousine,29.499 €,46.552 km,-1,143 kW (194 PS),Diesel,Automatik,-1,10/2018,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes Benz CLA 250 AMG SB -NIGHT PAKET-,29.999 €,45.000 km,-1,155 kW (211 PS),Benzin,Automatik,-1,02/2019,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz C 220 d AMG-Line Panorama Widescreen LED 2020,33.915 € (Brutto),28.198 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz Vito 116 CDI Tourer PRO Lang,31.535 € (Brutto),43.702 km,2.143 cm³,120 kW (163 PS),Diesel,Automatik,-1,04/2019,9,4/5,Euro6c,Van / Minibus,1,-1
Mercedes-Benz Mercedes Benz E 250 *Scheckheftgepflegt *,33.950 €,70.540 km,-1,155 kW (211 PS),Benzin,Automatik,-1,11/2014,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz B 220 d AMG Standhzg DISTRO KeyGo MLED Memo Ambi,33.880 € (Brutto),19.441 km,1.950 cm³,140 kW (190 PS),Diesel,Automatik,2019,08/2019,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz S 600 L,29.900 €,84.300 km,5.513 cm³,368 kW (500 PS),Benzin,Automatik,-1,02/2003,5,4/5,-1,Limousine,-1,-1
Mercedes-Benz C 180 d AMG-Line Widescreen Navi 1.597 ccm,29.988 € (Brutto),11.365 km,1.597 cm³,90 kW (122 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz C 180 d AMG-Line Widescreen Navi 1.597 ccm,29.988 € (Brutto),11.208 km,1.597 cm³,90 kW (122 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz C 180 AVANTGARDE+NAVI+LED+SPUR-P.+PARK-P./KAMERA,31.148 € (Brutto),14.777 km,1.497 cm³,115 kW (156 PS),Benzin,Automatik,-1,12/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz C 180 d AMG-Line Widescreen Navi 1.597 ccm,29.988 € (Brutto),11.208 km,1.597 cm³,90 kW (122 PS),Diesel,Automatik,-1,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz C 180 AVANTGARDE+NAVI+LED+SPUR-P.+PARK-P./KAMERA,31.148 € (Brutto),14.777 km,1.497 cm³,115 kW (156 PS),Benzin,Automatik,-1,12/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz C 180 AVANTGARDE+NAVI+LED+SPUR-P.+PDC/KAMERA+DAB,29.999 € (Brutto),20.222 km,1.497 cm³,115 kW (156 PS),Benzin,Automatik,-1,12/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz B 180 LED+NAVI/MBUX+Park-Paket/KAMERA+Spiegel-P.,31.670 € (Brutto),22.900 km,1.332 cm³,100 kW (136 PS),Benzin,Automatik,-1,06/2020,5,4/5,-1,"Limousine, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz B 180 LED+NAVI/MBUX+Aktiver Park-Assistent /PDC,29.449 € (Brutto),12.900 km,1.332 cm³,100 kW (136 PS),Benzin,Automatik,-1,03/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz A 200 AMG Line+NAVI/MBUX+SOUND+LED+PARK-ASSIST.,33.717 € (Brutto),8.500 km,1.332 cm³,120 kW (163 PS),Benzin,Automatik,-1,06/2020,5,4/5,Euro6d-TEMP,"Limousine, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz C 180 Coupé AMG+COMAND+SPUR/PARK-P.+DISTR.+HUD..,29.998 €,40.800 km,1.595 cm³,115 kW (156 PS),Benzin,Automatik,-1,02/2016,4,2/3,Euro6,Sportwagen / Coupé,-1,Unfallfrei
Mercedes-Benz E 200 AVANTGARDE+COMAND+LED+AHK+KAMERA/PDC...,33.899 € (Brutto),15.000 km,1.991 cm³,135 kW (184 PS),Benzin,Automatik,-1,10/2018,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz B 180 NAVI/MBUX+LED+PARK-PAKET/KAMERA,30.989 € (Brutto),12.000 km,1.332 cm³,100 kW (136 PS),Benzin,Automatik,-1,01/2020,5,4/5,Euro6,"Limousine, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz E 200 Cp. AMG Pano Burmester LED Night Kamera 9G,33.990 €,53.770 km,1.991 cm³,135 kW (184 PS),Benzin,Automatik,-1,07/2017,4,2/3,Euro6,Sportwagen / Coupé,2,-1
Mercedes-Benz E 220 d T AMG Multibeam Burmester COMAND Kamera,33.490 €,38.901 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2017,5,4/5,Euro6,Kombi,1,Unfallfrei
"Mercedes-Benz E350 lim Hybrid AMG Line LED Leder Comand Kam19""",31.980 € (Brutto),32.976 km,1.991 cm³,155 kW (211 PS),Hybrid (Benzin/Elektro),Automatik,2018,03/2018,5,4/5,Euro6,Limousine,1,-1
Mercedes-Benz GLC 220 d 4M Exclusive ILS LED AHK Navi SpurPak,33.890 €,30.573 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,08/2018,5,4/5,Euro6c,SUV / Geländewagen / Pickup,2,Unfallfrei
Mercedes-Benz V 220 BT Edition Sportpak ILS LED AHK Kamera PTS,31.973 € (Brutto),92.623 km,2.143 cm³,120 kW (163 PS),Diesel,Automatik,-1,10/2017,7,4/5,-1,Van / Minibus,1,Unfallfrei
"Mercedes-Benz S500 Lim 4M ILS Distronic+SpurP Panorama 19""",32.450 € (Brutto),281.443 km,4.663 cm³,335 kW (455 PS),Benzin,Automatik,2016,02/2016,5,4/5,Euro6,Limousine,-1,-1
"Mercedes-Benz E400T 4M Avantg LED Nav+ Distr+ 360Kam Glasd 18""",29.980 € (Brutto),100.000 km,3.498 cm³,245 kW (333 PS),Benzin,Automatik,2018,04/2018,5,4/5,Euro6,Kombi,1,-1
