carname,price,milage,hubraum,power,fuel_type,transmission,construction_year,first_registration,num_seats,num_doors,emission_class,car_type,num_owners,damage
Mercedes-Benz A 250 Sport Auto. / Navi / Exklusiv-Paket-AMG,16.880 €,57.692 km,1.991 cm³,155 kW (211 PS),Benzin,Automatik,2012,10/2012,5,4/5,Euro6,Limousine,2,Unfallfrei
Mercedes-Benz Mercedes Benz C220 Bluetec,15.199 €,268.000 km,-1,125 kW (170 PS),Diesel,Automatik,-1,11/2014,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz GLK 350 CDI 4-Matic-Pano-Sport-Leder-Comand-Ahk-,16.990 €,199.000 km,2.987 cm³,195 kW (265 PS),Diesel,Automatik,-1,04/2014,5,4/5,Euro5,SUV / Geländewagen / Pickup,2,Unfallfrei
Mercedes-Benz Mercedes E Klasse 220,16.500 €,63.236 km,-1,130 kW (177 PS),Diesel,Automatik,-1,04/2012,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Vito 116 CDI Mixto*AHK*Klima*Komfort-Paket2*,15.659 € (Brutto),80.968 km,2.143 cm³,120 kW (163 PS),Diesel,Schaltgetriebe,-1,03/2015,5,4/5,-1,Van / Minibus,1,Unfallfrei
Mercedes-Benz A 180 A 180 Style BlueEfficiency NAVI XENON SHZ,14.850 €,53.700 km,1.595 cm³,90 kW (122 PS),Benzin,Schaltgetriebe,-1,03/2015,5,4/5,Euro6,Limousine,2,Unfallfrei
Mercedes-Benz Mercedes A200 W176 AMG Automatik Bi-Xenon ...,15.970 €,93.000 km,-1,115 kW (156 PS),Benzin,Automatik,-1,06/2013,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz CLS 350 CGI 7G-TRONIC,16.000 €,99.000 km,3.498 cm³,215 kW (292 PS),Benzin,Automatik,-1,06/2008,4,4/5,Euro4,Sportwagen / Coupé,3,-1
Mercedes-Benz Hier wird ein mercedes E klasse 250,16.500 €,168.009 km,-1,-1,Diesel,Automatik,-1,07/2010,-1,-1,-1,Cabrio / Roadster,-1,-1
Mercedes-Benz Mercedes C200,16.000 €,200.000 km,-1,100 kW (136 PS),Diesel,Automatik,-1,11/2015,-1,-1,-1,Limousine,-1,-1
"Mercedes-Benz GLK 220 CDI 4-Matic,Navi,AHK,Sportpaket,T-Leder",14.990 €,154.320 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,11/2010,5,4/5,Euro5,SUV / Geländewagen / Pickup,2,Unfallfrei
"Mercedes-Benz GLK 220 CDI 4-Matic,Comand,Xenon,AHK,Sportpaket",15.990 €,148.570 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,10/2010,5,4/5,Euro5,SUV / Geländewagen / Pickup,2,Unfallfrei
Mercedes-Benz Mercedes-Benz CLA 180 Urban,16.900 €,60.500 km,-1,90 kW (122 PS),Benzin,Schaltgetriebe,-1,03/2013,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz Mercedes Benz 350 dci,15.999 €,120.000 km,-1,171 kW (232 PS),Diesel,Automatik,-1,08/2009,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz CLK 280 Cabrio *SPORTPAKET*COMAND*BI-XENON*,14.700 €,92.300 km,2.997 cm³,170 kW (231 PS),Benzin,Automatik,-1,04/2007,4,2/3,Euro4,Cabrio / Roadster,2,-1
Mercedes-Benz E 200 CGI BlueEFFICIENCY Automatik Avantgard TOP,14.999 €,59.800 km,1.796 cm³,135 kW (184 PS),Benzin,Automatik,-1,11/2009,5,4/5,Euro5,Limousine,2,Unfallfrei
Mercedes-Benz E 200 BlueEFFICIENCY T-Modell Elegance/Navi/SHD,16.900 €,93.000 km,1.796 cm³,135 kW (184 PS),Benzin,Automatik,2012,10/2012,5,4/5,Euro5,Kombi,2,Unfallfrei
Mercedes-Benz CLS 350 CLS 350 CDI BlueEFFICIENCY AMG-Paket,16.666 €,183.000 km,2.987 cm³,195 kW (265 PS),Diesel,Automatik,-1,10/2011,4,4/5,Euro5,Sportwagen / Coupé,2,Unfallfrei
Mercedes-Benz B 180 (BlueEFFICIENCY),14.000 €,18.400 km,1.595 cm³,90 kW (122 PS),Benzin,Schaltgetriebe,-1,07/2013,5,4/5,Euro5,Van / Minibus,-1,-1
Mercedes-Benz A 180 BlueEfficiency|37 TKm|Finanzierung125 Rate,14.990 €,37.000 km,1.595 cm³,90 kW (122 PS),Benzin,Schaltgetriebe,-1,10/2014,5,4/5,Euro6,Limousine,2,Unfallfrei
Mercedes-Benz GL -Klasse GL 450 4Matic,14.400 €,165.200 km,4.663 cm³,250 kW (340 PS),Benzin,Automatik,-1,07/2007,5,4/5,Euro4,SUV / Geländewagen / Pickup,2,Unfallfrei
Mercedes-Benz A 180 BlueEfficiency|37 TKm|Finanzierung125 Rate,14.990 €,37.000 km,1.595 cm³,90 kW (122 PS),Benzin,Schaltgetriebe,-1,10/2014,5,4/5,Euro6,Limousine,2,Unfallfrei
Mercedes-Benz GL -Klasse GL 450 4Matic,14.400 €,165.200 km,4.663 cm³,250 kW (340 PS),Benzin,Automatik,-1,07/2007,5,4/5,Euro4,SUV / Geländewagen / Pickup,2,Unfallfrei
Mercedes-Benz A -Klasse A 180 CDI / d BlueEfficiency,14.999 €,93.793 km,1.461 cm³,80 kW (109 PS),Diesel,Automatik,-1,12/2014,5,4/5,Euro5,Andere,1,-1
Mercedes-Benz Mercedes Benz W 207 E - Klasse 350 Cabri...,16.250 €,134.656 km,-1,213 kW (290 PS),Benzin,Automatik,-1,08/2010,-1,-1,-1,Cabrio / Roadster,-1,-1
"Mercedes-Benz Sprinter 319 CDI MIXTO -5SITZE-LKW-SHZ-AHK 3,5T-",16.900 € (Brutto),223.400 km,2.987 cm³,140 kW (190 PS),"Diesel, Biodiesel geeignet",Schaltgetriebe,-1,03/2015,5,4/5,Euro6,Van / Minibus,1,Unfallfrei
Mercedes-Benz E 250 Cpe Avantgarde Bix PTS SHZ Autom Soundsyst,15.900 €,97.000 km,1.796 cm³,150 kW (204 PS),"Benzin, E10-geeignet",Automatik,-1,08/2010,4,2/3,Euro5,Sportwagen / Coupé,2,Unfallfrei
Mercedes-Benz Mercedes Benz CLS 350 CDI 4M. AMG-Paket/Ke...,16.950 €,250.000 km,-1,195 kW (265 PS),Diesel,Automatik,-1,04/2012,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz Mercedes-Benz Citan,14.000 €,18.700 km,-1,84 kW (114 PS),Benzin,Automatik,-1,09/2016,-1,-1,-1,Kleinwagen,-1,-1
Mercedes-Benz C 200 Avantgarde - BlueEfficiency / Automatik,15.490 €,26.647 km,1.796 cm³,135 kW (184 PS),"Benzin, E10-geeignet",Automatik,-1,04/2011,5,4/5,Euro5,Limousine,2,Unfallfrei
"Mercedes-Benz C 250 CDI T AVANTGARDE SCHECKHEFT,COMAND,MEMORY",15.880 €,63.655 km,2.143 cm³,150 kW (204 PS),Diesel,Schaltgetriebe,-1,08/2012,5,4/5,Euro5,Kombi,-1,-1
Mercedes-Benz C 180 CGI Avantgarde BlueEfficiency PDC Leder,14.980 €,63.000 km,1.595 cm³,115 kW (156 PS),Benzin,Automatik,-1,03/2014,5,4/5,Euro6,Limousine,2,-1
Mercedes-Benz SLK 200 Kompressor *AIRSCARF* Klima* Parktronic*,16.249 €,116.600 km,1.796 cm³,135 kW (184 PS),Benzin,Schaltgetriebe,-1,01/2011,2,2/3,Euro5,Cabrio / Roadster,2,Unfallfrei
Mercedes-Benz C 220 CDI DPF Coupe (BlueEFFICIENCY) 7G-TRONIC,14.900 €,53.589 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,07/2012,4,2/3,Euro5,Sportwagen / Coupé,3,Unfallfrei
Mercedes-Benz Mercedes-Benz CLS 350 CDI AMG DPF BlueEFFI...,16.700 €,220.044 km,-1,195 kW (265 PS),Diesel,Automatik,-1,06/2011,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz A 180 AUTOM KLI NAVI Teilleder PDC TWA LM,14.690 €,83.800 km,1.595 cm³,90 kW (122 PS),Benzin,Automatik,-1,05/2014,5,4/5,Euro6,Limousine,-1,-1
Mercedes-Benz E 350 CGI T 7G-TRONIC Avantgarde,15.500 €,136.000 km,3.498 cm³,215 kW (292 PS),Benzin,Automatik,-1,05/2010,5,4/5,Euro4,Kombi,2,Unfallfrei
Mercedes-Benz CLA -Klasse Shooting Brake CLA 180 d,14.590 € (Brutto),165.000 km,1.461 cm³,80 kW (109 PS),Diesel,Automatik,-1,12/2016,5,4/5,Euro6,Kombi,1,Unfallfrei
Mercedes-Benz E 500 AMG Paket E63 Umbau TÜV Neu Service Neu,15.990 €,115.900 km,5.461 cm³,285 kW (387 PS),Benzin,Automatik,-1,10/2007,5,4/5,Euro4,Limousine,2,Unfallfrei
Mercedes-Benz Sprinter 213 CDI Kastenwagen kurz,15.660 € (Brutto),83.850 km,2.143 cm³,95 kW (129 PS),Diesel,Schaltgetriebe,-1,09/2016,3,4/5,-1,Van / Minibus,1,Unfallfrei
Mercedes-Benz B 180,14.850 €,56.031 km,1.595 cm³,90 kW (122 PS),Benzin,Automatik,-1,09/2013,-1,4/5,-1,Van / Minibus,1,-1
Mercedes-Benz Mercedes-Benz C 180 W204 *TOP Zustand* *We...,15.000 €,121.500 km,-1,115 kW (156 PS),Benzin,Schaltgetriebe,-1,09/2014,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz A 180 CDI/d BE *URBAN* DESIGNO LACK/NAVI/LEDER,15.900 €,68.000 km,1.461 cm³,80 kW (109 PS),Diesel,Schaltgetriebe,2014,12/2014,5,4/5,Euro5,Limousine,-1,-1
Mercedes-Benz B 200 CDI Aut.Style-LED-Klima-Navi-Tempomat,14.900 € (Brutto),99.652 km,2.143 cm³,100 kW (136 PS),Diesel,Automatik,-1,03/2015,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz Mercedes-Benz CLS 350 CDI Tüv Neu,15.499 €,233.000 km,-1,195 kW (265 PS),Diesel,Automatik,-1,12/2011,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz E 220 CDI T *AVANTGARDE*AUTOM.*PTS*LEDER*8-FACH,14.999 €,92.450 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,06/2012,5,4/5,Euro5,Kombi,-1,-1
Mercedes-Benz E 350 CDI Avantgarde AMG,16.000 €,130.000 km,2.987 cm³,170 kW (231 PS),Diesel,Automatik,-1,01/2010,5,4/5,Euro5,Limousine,2,Unfallfrei
Mercedes-Benz Mercedes C200d Autm./ Scheckheft gepflegt/...,14.750 €,160.000 km,-1,100 kW (136 PS),Diesel,Automatik,-1,11/2015,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz GLK -Klasse GLK 350 CDI 4-Matic,16.990 € (Brutto),131.850 km,2.987 cm³,170 kW (231 PS),Diesel,Automatik,-1,09/2011,5,4/5,Euro5,SUV / Geländewagen / Pickup,1,Reparierter Unfallschaden
Mercedes-Benz A 180 BlueEfficiency Urban/Navi/LED/Kamera,15.900 €,98.000 km,1.595 cm³,90 kW (122 PS),Benzin,Automatik,-1,05/2016,5,4/5,Euro6,Andere,1,Unfallfrei
Mercedes-Benz T-Modell C 220 T BlueTEC Avantgarde Panorama,14.890 € (Brutto),227.000 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,09/2017,5,4/5,Euro6,Kombi,1,Unfallfrei
"Mercedes-Benz SLK 200 BE, Leder, NAVI, Airscarf, PTS, usw",16.300 €,66.000 km,1.796 cm³,135 kW (184 PS),Benzin,Schaltgetriebe,-1,04/2011,2,2/3,-1,Cabrio / Roadster,-1,Unfallfrei
Mercedes-Benz Mercedes-Benz E 220 T CDI,16.150 €,87.000 km,-1,110 kW (150 PS),Diesel,Automatik,-1,12/2011,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Vito 109 CDI Kasten Kompakt Klima+AHK,14.964 € (Brutto),47.244 km,1.598 cm³,65 kW (88 PS),Diesel,Schaltgetriebe,-1,12/2016,2,4/5,Euro6,Van / Minibus,1,Unfallfrei
Mercedes-Benz Sprinter II Kasten 319 CDI*AUTO*NAVI*KLIMA*AHK,16.799 € (Brutto),167.000 km,2.987 cm³,140 kW (190 PS),Diesel,Automatik,-1,06/2011,3,4/5,Euro5,Van / Minibus,2,-1
Mercedes-Benz C 180 d T Soundsystem Burmester*AHK*Navi,16.598 € (Brutto),97.000 km,1.598 cm³,90 kW (122 PS),Diesel,Schaltgetriebe,-1,10/2018,5,4/5,Euro6d-TEMP,Kombi,1,-1
Mercedes-Benz A 160 Style,16.000 €,56.000 km,1.595 cm³,75 kW (102 PS),Benzin,Schaltgetriebe,-1,07/2017,5,4/5,Euro4,Limousine,1,Unfallfrei
Mercedes-Benz E 350 CDI BE Lim. Avantgarde Nachtsicht-COMAND,14.550 €,138.000 km,2.987 cm³,170 kW (231 PS),Diesel,Automatik,-1,08/2009,5,4/5,Euro5,Limousine,1,-1
Mercedes-Benz Cls 320 Amg,15.999 €,135.000 km,-1,-1,Diesel,Automatik,-1,02/2007,-1,-1,-1,Andere,-1,-1
"Mercedes-Benz C 250 CDI Coupe BE *AUTM./SHZ/PDC/NAVI/ALU ""19""",14.990 €,79.000 km,2.143 cm³,150 kW (204 PS),Diesel,Automatik,-1,12/2012,4,2/3,Euro5,Sportwagen / Coupé,2,-1
"Mercedes-Benz CLA 220 CDI AMG Line, Automatik, PANORAMA",16.990 €,164.000 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,09/2013,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz C 200 d 7G-TRONIC,16.000 €,200.000 km,2.143 cm³,100 kW (136 PS),Diesel,Automatik,-1,11/2015,5,4/5,Euro6,Limousine,2,Unfallfrei
Mercedes-Benz Mercedes Benz A180 W176 122PS Silber,14.500 €,57.000 km,-1,90 kW (122 PS),Benzin,Schaltgetriebe,-1,07/2014,-1,-1,-1,Kleinwagen,-1,-1
"Mercedes-Benz Mercedes Benz E klasse Coupé, 306ps, Servi...",16.850 €,149.500 km,-1,225 kW (306 PS),Benzin,Automatik,-1,10/2011,-1,-1,-1,Sportwagen / Coupé,-1,-1
"Mercedes-Benz Mercedes E250 7G-TRONIC ,Avangarde. LPG Pr...",14.777 €,132.000 km,-1,150 kW (204 PS),Autogas (LPG),Automatik,-1,08/2011,-1,-1,-1,Limousine,-1,-1
"Mercedes-Benz Mercedes E250 7G-TRONIC ,Avangarde. LPG Pr...",14.777 €,132.000 km,-1,150 kW (204 PS),Autogas (LPG),Automatik,-1,08/2011,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes Benz B200 cdi 7G Automatik Comman...,14.990 €,145.500 km,-1,100 kW (136 PS),Diesel,Automatik,-1,01/2016,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz E 220 T CDI BlueEfficiency Avantgarde*Kamera*AHK,14.990 €,194.000 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,05/2014,5,4/5,-1,Kombi,-1,-1
Mercedes-Benz E KLASSE AMG Paket 200 CDI,15.000 €,93.444 km,-1,103 kW (140 PS),Diesel,Automatik,-1,05/2013,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes C 200 CDI w205,15.499 €,159.800 km,-1,100 kW (136 PS),Diesel,Schaltgetriebe,-1,04/2015,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz A -Klasse A 180 CDI /d AMG Panor Kamera LED,15.999 €,134.000 km,1.461 cm³,80 kW (109 PS),Diesel,Schaltgetriebe,-1,12/2016,5,4/5,Euro6c,Limousine,-1,-1
Mercedes-Benz CLA 180 COUPE URBAN *XENON|PDC|NAVI*,16.900 €,82.163 km,1.595 cm³,90 kW (122 PS),Benzin,Schaltgetriebe,2013,05/2013,5,4/5,Euro6,Sportwagen / Coupé,-1,-1
Mercedes-Benz A -Klasse A 180 BlueEfficiency Navi PDC 2.Hand,15.000 €,62.000 km,1.595 cm³,90 kW (122 PS),Benzin,Schaltgetriebe,-1,11/2015,5,4/5,Euro6,Limousine,2,Unfallfrei
Mercedes-Benz Viano 3.0 CDI Trend Edition lang AHK Xenon Navi,16.900 €,192.000 km,2.987 cm³,165 kW (224 PS),Diesel,Automatik,-1,04/2011,6,4/5,Euro5,Van / Minibus,-1,Unfallfrei
Mercedes-Benz Viano 3.0 CDI lang Automatik X-CLUSIVE DPF,16.000 €,183.853 km,2.987 cm³,150 kW (204 PS),Diesel,Automatik,-1,11/2009,6,4/5,Euro5,Van / Minibus,2,-1
Mercedes-Benz Mercedes C220 Avantgarde AMG 1.Hand unfall...,15.899 €,192.600 km,-1,130 kW (177 PS),Diesel,Automatik,-1,01/2015,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes Benz C220 d T 7G Avantgarde Schec...,16.500 €,158.000 km,-1,125 kW (170 PS),Diesel,Automatik,-1,11/2014,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Vito 109 BlueTEC Kasten Lang,16.576 € (Brutto),35.180 km,1.598 cm³,65 kW (88 PS),Diesel,Schaltgetriebe,-1,10/2016,3,4/5,Euro6,Van / Minibus,1,Unfallfrei
Mercedes-Benz Mercedes-Benz C 200l,16.850 €,107.000 km,-1,135 kW (184 PS),Benzin,Schaltgetriebe,-1,12/2014,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Citan 111 Tourer Edition /L Klima Kamera SHZ PDC,15.990 €,40.415 km,1.461 cm³,81 kW (110 PS),Diesel,Schaltgetriebe,-1,03/2017,5,4/5,Euro6,Van / Minibus,-1,Unfallfrei
Mercedes-Benz Mercedes-Benz C 200l,16.850 €,107.000 km,-1,135 kW (184 PS),Benzin,Schaltgetriebe,-1,12/2014,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Citan 111 Tourer Edition /L Klima Kamera SHZ PDC,15.990 €,40.415 km,1.461 cm³,81 kW (110 PS),Diesel,Schaltgetriebe,-1,03/2017,5,4/5,Euro6,Van / Minibus,-1,Unfallfrei
Mercedes-Benz B 160 d Urban Exklusiv Night Navi LED DISTRONIC,16.900 €,84.442 km,1.461 cm³,66 kW (90 PS),Diesel,Automatik,-1,06/2016,5,4/5,Euro6,Van / Minibus,2,Unfallfrei
Mercedes-Benz B 160 d Urban Exklusiv Night Navi LED DISTRONIC,16.900 €,84.442 km,1.461 cm³,66 kW (90 PS),Diesel,Automatik,-1,06/2016,5,4/5,Euro6,Kombi,2,Unfallfrei
Mercedes-Benz Mercedes A 200 AMG Line,16.500 €,138.000 km,-1,115 kW (156 PS),Benzin,Schaltgetriebe,-1,10/2015,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz A -Klasse A 180 | PANORAMADACH | AMG,16.490 €,81.770 km,1.595 cm³,90 kW (122 PS),Benzin,Schaltgetriebe,-1,08/2014,5,4/5,Euro6,Limousine,2,Unfallfrei
Mercedes-Benz C -Klasse Lim. C 200 d G-Tronic Plus,14.500 €,189.000 km,2.143 cm³,100 kW (136 PS),Diesel,Automatik,-1,10/2016,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz B 180 d Style kristallgrau LED Anhängevorr. SHZ,14.800 €,51.086 km,1.461 cm³,80 kW (109 PS),Diesel,Schaltgetriebe,-1,07/2016,5,4/5,Euro6,Van / Minibus,2,Unfallfrei
Mercedes-Benz B 180 d Style kristallgrau LED Anhängevorr. SHZ,14.800 €,51.086 km,1.461 cm³,80 kW (109 PS),Diesel,Schaltgetriebe,-1,07/2016,5,4/5,Euro6,Kombi,2,Unfallfrei
"Mercedes-Benz Viano 3.0 CDI Trend lang ""BRABUS+6-SITZER+AHK""",16.999 €,154.500 km,2.987 cm³,178 kW (242 PS),Diesel,Automatik,-1,11/2009,6,4/5,Euro4,Van / Minibus,-1,-1
Mercedes-Benz C 180 T Avantgarde in Magnetitschwarz !!,14.550 €,87.244 km,1.595 cm³,115 kW (156 PS),Benzin,Schaltgetriebe,-1,03/2014,5,4/5,Euro6,Kombi,2,-1
Mercedes-Benz Mercedes Benz E 220 CDI,14.000 €,115.000 km,-1,125 kW (170 PS),Diesel,Automatik,-1,11/2012,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz CL 600 Navi / Kamera / Bi-Xenon / Leder,16.799 €,182.000 km,5.514 cm³,380 kW (517 PS),Benzin,Automatik,-1,03/2007,4,2/3,Euro4,Sportwagen / Coupé,-1,-1
"Mercedes-Benz E -Klasse T-Modell E 200d, 1.Hand",14.300 €,255.850 km,1.950 cm³,110 kW (150 PS),Diesel,Automatik,-1,05/2018,5,4/5,Euro6d-TEMP,Kombi,1,-1
"Mercedes-Benz Mercedes-Benz GLK 220 CDI 4Matic AHK""",14.500 €,157.000 km,-1,125 kW (170 PS),Diesel,Automatik,-1,10/2012,-1,-1,-1,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz S 500 4-Matic* XENON LEDER COMMAND SHD* 4x SHZ*,16.900 €,133.999 km,5.461 cm³,285 kW (387 PS),Benzin,Automatik,-1,09/2007,5,4/5,Euro5,Limousine,-1,Unfallfrei
Mercedes-Benz Mercedes Benz C-Klasse T-Modell W205 Weiß ...,14.000 €,206.000 km,-1,125 kW (170 PS),Diesel,Automatik,-1,11/2014,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz E -Klasse Lim. E 200 CDI BlueEfficiency,14.499 €,113.999 km,2.143 cm³,100 kW (136 PS),Diesel,Automatik,-1,12/2012,5,4/5,Euro5,Limousine,2,Unfallfrei
Mercedes-Benz Mercedes C Klasse frisch TÜV 2 Hand,14.500 €,94.000 km,-1,125 kW (170 PS),Diesel,Schaltgetriebe,-1,04/2010,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Sprinter III Kasten Maxi Lang 313 CDI*Klima/Navi,16.228 € (Brutto),166.000 km,2.143 cm³,95 kW (129 PS),Diesel,Schaltgetriebe,-1,06/2016,3,4/5,-1,Van / Minibus,-1,Unfallfrei
Mercedes-Benz Sprinter III Kasten Maxi Lang 313 CDI*Klima/Navi,16.228 € (Brutto),166.000 km,2.143 cm³,95 kW (129 PS),Diesel,Schaltgetriebe,-1,06/2016,3,4/5,-1,Van / Minibus,-1,Unfallfrei
Mercedes-Benz Mercedes-Benz CL 500 TÜV 1.Hand Scheckheft...,14.700 €,224.500 km,-1,-1,-1,Automatik,-1,05/2007,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz S 350 L 7G-TRONIC,17.000 €,127.000 km,3.498 cm³,200 kW (272 PS),Benzin,Automatik,-1,04/2007,5,4/5,Euro4,Limousine,3,-1
Mercedes-Benz Vito 111 BlueTEC Kasten Lang,16.530 € (Brutto),85.223 km,1.598 cm³,84 kW (114 PS),Diesel,Schaltgetriebe,-1,10/2017,3,4/5,Euro6,Van / Minibus,1,Unfallfrei
Mercedes-Benz C 180 T Avantgarde/LED/Navi/PDC,16.869 €,101.400 km,1.595 cm³,115 kW (156 PS),Benzin,Schaltgetriebe,-1,08/2015,5,4/5,Euro6,Kombi,-1,-1
Mercedes-Benz E 200 BlueEFFICIENCY 7G-TRONIC Avantgarde,14.800 €,125.000 km,1.796 cm³,135 kW (184 PS),Benzin,Automatik,-1,12/2012,5,4/5,Euro5,Limousine,2,Reparierter Unfallschaden
Mercedes-Benz E 220 CDI BlueEFFICIENCY AVANTGARDE*XENON*TÜV*SH,16.500 €,82.739 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,02/2013,5,4/5,Euro5,Kombi,1,Unfallfrei
Mercedes-Benz Vito 111 CDI Kasten kompakt EU6 Radio Klima Temp,16.704 € (Brutto),57.742 km,1.598 cm³,84 kW (114 PS),Diesel,Schaltgetriebe,2016,12/2016,3,4/5,Euro6,Van / Minibus,1,-1
Mercedes-Benz C -Klasse Lim. C 200 d G-Tronic Plus*Navi*Pdc*,16.280 € (Brutto),169.861 km,2.143 cm³,100 kW (136 PS),Diesel,Automatik,-1,09/2016,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz C -Klasse Lim. C 200 BlueTEC / d/Leder/Navi/Led/,16.980 € (Brutto),132.420 km,1.598 cm³,100 kW (136 PS),Diesel,Automatik,-1,05/2015,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz C -Klasse Lim. C 180 BlueTEC / d/Eu 6/1Hand,16.890 € (Brutto),97.820 km,1.598 cm³,85 kW (116 PS),Diesel,Schaltgetriebe,-1,09/2015,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz B -Klasse B 180 CDI |EUR6|1.HAND|TOP|,15.290 €,35.000 km,1.461 cm³,80 kW (109 PS),Diesel,Schaltgetriebe,-1,08/2017,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz C -Klasse d T.Aut / BlueTEC /Navi/Pdc/Eu6/Standh,15.600 € (Brutto),138.760 km,1.598 cm³,100 kW (136 PS),Diesel,Automatik,-1,10/2016,5,4/5,Euro6,Kombi,1,Unfallfrei
Mercedes-Benz C -Klasse T- C 180 T BlueTEC / d/Amg/Eu 6/1 Hand,15.880 € (Brutto),152.600 km,1.598 cm³,85 kW (116 PS),Diesel,Automatik,-1,11/2015,5,4/5,Euro6,Kombi,1,Unfallfrei
