carname,price,milage,hubraum,power,fuel_type,transmission,construction_year,first_registration,num_seats,num_doors,emission_class,car_type,num_owners,damage
Mercedes-Benz CLA Shooting Brake 180 7G-DCT *NAVI* *SHZ* *LMF*,23.750 € (Brutto),18.733 km,1.595 cm³,90 kW (122 PS),"Benzin, E10-geeignet",Automatik,-1,06/2019,5,4/5,Euro6d-TEMP,Kombi,1,-1
Mercedes-Benz S 63 AMG-ORIGINAL-BRABUS-KEYLESS-GO/1-HAND*,21.990 €,180.000 km,6.200 cm³,340 kW (462 PS),Benzin,Automatik,-1,01/2007,5,4/5,Euro4,Limousine,1,Unfallfrei
"Mercedes-Benz A 220 DCT Leder,Navi Premium,Park/Spur Assistent",22.590 € (Brutto),27.620 km,1.991 cm³,140 kW (190 PS),Benzin,Automatik,2019,06/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz Mercedes Benz E220d Avantgarde,22.999 €,149.999 km,-1,143 kW (194 PS),Diesel,Automatik,-1,04/2016,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz CLS 350 CDI Sport Schaltwippen,22.950 €,89.000 km,2.987 cm³,195 kW (265 PS),Diesel,Automatik,-1,08/2013,4,4/5,Euro5,Limousine,1,-1
Mercedes-Benz A 180 Progressive+MBUX+Ambiente+LED+Kamera+Sitz,23.999 € (Brutto),22.000 km,1.332 cm³,100 kW (136 PS),"Benzin, E10-geeignet",Schaltgetriebe,2019,08/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
"Mercedes-Benz Mercedes C250 d 4matic, AMG, Distronic, Ni...",23.999 €,125.200 km,-1,150 kW (204 PS),Diesel,Automatik,-1,02/2016,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz CLA 180 Shooting Brake AMG,22.900 € (Brutto),42.723 km,1.595 cm³,90 kW (122 PS),Benzin,Automatik,-1,01/2016,4,4/5,Euro6,Kombi,2,Unfallfrei
Mercedes-Benz A 200 d PEAK AMG+LED+Navi+PDC,22.760 € (Brutto),38.614 km,2.143 cm³,100 kW (136 PS),Diesel,Automatik,-1,06/2017,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz Mercedes ML 350 AMG BlueTec 4 Matic,22.500 €,261.462 km,-1,190 kW (258 PS),Diesel,Automatik,-1,06/2013,-1,-1,-1,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz GLA 250 Sport Utility Vehicle Urban+Memory,22.589 € (Brutto),49.340 km,1.991 cm³,155 kW (211 PS),Benzin,Schaltgetriebe,-1,12/2016,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,-1
Mercedes-Benz Mercedes Sprinter Campervan/ Wohnmobil L3H2,22.500 €,223.000 km,-1,110 kW (150 PS),Diesel,Schaltgetriebe,-1,07/2006,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz Mercedes Benz W205 C220 BluTec 4matic 9-G...,21.300 €,153.744 km,-1,125 kW (170 PS),Diesel,Automatik,-1,11/2016,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz CLA 180 Urban Night LED Navi PDC,23.235 € (Brutto),59.600 km,1.595 cm³,90 kW (122 PS),Benzin,Automatik,-1,06/2018,5,4/5,Euro6d-TEMP,Sportwagen / Coupé,2,-1
Mercedes-Benz B -200*Urban*Navi*Leder*Panorama*,21.800 €,15.407 km,1.595 cm³,115 kW (156 PS),Benzin,Automatik,-1,11/2018,5,4/5,Euro6,Van / Minibus,2,-1
Mercedes-Benz VITO 116 CDI,22.027 € (Brutto),42.339 km,2.143 cm³,120 kW (163 PS),Diesel,Schaltgetriebe,-1,11/2017,2,4/5,-1,Van / Minibus,1,Unfallfrei
Mercedes-Benz Mercedes C-Klasse C220,22.000 €,86.000 km,-1,125 kW (170 PS),Diesel,Automatik,-1,07/2015,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz CLA 200 CDI SB 7G-tronic+LED+Navi+Kamera+Klima,21.700 €,20.508 km,2.143 cm³,100 kW (136 PS),Diesel,Automatik,-1,09/2017,5,4/5,Euro6,Limousine,2,Unfallfrei
Mercedes-Benz C 180 CGI Limo~AMG~NightPaket~Navi~SHZ~Leder~,23.990 €,37.700 km,1.595 cm³,115 kW (156 PS),Benzin,Schaltgetriebe,-1,03/2016,5,4/5,Euro6,Limousine,2,-1
Mercedes-Benz E 200,21.350 €,88.022 km,1.991 cm³,135 kW (184 PS),Benzin,Automatik,-1,06/2013,5,4/5,Euro4,Limousine,2,Unfallfrei
Mercedes-Benz Vito 116 CDI KLIMA lang 1 HAND 9 Sitze,21.699 € (Brutto),54.987 km,2.143 cm³,100 kW (136 PS),Diesel,Automatik,-1,08/2016,9,4/5,Euro6,Van / Minibus,1,Unfallfrei
Mercedes-Benz C 220 (BlueTEC) d 7G-TRONIC Exclusive mit Stern,23.500 €,75.000 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,02/2015,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz E -Klasse Lim. E 63 AMG TÜV / Inspektion neu,21.900 €,149.000 km,6.208 cm³,378 kW (514 PS),Benzin,Automatik,-1,01/2008,5,4/5,Euro4,Limousine,2,-1
Mercedes-Benz CL - Coupe CL 500,21.900 €,179.000 km,5.461 cm³,285 kW (387 PS),Benzin,Automatik,-1,08/2010,4,2/3,Euro4,Sportwagen / Coupé,2,Unfallfrei
Mercedes-Benz CLA 200 SB Orange Art Edition*AMG/Navi/BiXe/TOP*,21.699 €,122.300 km,1.595 cm³,115 kW (156 PS),Benzin,Automatik,-1,05/2015,5,4/5,Euro6,Kombi,2,-1
Mercedes-Benz CLA 200 SB Orange Art Edition*AMG/Navi/BiXe/TOP*,21.699 €,122.300 km,1.595 cm³,115 kW (156 PS),Benzin,Automatik,-1,05/2015,5,4/5,Euro6,Kombi,2,-1
Mercedes-Benz Citan Tourer EDITION Lang,23.177 € (Brutto),3.416 km,1.461 cm³,85 kW (116 PS),Diesel,Schaltgetriebe,-1,08/2020,5,4/5,Euro6d-TEMP,"Kombi, Vorführfahrzeug",1,-1
Mercedes-Benz C 250d T Exclusive 4M 9G LED COMAND Kamera SpurP,22.470 €,123.500 km,2.143 cm³,150 kW (204 PS),Diesel,Automatik,-1,11/2016,5,4/5,Euro6,Kombi,2,-1
"Mercedes-Benz ML 63 AMG *LEDER*GSD*19"" AMG*LUFTFEDER.*",23.999 €,93.152 km,6.208 cm³,375 kW (510 PS),Benzin,Automatik,-1,05/2007,5,4/5,Euro4,SUV / Geländewagen / Pickup,3,-1
Mercedes-Benz Vito 116 CDI Tourer Base lang 8-Sitzer/Tempomat/,21.924 € (Brutto),51.002 km,2.143 cm³,120 kW (163 PS),Diesel,Schaltgetriebe,-1,11/2016,8,4/5,Euro6,Van / Minibus,1,-1
"Mercedes-Benz Mercedes CLA 220, Euro 6, AMG Line",22.999 €,83.000 km,-1,125 kW (170 PS),Diesel,Automatik,-1,12/2013,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz GLK -Klasse GLK 350 CDI 4-Matic BE Navi,21.900 €,152.000 km,2.987 cm³,195 kW (265 PS),Diesel,Automatik,-1,07/2012,5,4/5,Euro5,SUV / Geländewagen / Pickup,2,Unfallfrei
"Mercedes-Benz CLA 200 7G-DCT,Keyles Go,Kamera,AMG Felgen,Navi",24.000 €,26.000 km,1.595 cm³,115 kW (156 PS),Benzin,Automatik,-1,07/2018,5,4/5,Euro6,Sportwagen / Coupé,1,Unfallfrei
"Mercedes-Benz B 200 d DCT, Navi, LED",22.990 € (Brutto),16.968 km,2.143 cm³,100 kW (136 PS),Diesel,Automatik,-1,04/2019,5,4/5,Euro6,Van / Minibus,1,Unfallfrei
Mercedes-Benz Vito 111/114 CDI lang WERKSTATT 7 km KLIMA,21.692 € (Brutto),7 km,1.598 cm³,84 kW (114 PS),Diesel,-1,-1,12/2018,3,4/5,Euro6,Van / Minibus,1,Unfallfrei
Mercedes-Benz Mercedes-Benz B 220 d Urban 7 Gang DCT Com...,22.900 €,16.500 km,-1,130 kW (177 PS),Diesel,Automatik,-1,09/2017,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz E 220CDI Lim. 2x AMG Line LED ILS Navi Alcantara,22.990 €,54.978 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,05/2014,5,4/5,Euro5,Limousine,2,Unfallfrei
Mercedes-Benz A -Klasse A 160 Progressive/LED/Navi/PARK-PA/SHZ,22.380 € (Brutto),13.900 km,1.332 cm³,80 kW (109 PS),Benzin,Schaltgetriebe,-1,01/2020,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz A -Klasse A 160 Progressive/LED/Navi/PARK-PA/SHZ,22.380 € (Brutto),13.900 km,1.332 cm³,80 kW (109 PS),Benzin,Schaltgetriebe,-1,01/2020,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz C180d Avantgarde *Pano*AppleCar*Rückfahrkamera*,22.850 € (Brutto),65.000 km,1.598 cm³,90 kW (122 PS),Diesel,Schaltgetriebe,-1,12/2018,5,4/5,Euro6d-TEMP,Limousine,1,-1
Mercedes-Benz C 220CDI T-Modell 9G-Tronic Avantgarde*STANDHZG,23.390 € (Brutto),55.400 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,11/2017,5,4/5,Euro6,Kombi,1,-1
Mercedes-Benz CLS 350 CDI Shooting Brake 4 Matic AMG-Styling,23.999 € (Brutto),99.900 km,2.987 cm³,195 kW (265 PS),Diesel,Automatik,-1,07/2014,5,4/5,Euro5,Kombi,2,-1
Mercedes-Benz SLK 200 (BlueEFFICIENCY) 7G-TRONIC,22.500 €,39.000 km,1.796 cm³,135 kW (184 PS),Benzin,Automatik,-1,12/2012,2,2/3,Euro5,Cabrio / Roadster,3,Unfallfrei
Mercedes-Benz CLA 220 d Shooting Brake CDI 4Matic*Navi*Klima*,22.840 € (Brutto),84.111 km,2.143 cm³,130 kW (177 PS),Diesel,Automatik,-1,02/2016,5,4/5,Euro6,Limousine,2,-1
Mercedes-Benz GLA 200 Sport Utility Vehicle Urban/Navi/Autom.,22.700 € (Brutto),28.827 km,1.595 cm³,115 kW (156 PS),Benzin,Automatik,2016,12/2016,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz C180d Avantgarde *Pano*AppleCar*Rückfahrkamera*,21.750 € (Brutto),95.000 km,1.598 cm³,90 kW (122 PS),Diesel,Schaltgetriebe,-1,12/2018,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz CLA -Klasse CLA 250 4Matic,22.800 €,91.700 km,1.991 cm³,155 kW (211 PS),Benzin,Automatik,-1,11/2014,5,4/5,Euro6,Limousine,2,Unfallfrei
Mercedes-Benz Mercedes-Benz CLA 220d AMG LINE,22.800 €,88.600 km,-1,130 kW (177 PS),Diesel,Automatik,-1,12/2016,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz B 220 4M AMG*Distronic*Night*LED*Memory*Standhz,22.849 € (Brutto),63.744 km,1.991 cm³,135 kW (184 PS),Benzin,Automatik,-1,01/2017,5,4/5,Euro6,Kombi,1,Unfallfrei
Mercedes-Benz GLK 220 CDI 4Matic +NAVI+BLUETOOTH+EINPAKRHILFE+,21.980 €,66.500 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,2013,01/2013,5,4/5,Euro5,SUV / Geländewagen / Pickup,3,Unfallfrei
Mercedes-Benz CLA 200 d Shooting Brake Urban+Pano.-Dach,22.369 € (Brutto),61.255 km,2.143 cm³,100 kW (136 PS),Diesel,Schaltgetriebe,-1,02/2018,5,4/5,Euro6,Kombi,1,Unfallfrei
Mercedes-Benz A 160 Kompaktlimousine LED+Kamera+PDC,21.399 € (Brutto),8.028 km,1.332 cm³,80 kW (109 PS),Benzin,Schaltgetriebe,-1,11/2019,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz CLA -Klasse CLA 220 CDI / d AMG Panorama Auto,23.900 €,82.000 km,2.143 cm³,130 kW (177 PS),Diesel,Automatik,-1,08/2016,5,4/5,Euro6,Sportwagen / Coupé,-1,-1
Mercedes-Benz C 200 T 7G-TRONIC AMG Line NAVI LED LMF SHZ,23.590 € (Brutto),79.291 km,1.991 cm³,135 kW (184 PS),"Benzin, E10-geeignet",Automatik,-1,11/2016,5,4/5,Euro6,Kombi,1,-1
Mercedes-Benz B 220 4MATIC Urban+LED+AHK+Kamera+Navi+PDC,23.480 € (Brutto),25.000 km,1.991 cm³,135 kW (184 PS),Benzin,Automatik,-1,09/2017,5,4/5,Euro6,Kombi,1,Unfallfrei
Mercedes-Benz E 200 CGI Cabrio BlueEFFICIENCY Automatik Av...,22.500 €,68.000 km,1.796 cm³,135 kW (184 PS),Benzin,Automatik,-1,04/2011,4,2/3,Euro5,Cabrio / Roadster,-1,Unfallfrei
"Mercedes-Benz E 220 (BlueTEC) d Cabrio 9G-TRONIC,Leder.Navi",23.999 €,94.899 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,03/2016,4,2/3,Euro6,Cabrio / Roadster,2,Unfallfrei
Mercedes-Benz C 220 d T 9G-TRONIC AMG Line LED LEDER SHZG NAVI,21.980 € (Brutto),130.872 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,07/2017,5,4/5,Euro6,Kombi,-1,-1
Mercedes-Benz C 200 C -Klasse T-Modell T CGI,23.990 €,78.300 km,1.991 cm³,135 kW (184 PS),Benzin,Automatik,-1,11/2016,-1,4/5,Euro6,Kombi,-1,-1
Mercedes-Benz E -Klasse Lim. E 220 BlueTEC / TOP ZUSTAND,22.490 €,87.000 km,2.143 cm³,125 kW (170 PS),Diesel,Automatik,-1,06/2015,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz C200 7G-Tronic AMG Line,22.200 €,99.490 km,-1,135 kW (184 PS),Benzin,Automatik,-1,05/2014,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz GLA 200 7G-DCT / NAVI / KLIMA / 1. HAND,22.790 € (Brutto),70.600 km,1.595 cm³,115 kW (156 PS),Benzin,Automatik,-1,08/2015,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz Mercedes ML 350 AMG Paket Edition 1 dvd 3x,22.900 €,186.000 km,-1,190 kW (258 PS),Diesel,-1,-1,01/2013,-1,-1,-1,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz A220d Peak Edition(AMG Line) scheckheftgepflegt,24.000 €,36.000 km,2.143 cm³,130 kW (177 PS),Diesel,Automatik,-1,08/2018,5,4/5,Euro6,Limousine,2,Unfallfrei
Mercedes-Benz Mercedes B Klasse 200d,24.000 €,17.500 km,-1,100 kW (136 PS),Diesel,Automatik,-1,03/2019,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz B 200 Navi Leder AMG Exclusiv Night-Paket PDC,22.000 €,49.497 km,1.595 cm³,115 kW (156 PS),Benzin,Automatik,2018,05/2018,5,4/5,Euro6,Limousine,1,-1
Mercedes-Benz C250 BlueTEC Lim. AVANTGARDE Navi+Teil-Leder,22.999 € (Brutto),105.000 km,2.143 cm³,150 kW (204 PS),Diesel,Automatik,-1,01/2017,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz M-Klasse ML 350 CDI BlueTEC*AMG SPORT PAKET,21.999 €,183.400 km,2.987 cm³,190 kW (258 PS),Diesel,Automatik,-1,04/2013,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz A 200 Kompaktlimousine AHK+Kamera+PDC,23.880 € (Brutto),10.456 km,1.332 cm³,120 kW (163 PS),Benzin,Schaltgetriebe,-1,11/2019,5,4/5,Euro6d-TEMP,Limousine,-1,-1
Mercedes-Benz A 200 d PEAK AMG+Pano.-Dach+LED+Kamera+Navi+PDC,22.760 € (Brutto),46.795 km,2.143 cm³,100 kW (136 PS),Diesel,Automatik,-1,12/2017,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz CLA 220 AMG Paket / Panorama / 4-Matic/ Fa...,23.950 €,67.000 km,-1,130 kW (177 PS),Diesel,Automatik,-1,12/2016,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz Mercedes Benz Glk 220 CDI 4 Matic,22.500 €,84.000 km,-1,129 kW (175 PS),Diesel,Automatik,-1,11/2013,-1,-1,-1,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz A 200 *LED*Klimaauto.*Sitzhzg.*Autom.*MBUX*Navi*,22.649 € (Brutto),63.894 km,1.332 cm³,120 kW (163 PS),Benzin,Automatik,-1,09/2018,5,4/5,Euro6d-TEMP,Limousine,1,-1
Mercedes-Benz Mercedes Benz GLA 200 Bj2016,22.850 €,60.548 km,-1,115 kW (156 PS),Benzin,Automatik,-1,04/2016,-1,-1,-1,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz E 350 Coupe BlueEFFICIENCY 7G-TRONIC Elegance,21.800 €,69.000 km,3.498 cm³,225 kW (306 PS),Benzin,Automatik,-1,04/2012,4,2/3,Euro5,Sportwagen / Coupé,-1,-1
"Mercedes-Benz Sprinter 316 CDI 3,5 t 7G- Tronic Hochdach Klima",21.490 € (Brutto),93.100 km,2.143 cm³,120 kW (163 PS),Diesel,Automatik,-1,10/2016,3,4/5,Euro6,Van / Minibus,1,-1
Mercedes-Benz B 180 Sports Tourer Urban NAVI LED KAMERA TEILLE,21.990 € (Brutto),24.008 km,1.595 cm³,90 kW (122 PS),Benzin,Automatik,-1,01/2018,5,4/5,Euro6,Limousine,1,-1
Mercedes-Benz E 250 COUPE AMG SPORTPAKET 19 zoll,22.900 €,51.020 km,1.796 cm³,150 kW (204 PS),Benzin,Automatik,-1,12/2012,4,2/3,Euro5,Sportwagen / Coupé,-1,Unfallfrei
"Mercedes-Benz C 200 COUPE EDITION C AMG STYLE NAVI,XENON",22.990 €,26.760 km,1.796 cm³,135 kW (184 PS),Benzin,Automatik,-1,07/2014,4,2/3,Euro5,Sportwagen / Coupé,-1,Unfallfrei
Mercedes-Benz Vito Tourer Pro 114 CDI lang PDCv+h,22.500 € (Brutto),79.680 km,2.143 cm³,100 kW (136 PS),Diesel,Automatik,2018,05/2018,9,4/5,Euro6,Van / Minibus,2,-1
