carname,price,milage,hubraum,power,fuel_type,transmission,construction_year,first_registration,num_seats,num_doors,emission_class,car_type,num_owners,damage
Mercedes-Benz Mercedes Benz S560 AMG Cabrio,104.990 €,11.900 km,-1,345 kW (469 PS),Benzin,Automatik,-1,04/2018,-1,-1,-1,Cabrio / Roadster,-1,-1
Mercedes-Benz GLE 500 4Matic VR4 Guard Werks Panzer Armored,111.306 € (Brutto),1.400 km,4.663 cm³,335 kW (455 PS),Benzin,Automatik,-1,07/2019,5,4/5,Euro6,SUV / Geländewagen / Pickup,-1,Unfallfrei
Mercedes-Benz GLE 500 4Matic VR4 Guard Werks Panzer Armored,107.500 € (Brutto),10.500 km,4.663 cm³,335 kW (455 PS),Benzin,Automatik,-1,04/2018,5,4/5,Euro6,SUV / Geländewagen / Pickup,-1,Unfallfrei
Mercedes-Benz AMG GT 53 4M+Distronic/Carbon/Md.20/NP.155985€,107.714 € (Brutto),23.930 km,2.999 cm³,320 kW (435 PS),Benzin,Automatik,-1,10/2019,5,4/5,Euro6d-TEMP,"Sportwagen / Coupé, Jahreswagen",1,Unfallfrei
"Mercedes-Benz AMG GT 43 4M+21""Distron/V8-Styl/Md.20/NP.141717€",102.585 € (Brutto),23.518 km,2.999 cm³,270 kW (367 PS),Benzin,Automatik,-1,07/2019,5,4/5,Euro6d-TEMP,Sportwagen / Coupé,1,Unfallfrei
"Mercedes-Benz S 63 Cabrio AMG 4Matic Übervoll NP 246.000,-EUR",111.700 € (Brutto),58.000 km,5.461 cm³,430 kW (585 PS),Benzin,Automatik,-1,04/2017,4,2/3,-1,Cabrio / Roadster,-1,Unfallfrei
Mercedes-Benz Mercedes-Benz Sprinter Iglhaut 4x4 319 Dok...,115.000 €,84.000 km,-1,140 kW (190 PS),Diesel,Schaltgetriebe,-1,10/2014,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Cabriolet S 63 AMG 4Matic BURMESTER+DRIVER'S+TV,109.890 € (Brutto),27.000 km,5.461 cm³,430 kW (585 PS),Benzin,Automatik,-1,07/2016,4,2/3,Euro6,Cabrio / Roadster,-1,Unfallfrei
Mercedes-Benz E 500 ***SONDERMODELL LIMITED EDITION 958***,105.999 €,42.033 km,4.998 cm³,235 kW (320 PS),-1,Automatik,-1,09/1994,4,4/5,-1,Limousine,1,Unfallfrei
Mercedes-Benz Mercedes G350 d AMG 63 Styling Tausch Mög...,99.999 €,25.000 km,-1,230 kW (313 PS),Diesel,Automatik,-1,12/2013,-1,-1,-1,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz Mercedes Benz AMG SL65 SL63 V12 Biturbo LP...,105.000 €,35.000 km,-1,-1,Benzin,Automatik,-1,03/2013,-1,-1,-1,Cabrio / Roadster,-1,-1
Mercedes-Benz GLE 53 AMG 4M+ AMG+NIGHT+PANO +BURMESTER +MEMORY,106.690 € (Brutto),9.500 km,2.999 cm³,320 kW (435 PS),Benzin,Automatik,-1,07/2020,5,4/5,Euro6d-TEMP,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLE 53 AMG 4M+ AMG+NIGHT+PANO +BURMESTER +MEMORY,106.690 € (Brutto),9.500 km,2.999 cm³,320 kW (435 PS),Benzin,Automatik,-1,07/2020,5,4/5,Euro6d-TEMP,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLE 53 AMG 4M+ AMG+NIGHT+PANO +BURMESTER +MEMORY,106.690 € (Brutto),9.500 km,2.999 cm³,320 kW (435 PS),Benzin,Automatik,-1,07/2020,5,4/5,Euro6d-TEMP,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz Mercedes AMG GT,115.000 €,6.000 km,-1,-1,Benzin,Automatik,-1,12/2017,-1,-1,-1,Cabrio / Roadster,-1,-1
Mercedes-Benz Suche Mercedes 190 Diesel,100.000 €,500.000 km,-1,-1,Diesel,-1,-1,12/1983,-1,-1,-1,Andere,-1,-1
Mercedes-Benz GLE 400 d Cp. 4M AMG WideScreen 360° Stdhzg,100.500 € (Brutto),8.500 km,2.925 cm³,243 kW (330 PS),Diesel,Automatik,-1,09/2020,-1,4/5,Euro6,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLE 350 d Cp. 4M AMG WideScreen 360° Stdhzg,95.000 € (Brutto),8.500 km,2.925 cm³,200 kW (272 PS),Diesel,Automatik,-1,09/2020,-1,4/5,Euro6,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz AMG GT Roadster AMG Speedshift 7G-DCT,99.990 €,55.000 km,3.982 cm³,350 kW (476 PS),Benzin,Automatik,-1,07/2018,2,2/3,Euro6d-TEMP,Cabrio / Roadster,1,-1
Mercedes-Benz S 560 4MATIC Maybach Head-Up Fondent Executiv,108.990 € (Brutto),32.243 km,3.982 cm³,345 kW (469 PS),"Benzin, E10-geeignet",Automatik,-1,05/2018,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz AMG GT 53+ 4M Wide Distro. Sound Keyless Carbon,101.550 € (Brutto),28.574 km,2.999 cm³,320 kW (435 PS),"Benzin, E10-geeignet",Automatik,-1,05/2019,4,4/5,Euro6d-TEMP,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz GLE 53 AMG 4M Perf-Abgas WideScreen 360° Airmat,96.318 € (Brutto),7.167 km,2.999 cm³,320 kW (435 PS),"Benzin, E10-geeignet",Automatik,-1,05/2020,5,4/5,Euro6d-TEMP,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz AMG GT S Keramik Perf.Abg Night Panorama Kamera,101.448 € (Brutto),18.882 km,3.982 cm³,384 kW (522 PS),"Benzin, E10-geeignet",Automatik,-1,08/2017,2,2/3,Euro6,Sportwagen / Coupé,1,-1
Mercedes-Benz G 350 d Professional Gruma-Hunter Einzelstück,101.150 € (Brutto),56.000 km,2.987 cm³,180 kW (245 PS),Diesel,Automatik,2017,02/2017,3,4/5,Euro6,SUV / Geländewagen / Pickup,1,-1
Mercedes-Benz GLE 350 d Cp. 4M AMG WideScreen 360° Stdhzg,95.800 € (Brutto),8.674 km,2.925 cm³,200 kW (272 PS),Diesel,Automatik,-1,09/2020,-1,4/5,Euro6,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLE 53 AMG 4M Perf-Abgas WideScreen 360° Stdhzg,101.600 € (Brutto),8.500 km,2.999 cm³,320 kW (435 PS),Benzin,Automatik,-1,08/2020,-1,4/5,Euro6d,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLE 450 AMG+Sitzklima+Burmester+Fahrassist.,110.329 € (Brutto),4.444 km,2.999 cm³,270 kW (367 PS),Benzin,Automatik,-1,12/2020,5,4/5,Euro6d-TEMP,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz S 63 AMG Coupe 4M Driver´s Night StandhPanoKeram,98.400 €,59.500 km,5.461 cm³,430 kW (585 PS),Benzin,Automatik,-1,04/2016,4,2/3,Euro6,Sportwagen / Coupé,2,Unfallfrei
Mercedes-Benz GLC 63 S AMG 4Matic DISTRONIC~PANORAMA~HEAD UP~,99.999 €,3.900 km,3.982 cm³,375 kW (510 PS),Benzin,Automatik,-1,10/2020,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz S 560 AMG-Plus-Paket+Burmester+NAVI+ACC+Head-up,102.255 € (Brutto),19.370 km,3.982 cm³,345 kW (469 PS),Benzin,Automatik,-1,02/2019,4,2/3,Euro6,Andere,2,-1
Mercedes-Benz S63 CABRIO 4M AMG+HUD+BURM+360° AMBI+LENKRADHEIZ,105.900 €,23.500 km,5.461 cm³,430 kW (585 PS),Benzin,Automatik,2016,07/2016,4,2/3,Euro6,Cabrio / Roadster,2,Unfallfrei
Mercedes-Benz G 63 AMG EXCLUSIVE EDITION*DESIGNO LEDER*21 ZOLL,98.880 €,41.000 km,5.461 cm³,420 kW (571 PS),Benzin,Automatik,2018,06/2018,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz S 350 d L AMG Burmester 3D 360° Airmat Pano HUD,107.900 € (Brutto),3.000 km,2.925 cm³,210 kW (286 PS),Diesel,Automatik,-1,12/2020,-1,4/5,Euro6,"Limousine, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz AMG GLE 53 4MATIC+ Coupé AMG MBUX AHK,98.890 € (Brutto),4.999 km,2.999 cm³,320 kW (435 PS),Benzin,Automatik,-1,12/2020,5,4/5,Euro6d-TEMP,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
"Mercedes-Benz GLS 400 d MULTIB AHK 3,5 to AIRM EASYP MBUX PANO",101.343 € (Brutto),4.444 km,2.925 cm³,243 kW (330 PS),Diesel,Automatik,-1,11/2020,7,4/5,Euro6d-TEMP,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLE 400 d 4M Coupé Exclusive AMG line Sitzklima/,109.468 € (Brutto),4.000 km,2.925 cm³,243 kW (330 PS),Diesel,Automatik,-1,12/2020,5,4/5,Euro6d,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz S 63 AMG 4MATIC+ LANG designo CARBON*UVP262T€,109.989 € (Brutto),42.000 km,3.982 cm³,450 kW (612 PS),Benzin,Automatik,-1,04/2018,5,4/5,Euro6,Limousine,1,-1
Mercedes-Benz SL 63 AMG Black/Keramik Bremse,99.990 € (Brutto),24.500 km,5.461 cm³,430 kW (585 PS),"Benzin, E10-geeignet",Automatik,-1,07/2017,2,2/3,Euro6,Cabrio / Roadster,-1,-1
"Mercedes-Benz S 63 L AMG 4Matic+ Chaffeur-Paket, Pano, StdHzg.",105.995 € (Brutto),36.200 km,3.982 cm³,450 kW (612 PS),Benzin,Automatik,-1,06/2018,5,4/5,Euro6,Limousine,2,Unfallfrei
Mercedes-Benz GLE 350 de 4M AMG WideScreen 360° Pano,100.686 € (Brutto),3.000 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,11/2020,-1,4/5,Euro6,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLE 350 de Cp. 4M AMG WideScreen 360° Pano AHK,95.265 € (Brutto),3.000 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,11/2020,-1,4/5,Euro6,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz AMG GT C Roadster,112.500 €,3.156 km,-1,-1,Benzin,Automatik,-1,01/2017,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz G63 AMG Junge Sterne Garantie bis 01/2022,96.990 € (Brutto),28.103 km,5.461 cm³,420 kW (571 PS),Benzin,Automatik,-1,05/2017,5,4/5,-1,SUV / Geländewagen / Pickup,2,Unfallfrei
Mercedes-Benz cabrio,104.000 € (Brutto),62.000 km,5.461 cm³,430 kW (585 PS),Benzin,Automatik,-1,11/2016,2,2/3,Euro6,Cabrio / Roadster,-1,Reparierter Unfallschaden
Mercedes-Benz GLE 53 AMG Coupe 4 MATIC +,114.000 € (Brutto),5 km,2.999 cm³,320 kW (435 PS),Benzin,Automatik,-1,12/2020,5,4/5,Euro6,SUV / Geländewagen / Pickup,-1,Unfallfrei
"Mercedes-Benz GLE 400 d 4M AMG+KEYLESS+AHK+AIRMATIC+3,5T+HUD",96.200 € (Brutto),2.999 km,2.925 cm³,243 kW (330 PS),Diesel,Automatik,-1,10/2020,5,4/5,-1,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLE 400 d 4M AMG+DISTR+AHK+AIRMATIC+HUD+KEYLESS,96.200 € (Brutto),2.999 km,2.925 cm³,243 kW (330 PS),Diesel,Automatik,-1,10/2020,5,4/5,-1,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLE 350 de Cp. 4M AMG WideScreen 360° Pano PTS,98.348 € (Brutto),3.000 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,11/2020,-1,4/5,Euro6,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz C 63 AMG Cp. Black Series COMAND ILS Kamera Temp,114.990 €,15.055 km,6.208 cm³,336 kW (457 PS),Benzin,Automatik,-1,03/2012,4,2/3,Euro5,Sportwagen / Coupé,1,Unfallfrei
"Mercedes-Benz SL 63 AMG Fahrassistenz Pano Night Burmester 20""",110.783 € (Brutto),18.574 km,5.461 cm³,430 kW (585 PS),"Benzin, E10-geeignet",Automatik,-1,12/2017,2,2/3,-1,Cabrio / Roadster,1,Unfallfrei
Mercedes-Benz GLE 53 4M+ AMG KEYL+360°+Pano+AHK+Memory+Night,106.064 € (Brutto),3.100 km,-1,320 kW (435 PS),"Benzin, E10-geeignet",Automatik,-1,10/2020,-1,-1,Euro6d-TEMP,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLE 53 AMG 4MATIC+ 22''+AHK+PANO+BURMESTER+360°,114.950 € (Brutto),2.999 km,2.999 cm³,320 kW (435 PS),Benzin,Automatik,-1,11/2020,5,4/5,-1,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz V 250 Lang-Exklusiv-Avantgarde NEU AUTO,104.720 € (Brutto),1.001 km,1.991 cm³,155 kW (211 PS),Benzin,Automatik,-1,06/2020,6,4/5,Euro5,Van / Minibus,-1,-1
Mercedes-Benz GLE 400 d 4M Coupé Exclusive AMG line Sitzklima/,109.468 € (Brutto),4.000 km,2.925 cm³,243 kW (330 PS),Diesel,Automatik,-1,12/2020,5,4/5,Euro6d,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz AMG GT S Coupe COMAND Online Keramikbremse Carbo,109.700 € (Brutto),10.500 km,3.982 cm³,384 kW (522 PS),Benzin,Automatik,2018,02/2019,2,2/3,-1,Sportwagen / Coupé,1,-1
Mercedes-Benz GLE 53 AMG 4M Perf-Abgas WideScreen 360° Pano,101.700 € (Brutto),8.500 km,2.999 cm³,320 kW (435 PS),Benzin,Automatik,-1,08/2020,-1,4/5,Euro6d,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLE 350 de 4M AMG Line Panorama Navi Multibeam,98.472 € (Brutto),3.500 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,12/2020,5,4/5,Euro6d-TEMP,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz S 63 AMG L 4Matic + 612 PS / PANO./DVD/VOLL,109.999 € (Brutto),48.500 km,3.982 cm³,450 kW (612 PS),Benzin,Automatik,-1,12/2018,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz S 560 Maybach 4M Long/NP:212.400 Euro/VOLL,109.500 € (Brutto),119.000 km,3.982 cm³,345 kW (469 PS),Benzin,Automatik,-1,06/2017,5,4/5,Euro6,Limousine,1,Unfallfrei
"Mercedes-Benz GLE 580 4M AMG Pano MBUX Burmester 22"" OnStock",99.999 € (Brutto),50 km,3.982 cm³,360 kW (489 PS),Benzin,Automatik,-1,12/2020,5,4/5,Euro6d-TEMP,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz AMG GT 63 4M KEYLESS-GO Fahrassistenz-Paket PLUS,112.990 € (Brutto),42.517 km,3.982 cm³,430 kW (585 PS),Benzin,Automatik,-1,05/2019,4,4/5,Euro6d-TEMP,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz GLE 53 AMG 4M+ Coupé STANDHZG+22''+HUD+AHK+NP126,110.675 € (Brutto),8.500 km,2.999 cm³,320 kW (435 PS),Benzin,Automatik,-1,12/2020,5,4/5,Euro6d-TEMP,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz Marco Polo V 300 d 4Matic Küche Schiebedach MBUX,101.529 € (Brutto),50 km,1.950 cm³,176 kW (239 PS),Diesel,Automatik,-1,10/2020,4,4/5,Euro6,Van / Minibus,1,Unfallfrei
Mercedes-Benz S 500 Cabrio*S65 AMG Facelift Umbau Modell 2020*,105.000 €,49.852 km,4.663 cm³,335 kW (455 PS),Benzin,Automatik,-1,04/2016,4,2/3,Euro6,Cabrio / Roadster,2,Unfallfrei
Mercedes-Benz S-Klasse Lim. S 65 L AMG | NEUPREIS: 288.000 €,99.999 € (Brutto),56.101 km,5.980 cm³,463 kW (630 PS),Benzin,Automatik,2014,04/2015,4,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz Mercedes-AMG GT 53 4M+ Distronic+Burm+HuD+Wide,103.890 € (Brutto),17.810 km,2.999 cm³,320 kW (435 PS),Benzin,Automatik,2019,09/2019,4,4/5,Euro6d-TEMP,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz S -Klasse Cabriolet S 63 4 Matic*AMG*BRABUS*,99.999 €,70.000 km,5.461 cm³,430 kW (585 PS),Benzin,Automatik,-1,04/2016,4,2/3,Euro6,Cabrio / Roadster,2,Unfallfrei
Mercedes-Benz S 560 4M+LIMOUSINE+KURZVERSION+BURMESTER+KEYLESS,100.001 € (Brutto),5.741 km,3.982 cm³,345 kW (469 PS),Benzin,Automatik,2020,06/2020,5,4/5,Euro6d-TEMP,"Limousine, Vorführfahrzeug",1,-1
Mercedes-Benz GLE 53 AMG 4M Perf-Abgas WideScreen 360° Stdhzg,101.800 € (Brutto),3.000 km,2.999 cm³,320 kW (435 PS),Benzin,Automatik,-1,11/2020,-1,4/5,Euro6d,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLE 53 AMG 4M Perf-Abgas WideScreen 360° Pano,101.700 € (Brutto),8.500 km,2.999 cm³,320 kW (435 PS),Benzin,Automatik,-1,08/2020,-1,4/5,Euro6d,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz S63 AMG 4M MAGNO~CARBON~BURM.3D~SWAROV~TV~NIGHT,102.980 € (Brutto),27.700 km,5.461 cm³,430 kW (585 PS),Benzin,Automatik,-1,10/2017,4,2/3,Euro6,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz GLS 400 d 4M 9G*AMG*ENERGIZING*Stdhzg*Pano*360°,108.116 € (Brutto),8.900 km,2.925 cm³,243 kW (330 PS),Diesel,Halbautomatik,2020,12/2020,7,4/5,Euro6d,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,-1
Mercedes-Benz GT Roadster DISTR. BURMESTER Sitzklima PerfAbgas,107.700 € (Brutto),18.220 km,3.982 cm³,350 kW (476 PS),"Benzin, E10-geeignet",Automatik,2017,07/2018,2,2/3,Euro6,Cabrio / Roadster,1,-1
Mercedes-Benz GLE 400 d 4MATIC AMG+Sitzklima+Burmester,100.329 € (Brutto),8.500 km,2.925 cm³,243 kW (330 PS),Diesel,Automatik,-1,12/2020,5,4/5,Euro6d,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz AMG GT 43 4Matic+ Coupe+Matt+Head-up+Widescreen,96.328 € (Brutto),20.490 km,2.999 cm³,270 kW (367 PS),Benzin,Automatik,-1,02/2020,4,4/5,Euro6d,Sportwagen / Coupé,1,-1
"Mercedes-Benz S 63 AMG 4M+ Lang Pano.Exclus.P.20"".360°.23P",106.679 € (Brutto),41.941 km,3.982 cm³,450 kW (612 PS),"Benzin, E10-geeignet",Automatik,-1,12/2017,5,4/5,Euro6,Limousine,1,-1
Mercedes-Benz GLE 53 AMG Cp. 4M Perf-Abgas Fahrass WideScreen,106.900 € (Brutto),3.000 km,2.999 cm³,320 kW (435 PS),Benzin,Automatik,-1,08/2020,-1,4/5,Euro6d,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz Mercedes-AMG GT S Performance-Sitz/Memory/Night,107.400 € (Brutto),6.950 km,3.982 cm³,384 kW (522 PS),"Benzin, E10-geeignet",Automatik,2019,09/2019,2,2/3,Euro6d-TEMP,"Sportwagen / Coupé, Jahreswagen",1,Unfallfrei
Mercedes-Benz GLE 53 AMG 4Matic+ / AHK/StHz/Distr+Spur/Night,95.990 € (Brutto),17 km,2.999 cm³,336 kW (457 PS),"Benzin, Plug-in-Hybrid",Automatik,-1,12/2020,5,4/5,Euro6d,"SUV / Geländewagen / Pickup, Tageszulassung",-1,-1
Mercedes-Benz AMG GT Coupe Distronic Pano Mopf,98.650 € (Brutto),7.900 km,3.982 cm³,350 kW (476 PS),Benzin,Automatik,-1,10/2019,2,2/3,Euro6,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz GLE 450 4M AMG Line Sitzklima/Fahrassist.,95.867 € (Brutto),13.475 km,2.999 cm³,270 kW (367 PS),Benzin,Automatik,-1,01/2020,5,4/5,Euro6d-TEMP,"SUV / Geländewagen / Pickup, Jahreswagen",1,Unfallfrei
Mercedes-Benz Mercedes-AMG GT Panorama DISTRONIC Memo Kamera,102.484 € (Brutto),34.240 km,3.982 cm³,350 kW (476 PS),"Benzin, E10-geeignet",Automatik,-1,05/2019,2,2/3,Euro6d-TEMP,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz GLE 400 d 4M Coupé AMG Line Assistenz Pano AHK,98.996 € (Brutto),5.000 km,2.925 cm³,243 kW (330 PS),Diesel,Automatik,2020,10/2020,5,4/5,Euro6d,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz S 560 L e AMG+PANO+HEAD-UP+360°+DAB,97.590 € (Brutto),6.831 km,2.996 cm³,270 kW (367 PS),"Hybrid (Benzin/Elektro), E10-geeignet, Plug-in-Hybrid",Automatik,-1,04/2020,5,4/5,-1,"Limousine, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz AMG GT 63 4+ °COMAND°WSC°AHK°SOUND°MEMO°SHD°AL°,109.990 € (Brutto),27.994 km,3.982 cm³,430 kW (585 PS),Benzin,Automatik,2018,12/2018,4,4/5,Euro6d-TEMP,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz AMG GT S Performance/Comand/Burm/Cam/Memo/Totw,96.881 € (Brutto),26.190 km,3.982 cm³,384 kW (522 PS),Benzin,Automatik,-1,11/2017,2,2/3,Euro6,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz S 560 L 4M 9G/First Class/AMG/Rear Tv/VOLL,96.900 €,6.500 km,3.982 cm³,345 kW (469 PS),Benzin,Automatik,-1,09/2018,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz GLE 53 AMG 4M Burmester Fahrassist. Pano.-Dach,96.149 € (Brutto),8.900 km,2.999 cm³,320 kW (435 PS),Benzin,Automatik,-1,12/2020,5,4/5,-1,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLE 53 AMG 4M Burmester Fahrassist. Pano.-Dach,96.149 € (Brutto),8.900 km,2.999 cm³,320 kW (435 PS),Benzin,Automatik,-1,12/2020,5,4/5,-1,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLE 53 AMG 4M Burmester Fahrassist. Pano.-Dach,96.149 € (Brutto),8.900 km,2.999 cm³,320 kW (435 PS),Benzin,Automatik,-1,12/2020,5,4/5,-1,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLE 53 AMG 4M Burmester Fahrassist. Pano.-Dach,99.021 € (Brutto),4.900 km,2.999 cm³,320 kW (435 PS),Benzin,Automatik,-1,11/2020,5,4/5,Euro6d-TEMP,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLS 350 d 4M AMG Sitzklima HUD Burmester,96.313 € (Brutto),8.900 km,2.925 cm³,210 kW (286 PS),Diesel,Automatik,-1,10/2020,7,4/5,Euro6d,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLE 53 AMG 4M Burmester Fahrassist. Pano.-Dach,97.380 € (Brutto),4.900 km,2.999 cm³,320 kW (435 PS),Benzin,Automatik,-1,11/2020,5,4/5,Euro6d-TEMP,"Sportwagen / Coupé, Jahreswagen",1,Unfallfrei
Mercedes-Benz GLE 580 4M AMG WideScreen 360° Pano Multibeam,98.370 € (Brutto),5.640 km,3.982 cm³,360 kW (489 PS),"Benzin, E10-geeignet",Automatik,-1,08/2020,5,4/5,Euro6d-TEMP,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz AMG GLE 53 4MATIC+ Coupé *360°*Memory*,101.449 € (Brutto),3.000 km,2.999 cm³,320 kW (435 PS),Benzin,Automatik,-1,12/2020,5,4/5,Euro6d-TEMP,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLE 53 AMG Coupe 4M+ Pano./Carbon/Massage/Sounds,111.244 € (Brutto),50 km,2.999 cm³,320 kW (435 PS),Benzin,Automatik,2020,12/2020,5,4/5,Euro6d-TEMP,"Sportwagen / Coupé, Tageszulassung",1,Unfallfrei
Mercedes-Benz GLE 400 d 4M AMG/Night/DISTRONIC/Head-up/7-Sitze,95.900 € (Brutto),3.500 km,2.925 cm³,243 kW (330 PS),Diesel,Automatik,2019,10/2020,7,4/5,Euro6d-TEMP,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLC 63 AMG 4MATIC+ PERF.SITZ+AERO+MEMORY+8-FACH,95.900 € (Brutto),4.304 km,3.982 cm³,350 kW (476 PS),Benzin,Automatik,-1,08/2020,5,4/5,-1,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLE 400 d 4M AMG+PANO+AHK+AIRMATIC+HUD+KEYLESS,96.200 € (Brutto),2.999 km,2.925 cm³,243 kW (330 PS),Diesel,Automatik,-1,10/2020,5,4/5,-1,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLE 350 de 4M AMG Pano LED Distr. AHK 360°,96.289 € (Brutto),4.000 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,12/2020,5,4/5,Euro6d-TEMP,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz E 63 AMG S+4M+AMG+LIM.+SITZKLIMA+DESIGNO+KEYLESS,102.072 € (Brutto),5.000 km,3.982 cm³,450 kW (612 PS),Benzin,Automatik,2019,08/2020,5,4/5,Euro6d,"Limousine, Vorführfahrzeug",1,-1
Mercedes-Benz AMG GT S,114.900 €,9.941 km,3.982 cm³,384 kW (522 PS),Benzin,Automatik,-1,10/2018,2,2/3,Euro6,Cabrio / Roadster,1,-1
Mercedes-Benz GLS 400 d 4M AMG+SITZKL+MASSAGE+STANDH+HUD+AHK,103.900 € (Brutto),2.999 km,2.925 cm³,243 kW (330 PS),Diesel,Automatik,-1,11/2020,7,4/5,-1,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
