carname,price,milage,hubraum,power,fuel_type,transmission,construction_year,first_registration,num_seats,num_doors,emission_class,car_type,num_owners,damage
Mercedes-Benz G 500 AMG-Sport/Comand/Wide/360/SHD/Stdhz/Magno,138.368 € (Brutto),12.437 km,3.982 cm³,310 kW (421 PS),Benzin,Automatik,-1,10/2018,5,4/5,Euro6d-TEMP,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz AMG GT 63 S 4Matic+ Keramik - AERO - HighClass,144.900 € (Brutto),7.400 km,3.982 cm³,470 kW (639 PS),Benzin,Automatik,-1,02/2020,4,4/5,Euro6,Sportwagen / Coupé,-1,Unfallfrei
Mercedes-Benz Mercedes Benz 280 C Cabrio +++ Topp Wertan...,135.000 €,67.239 km,-1,114 kW (155 PS),Benzin,Schaltgetriebe,-1,04/1971,-1,-1,-1,Cabrio / Roadster,-1,-1
Mercedes-Benz GT 63 S 4M+ Massage Fahrass HUD SD PerfoAbg Burm,140.441 € (Brutto),20.552 km,3.982 cm³,470 kW (639 PS),"Benzin, E10-geeignet",Automatik,2020,05/2020,5,4/5,Euro6d-TEMP,"Sportwagen / Coupé, Jahreswagen",1,Unfallfrei
Mercedes-Benz AMG GT 63 S 4M+/Standhzg/AHK/Massage/NP 205.280€,134.900 € (Brutto),35.000 km,3.982 cm³,470 kW (639 PS),Benzin,Automatik,-1,01/2019,5,4/5,Euro6d-TEMP,Sportwagen / Coupé,2,Unfallfrei
Mercedes-Benz S 63 AMG L 4Matic+MAGIC-SKY*BURMESTER*CARBON*EXC,134.990 € (Brutto),14.300 km,3.982 cm³,450 kW (612 PS),Benzin,Automatik,-1,11/2019,4,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz AMG GT R-GARANTIE-LEASING-FINANZIERUNG-MIETE-,126.300 € (Brutto),29.800 km,3.982 cm³,430 kW (585 PS),Benzin,Automatik,-1,07/2017,2,2/3,Euro6,Sportwagen / Coupé,2,Unfallfrei
Mercedes-Benz AMG GT S Coupe Edition 1 *650PS*20Zoll*Exclusive,119.790 €,56.700 km,3.982 cm³,478 kW (650 PS),Benzin,Automatik,-1,10/2018,2,2/3,Euro6,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz V250d 4M. AVANTGARDE XL - REFINED BY ARES DESIGN,142.800 € (Brutto),5.000 km,2.143 cm³,140 kW (190 PS),Diesel,Automatik,-1,08/2018,6,4/5,Euro6,"Van / Minibus, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz Mercedes-AMG GT C Roadster FACELIFT DIGI-COCKPIT,139.900 € (Brutto),28.500 km,3.982 cm³,410 kW (557 PS),Benzin,Automatik,2019,05/2019,2,2/3,Euro6,Cabrio / Roadster,1,-1
Mercedes-Benz S 63 AMG Cp. 4M Keramik Carbon Driversp Carbon,117.964 € (Brutto),80.104 km,5.461 cm³,430 kW (585 PS),"Benzin, E10-geeignet",Automatik,-1,04/2018,4,2/3,-1,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz Mercedes-AMG GT 63 S 4M+ Perform. Sitze Head-up,133.361 € (Brutto),8.729 km,3.982 cm³,470 kW (639 PS),"Benzin, E10-geeignet",Automatik,2019,11/2019,4,4/5,Euro6d-TEMP,"Sportwagen / Coupé, Jahreswagen",1,Unfallfrei
Mercedes-Benz G 350 d AMG Distronic Wide AHK Burmester SHD,127.186 € (Brutto),19.999 km,2.925 cm³,210 kW (286 PS),Diesel,Automatik,-1,05/2020,5,4/5,Euro6d-TEMP,"SUV / Geländewagen / Pickup, Jahreswagen",1,Unfallfrei
Mercedes-Benz G 500 AMG Night Exklusiv Int. Plus 360° SHD AHK,143.031 € (Brutto),23.800 km,3.982 cm³,310 kW (421 PS),Benzin,Automatik,-1,11/2019,5,4/5,Euro6d-TEMP,"SUV / Geländewagen / Pickup, Jahreswagen",1,Unfallfrei
Mercedes-Benz S 500 L 4M AMG Burmester 3D Fondent 360° Airmat,141.990 € (Brutto),3.000 km,2.999 cm³,320 kW (435 PS),"Benzin, E10-geeignet",Automatik,-1,12/2020,-1,4/5,Euro6d,"Limousine, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz AMG GT C mit Topausstattung,123.093 € (Brutto),15.400 km,3.982 cm³,410 kW (557 PS),Benzin,Automatik,-1,04/2018,2,2/3,Euro6,Cabrio / Roadster,2,-1
Mercedes-Benz G 500 Designo,123.088 € (Brutto),49.443 km,3.982 cm³,310 kW (421 PS),Benzin,Automatik,-1,12/2018,5,4/5,Euro6d-TEMP,SUV / Geländewagen / Pickup,1,-1
Mercedes-Benz G 350d *AMG*NIGHTPaket*360*Widescreen*STOCK*,119.900 € (Brutto),20 km,2.925 cm³,210 kW (286 PS),Diesel,Automatik,-1,09/2020,5,4/5,Euro6c,"SUV / Geländewagen / Pickup, Tageszulassung",-1,-1
Mercedes-Benz S 350 d L AMG 360° Stdhzg Pano Multibeam Distr.,121.773 € (Brutto),3.000 km,2.925 cm³,210 kW (286 PS),Diesel,Automatik,-1,07/2020,-1,4/5,Euro6,"Limousine, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz Mercedes-AMG S 63 4M+ lang Chaffeur-Pak./Distr,129.780 € (Brutto),5.493 km,3.982 cm³,450 kW (612 PS),Benzin,Automatik,2019,03/2019,5,4/5,Euro6d-TEMP,Limousine,2,Unfallfrei
Mercedes-Benz AMG GT 63 4M+ Cp. Fahrass WideScreen 360°,120.016 € (Brutto),20.251 km,3.982 cm³,430 kW (585 PS),"Benzin, E10-geeignet",Automatik,-1,09/2019,4,4/5,Euro6d-TEMP,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz AMG GT 63 S 4MATIC+ *KERAMIK*SHD*HEADUP*STANDH*,141.990 € (Brutto),16.900 km,3.982 cm³,470 kW (639 PS),Benzin,Automatik,-1,01/2019,4,4/5,Euro6c,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz E 63 S 4M Sitzklima Designo Drivers P. HUD,136.322 € (Brutto),4.900 km,3.982 cm³,450 kW (612 PS),Benzin,Automatik,-1,12/2020,5,4/5,-1,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz G 500 4x4² Capristo*Scheckheft MB*mattgrau,142.900 €,39.950 km,3.982 cm³,310 kW (421 PS),Benzin,Automatik,-1,01/2018,5,4/5,Euro6,SUV / Geländewagen / Pickup,2,-1
Mercedes-Benz AMG GTR | TackPack | Keramik | Burmester,142.500 € (Brutto),13.900 km,3.982 cm³,430 kW (585 PS),Benzin,Automatik,-1,07/2018,2,2/3,Euro6c,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz AMG GT C ROADSTER BRABUS DYNAMIC KERAMIC BREMSE,122.980 € (Brutto),38.132 km,3.982 cm³,410 kW (557 PS),Benzin,Automatik,2017,06/2017,2,2/3,Euro6,Cabrio / Roadster,2,-1
Mercedes-Benz GLE 63 AMG S 4M Sportpaket Panoramadach Memory,136.900 € (Brutto),3.000 km,2.143 cm³,450 kW (612 PS),"Benzin, E10-geeignet",Automatik,-1,09/2020,5,4/5,Euro6d-TEMP,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz G 500/AMG Line/Burmester/Sport Abgas/On Stock,135.000 € (Brutto),36.900 km,3.982 cm³,310 kW (421 PS),Benzin,Automatik,-1,01/2019,5,4/5,Euro6d-TEMP,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz G 500 Limited Edition 1/463 Garantie bis 8/2023,139.999 € (Brutto),58 km,3.982 cm³,310 kW (421 PS),Benzin,Automatik,2018,08/2018,5,4/5,Euro6,"SUV / Geländewagen / Pickup, Tageszulassung",-1,Unfallfrei
Mercedes-Benz G 350 d*AMG*BURMESTER*360°*NIGHT*GARANTIE,120.750 €,21.930 km,2.925 cm³,210 kW (286 PS),Diesel,Automatik,-1,10/2019,5,4/5,Euro6d-TEMP,SUV / Geländewagen / Pickup,1,Unfallfrei
"Mercedes-Benz 280 SL, frisch restauriert, traumhafte Farbkombi",129.500 €,89 km,2.778 cm³,125 kW (170 PS),Benzin,Schaltgetriebe,-1,07/1970,2,2/3,-1,"Cabrio / Roadster, Oldtimer",-1,-1
Mercedes-Benz AMG GT 63 S 4MATIC+ Sitzklima+Burmester+Comand,137.000 € (Brutto),23.500 km,3.982 cm³,470 kW (639 PS),Benzin,Automatik,2018,03/2019,4,4/5,Euro6,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz AMG G 65 Mercedes-Benz G 65 AMG Designo+Harman,129.899 € (Brutto),47.700 km,5.980 cm³,450 kW (612 PS),Benzin,Automatik,2013,07/2013,5,4/5,Euro5,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz 280 SL Pagode,129.900 €,500 km,2.748 cm³,125 kW (170 PS),Benzin,Automatik,-1,01/1971,2,2/3,-1,"Cabrio / Roadster, Oldtimer",-1,-1
Mercedes-Benz Mercedes S63 Cabrio,115.000 €,9.000 km,-1,430 kW (585 PS),Benzin,Automatik,-1,06/2018,-1,-1,-1,Cabrio / Roadster,-1,-1
Mercedes-Benz G 350 d AMG WideScreen Multibeam Distr. COMAND,118.990 € (Brutto),20.068 km,2.925 cm³,210 kW (286 PS),Diesel,Automatik,-1,01/2020,5,4/5,Euro6d-TEMP,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz GLE 53 AMG 4M+ Coupé Sitzklima+Burmester,126.967 € (Brutto),6.900 km,2.999 cm³,320 kW (435 PS),Benzin,Automatik,-1,12/2020,5,4/5,Euro6d-TEMP,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz AMG GLE 53 4m+ Coupé NIGHT 22'' PANO AHK STANDHZ,121.050 € (Brutto),3.000 km,2.999 cm³,320 kW (435 PS),Benzin,Automatik,-1,12/2020,5,4/5,Euro6d,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz AMG GT 63 S 4MATIC+ KERAMIK+HUD+DISTR+SITZKL+DAB,134.700 € (Brutto),10.185 km,3.982 cm³,470 kW (639 PS),Benzin,Automatik,-1,09/2019,4,4/5,Euro6,"Limousine, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz S 63 AMG L 4Matic+ AMG Speedshift 9G-MCT,129.000 €,10.000 km,3.982 cm³,450 kW (612 PS),Benzin,Automatik,-1,05/2019,4,2/3,Euro6d-TEMP,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz GT 53 4M AMG V8 Carbon Perfo Abg Sitzkl. Massage,119.923 € (Brutto),5.548 km,2.999 cm³,320 kW (435 PS),"Benzin, E10-geeignet",Automatik,2019,12/2019,4,4/5,Euro6d-TEMP,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz G -Modell Designo G 350 d I AMG Line I Burmester,129.890 €,9.000 km,2.925 cm³,210 kW (286 PS),Diesel,Automatik,-1,02/2020,5,4/5,Euro6d-TEMP,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz GLS 580 4M AMG HUD Panor. Burm. Fond-M. Night 23,119.990 € (Brutto),18.900 km,3.982 cm³,360 kW (489 PS),Hybrid (Benzin/Elektro),Automatik,-1,05/2020,7,4/5,-1,SUV / Geländewagen / Pickup,1,Unfallfrei
"Mercedes-Benz S 400 d 4MATIC Limousine lang AMG,PDC,Distronic",122.995 € (Brutto),8.350 km,2.925 cm³,243 kW (330 PS),Diesel,Automatik,-1,12/2020,5,4/5,-1,"Limousine, Vorführfahrzeug",1,Unfallfrei
"Mercedes-Benz S63 AMG 4M L,FondEnt,Exclusive,ChaffeurP,NightV.",122.990 € (Brutto),13.500 km,3.982 cm³,450 kW (612 PS),Benzin,Automatik,-1,03/2018,5,4/5,Euro6,Limousine,-1,Unfallfrei
Mercedes-Benz S 400 d 4M L 20''+AR-HUD+DIG.LIGHT+PANO+ENERGIZ.,125.858 € (Brutto),6.900 km,2.925 cm³,243 kW (330 PS),Diesel,Automatik,-1,11/2020,5,4/5,Euro6d,"Limousine, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz G 350 d Edelstahlpaket 360 Grad Widescreen SHD,119.990 €,6.000 km,2.925 cm³,210 kW (286 PS),Diesel,Automatik,-1,06/2020,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,-1
Mercedes-Benz AMG GT 63 S 4Matic+ °Pano°HeadUp°360°°COMAND°,144.800 € (Brutto),14.000 km,3.982 cm³,470 kW (639 PS),Benzin,Automatik,-1,06/2020,5,4/5,Euro6d-TEMP,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz C63S BRABUS 600 Upgrade 800NM - Ceramic Bremse,118.500 € (Brutto),29.000 km,3.982 cm³,441 kW (600 PS),Benzin,Automatik,-1,06/2018,5,4/5,-1,Kombi,2,Unfallfrei
Mercedes-Benz AMG GT R AMG Performance kamera *Pro Optik*,121.900 € (Brutto),27.900 km,3.982 cm³,430 kW (585 PS),Benzin,Automatik,-1,09/2018,2,2/3,Euro6,Sportwagen / Coupé,-1,-1
Mercedes-Benz AMG GT 63 4M+ / DIENSTWAGEN / Panorama,133.380 € (Brutto),16.669 km,3.982 cm³,430 kW (585 PS),Benzin,Automatik,-1,02/2020,5,4/5,-1,Limousine,1,Unfallfrei
Mercedes-Benz GT C Coupé AMG Performance Sitz Abgas Dynamic +,128.079 € (Brutto),7.185 km,3.982 cm³,410 kW (557 PS),"Benzin, E10-geeignet",Automatik,-1,04/2020,2,2/3,Euro6d-TEMP,Sportwagen / Coupé,1,-1
Mercedes-Benz Mercedes-Benz Sprinter Iglhaut 4x4 319 Dok...,115.000 €,84.000 km,-1,140 kW (190 PS),Diesel,Schaltgetriebe,-1,10/2014,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Cabriolet S 63 AMG 4Matic BURMESTER+DRIVER'S+TV,115.890 € (Brutto),27.000 km,5.461 cm³,430 kW (585 PS),Benzin,Automatik,-1,07/2016,4,2/3,Euro6,Cabrio / Roadster,-1,Unfallfrei
Mercedes-Benz AMG GT 63 S 4MATIC+ *KERAMIK*SHD*HEADUP*STANDH*,138.980 € (Brutto),18.200 km,3.982 cm³,470 kW (639 PS),Benzin,Automatik,-1,02/2019,4,4/5,Euro6c,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz G 63 AMG Mercedes- Edition 463 Brabus Designo,119.900 €,40.125 km,5.980 cm³,552 kW (751 PS),Benzin,Automatik,-1,07/2017,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz Mercedes AMG GT,115.000 €,6.000 km,-1,-1,Benzin,Automatik,-1,12/2017,-1,-1,-1,Cabrio / Roadster,-1,-1
Mercedes-Benz V 300 d extralang *VIP Umbau *Business Van *TV *,139.990 € (Brutto),5.000 km,1.950 cm³,176 kW (239 PS),Diesel,Automatik,-1,07/2019,7,4/5,Euro6,Van / Minibus,2,Unfallfrei
Mercedes-Benz AMG GT 4-trg. AMG GT 63 S 4Matic+,139.900 € (Brutto),6.500 km,3.982 cm³,470 kW (639 PS),Benzin,Automatik,-1,04/2020,4,4/5,-1,Sportwagen / Coupé,-1,Unfallfrei
Mercedes-Benz S 560 4M Maybach MagicSky FirstClass Remote 3d,121.041 € (Brutto),66.284 km,3.982 cm³,345 kW (469 PS),"Benzin, E10-geeignet",Automatik,-1,03/2019,5,4/5,Euro6d-TEMP,Limousine,1,-1
Mercedes-Benz G 500 AMG*G 63 AMG UMBAU*BI-COLOR*WIDE*360 Kam*,137.000 €,43.500 km,3.982 cm³,310 kW (421 PS),Benzin,Automatik,-1,03/2019,5,4/5,Euro6d-TEMP,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz AMG GT C Roadster 50th Edition one of 500,135.999 €,6.800 km,3.982 cm³,410 kW (557 PS),Benzin,Automatik,-1,05/2018,2,2/3,-1,Cabrio / Roadster,1,Unfallfrei
Mercedes-Benz AMG GT C Roadster DynamicPlus.PerfSitze.Night,118.990 € (Brutto),18.566 km,3.982 cm³,410 kW (557 PS),"Benzin, E10-geeignet",Automatik,-1,10/2017,2,2/3,Euro6,Cabrio / Roadster,1,Unfallfrei
Mercedes-Benz G 500 AHK*Fahrassi*Multibeam*Widescreen*360°,124.990 € (Brutto),16.880 km,3.982 cm³,310 kW (421 PS),Benzin,Automatik,2018,10/2018,5,4/5,Euro6d-TEMP,SUV / Geländewagen / Pickup,2,Unfallfrei
Mercedes-Benz AMG GT R Schalensitz Distronic Night Paket AMG,129.800 €,18.500 km,3.982 cm³,430 kW (585 PS),Benzin,Automatik,-1,01/2018,2,2/3,Euro6c,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz GT 63 S 4M 21 Zoll PerfSitze Night KeyGo Perf,129.980 € (Brutto),1.702 km,3.982 cm³,470 kW (639 PS),"Benzin, E10-geeignet",Automatik,-1,09/2020,4,4/5,Euro6d,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz AMG GT R Keramik Burm Comand RüCam PerfSitze,136.980 € (Brutto),14.619 km,3.982 cm³,430 kW (585 PS),"Benzin, E10-geeignet",Automatik,-1,12/2018,2,2/3,Euro6,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz GT 63 4M Magno COMAND BEAM Burm.DISTR.Wide,119.895 € (Brutto),30.221 km,3.982 cm³,430 kW (585 PS),"Benzin, E10-geeignet",Automatik,-1,05/2019,4,4/5,Euro6,Sportwagen / Coupé,1,Unfallfrei
