carname,price,milage,hubraum,power,fuel_type,transmission,construction_year,first_registration,num_seats,num_doors,emission_class,car_type,num_owners,damage
Mercedes-Benz Citan 109 CDI Mixto Extralang,7.540 € (Brutto),120.831 km,1.461 cm³,66 kW (90 PS),Diesel,Schaltgetriebe,-1,11/2017,5,4/5,-1,Van / Minibus,1,Unfallfrei
Mercedes-Benz A 180 BlueEFFICIENCY,6.700 €,96.300 km,1.699 cm³,85 kW (116 PS),Benzin,Schaltgetriebe,-1,10/2009,5,4/5,Euro5,Limousine,2,Unfallfrei
"Mercedes-Benz E 280 ELEGANCE, Scheckheft lückenlos, Automatik",7.700 €,96.500 km,2.996 cm³,170 kW (231 PS),Benzin,Automatik,-1,04/2006,5,4/5,Euro4,Limousine,2,Unfallfrei
"Mercedes-Benz C 180 T Avantgarde,Tüv 11/2022 Navi, Automatik",7.990 €,144.500 km,1.597 cm³,115 kW (156 PS),Benzin,Automatik,-1,02/2009,5,4/5,Euro4,Kombi,2,Reparierter Unfallschaden
Mercedes-Benz Mercedes sprinter 213 cdi 6 sitzer lkw zul...,7.000 €,281.000 km,-1,96 kW (131 PS),Diesel,Schaltgetriebe,-1,07/2010,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz C 200 T CDI BlueEfficiency,7.990 €,195.000 km,2.143 cm³,100 kW (136 PS),Diesel,Schaltgetriebe,-1,02/2012,5,4/5,Euro5,Kombi,2,Unfallfrei
Mercedes-Benz C 280 C 280 4MATIC T AVANTGARDE,6.500 €,142.300 km,2.996 cm³,170 kW (231 PS),Benzin,Automatik,-1,07/2006,5,4/5,Euro4,Kombi,-1,-1
Mercedes-Benz C 200 CDI T AVANTGARDE / Xenon / Sitzhzg.,6.990 €,197.000 km,2.143 cm³,100 kW (136 PS),Diesel,Schaltgetriebe,-1,06/2009,5,4/5,Euro4,Kombi,-1,-1
Mercedes-Benz Citan 111 CDI Mixto Extralang //6000 NETTO//,7.140 € (Brutto),165.256 km,1.461 cm³,81 kW (110 PS),Diesel,Schaltgetriebe,-1,08/2014,5,4/5,Euro5,Van / Minibus,1,-1
Mercedes-Benz Citan 111 CDI Extralang ( 7 Sitze ) /6000 NETTO/,7.140 € (Brutto),229.365 km,1.461 cm³,81 kW (110 PS),Diesel,Schaltgetriebe,-1,05/2015,7,-1,Euro5,Van / Minibus,1,-1
"Mercedes-Benz E 350 AVANTGARDE NAVI,LEDER,XENON,AUTOMATIK",7.900 €,176.000 km,3.498 cm³,200 kW (272 PS),Benzin,Automatik,-1,12/2008,5,4/5,Euro4,Limousine,3,-1
"Mercedes-Benz A -Klasse Elegance 2.Hand,Klima&Sitzhzung",6.990 €,138.000 km,1.699 cm³,85 kW (116 PS),Benzin,Automatik,-1,10/2009,5,4/5,Euro4,Limousine,2,Unfallfrei
Mercedes-Benz Mercedes C180 Avantgarde,7.500 €,151.412 km,-1,115 kW (156 PS),Benzin,Schaltgetriebe,-1,10/2010,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz A 160 BlueEFFICIENCY,7.650 €,28.250 km,1.498 cm³,70 kW (95 PS),Benzin,Schaltgetriebe,-1,11/2010,5,4/5,Euro5,Limousine,1,Unfallfrei
"Mercedes-Benz E -Klasse Lim. E 200 CDI, AHK, PDC, Sitzheizung!",6.490 €,150.000 km,2.148 cm³,100 kW (136 PS),Diesel,Schaltgetriebe,-1,11/2006,5,4/5,Euro4,Limousine,2,-1
Mercedes-Benz Mercedes-Benz B -Klasse B 180*LM-Felgen*Klima*,7.450 €,126.500 km,1.699 cm³,85 kW (116 PS),Benzin,Automatik,-1,03/2011,5,4/5,Euro5,Limousine,2,Unfallfrei
Mercedes-Benz Mercedes Sprinter 313 cdi,7.450 €,196.000 km,-1,95 kW (129 PS),-1,Schaltgetriebe,-1,08/2013,-1,-1,-1,Andere,-1,-1
Mercedes-Benz C -Klasse T-Modell C 200 T Kompressor,7.490 €,157.000 km,1.796 cm³,135 kW (184 PS),Benzin,Schaltgetriebe,-1,09/2009,5,4/5,Euro4,Kombi,3,Unfallfrei
Mercedes-Benz C -Klasse Lim. C 250 CDI BlueEfficiency Prime Ed,7.490 €,195.211 km,2.143 cm³,150 kW (204 PS),Diesel,Schaltgetriebe,-1,12/2008,5,4/5,Euro5,Limousine,-1,Unfallfrei
Mercedes-Benz C 350 T 7G-TRONIC Avantgarde Sport Edition +,6.000 €,251.000 km,3.498 cm³,200 kW (272 PS),Benzin,Automatik,-1,05/2007,5,4/5,Euro4,Kombi,-1,Unfallfrei
Mercedes-Benz Mercedes Vito,7.450 €,120.000 km,-1,100 kW (136 PS),Diesel,Schaltgetriebe,-1,11/2012,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz C 180 Avantgarde,7.800 €,183.000 km,1.796 cm³,115 kW (156 PS),Benzin,Schaltgetriebe,-1,09/2010,5,4/5,Euro5,Kombi,3,Unfallfrei
Mercedes-Benz C Klasse C200 Kompressor,7.300 €,174.000 km,-1,-1,Benzin,Automatik,-1,01/2008,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz C Klasse C200 Kompressor,7.300 €,174.000 km,-1,-1,Benzin,Automatik,-1,01/2008,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Citan Mixto 109 CDI extralang*5 Sitze*,6.890 €,150.000 km,1.461 cm³,66 kW (90 PS),Diesel,Schaltgetriebe,-1,06/2016,5,4/5,Euro5,Kombi,1,Unfallfrei
Mercedes-Benz Mercedes ML 280 CDI *TOP ZUSTAND*,7.450 €,225.500 km,-1,140 kW (190 PS),Diesel,Automatik,-1,09/2006,-1,-1,-1,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz A 160 AVANTGARDE AUTOMATIK 2.HD SITZHz. PDC TEMP,7.890 €,92.000 km,1.498 cm³,70 kW (95 PS),Benzin,Automatik,2012,06/2012,5,4/5,Euro5,Kleinwagen,2,-1
Mercedes-Benz Mercedes Benz C180 Kompressor W204 lückenl...,6.250 €,144.900 km,-1,115 kW (156 PS),Benzin,Schaltgetriebe,-1,09/2008,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes E200 Kompressor Facelift,6.350 €,125.000 km,-1,135 kW (184 PS),Benzin,Automatik,-1,09/2006,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes Benz Atego LKW 7.5T Laderampe,7.500 €,380.000 km,-1,114 kW (155 PS),Diesel,Schaltgetriebe,-1,10/2008,-1,-1,-1,Andere,-1,-1
Mercedes-Benz E 320 CDI* NAVI* LEDER* BI-XENON*SPORTPAKET*,6.550 €,234.000 km,2.987 cm³,165 kW (224 PS),Diesel,Automatik,-1,05/2007,-1,4/5,Euro4,Limousine,-1,-1
Mercedes-Benz Mercedes Benz C-Klasse w204,6.990 €,184.000 km,-1,115 kW (156 PS),Benzin,Automatik,-1,03/2008,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes benz Sprinter 313,6.500 €,168.500 km,-1,96 kW (131 PS),Diesel,Schaltgetriebe,-1,02/2007,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz Mercedes-Benz Sprinter 316 Automatik ( 16...,7.300 €,360.000 km,-1,120 kW (163 PS),Diesel,Automatik,-1,08/2009,-1,-1,-1,Andere,-1,-1
"Mercedes-Benz C 180 Kompressor Avantgarde / Scheckheft, Klima",6.998 €,156.000 km,1.796 cm³,115 kW (156 PS),Benzin,Schaltgetriebe,-1,04/2008,5,4/5,Euro4,Limousine,-1,-1
Mercedes-Benz C-Klasse T-Modell C 220 CDI *Teil-Leder+Navi*,7.600 €,185.709 km,2.143 cm³,125 kW (170 PS),Diesel,Schaltgetriebe,-1,11/2010,5,4/5,Euro4,Kombi,2,Unfallfrei
Mercedes-Benz Mercedes-Benz Sprinter 313 CDI Hoch-Lang M...,6.700 €,272.543 km,-1,95 kW (129 PS),Diesel,Schaltgetriebe,-1,04/2008,-1,-1,-1,Andere,-1,-1
Mercedes-Benz B 180 CDI Klima Park-Assistent 8-Fach Euro 5,7.950 €,92.800 km,1.991 cm³,80 kW (109 PS),Diesel,Schaltgetriebe,-1,02/2011,5,4/5,Euro5,Van / Minibus,-1,-1
"Mercedes-Benz Mercedes Sprinter, Koffer, Automatik",8.000 €,232.528 km,-1,110 kW (150 PS),Diesel,Automatik,-1,07/2008,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz MERCEDES E 200T CDI,6.900 €,170.000 km,-1,100 kW (136 PS),Diesel,Schaltgetriebe,-1,02/2008,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Zur verlaufen Mercedes vito Extras lang,7.150 €,272.000 km,-1,81 kW (110 PS),Diesel,Schaltgetriebe,-1,12/2011,-1,-1,-1,Van / Minibus,-1,-1
Mercedes-Benz Mercedes C220,6.500 €,229.744 km,-1,125 kW (170 PS),Diesel,Automatik,-1,02/2008,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes C220,6.500 €,229.744 km,-1,125 kW (170 PS),Diesel,Automatik,-1,02/2008,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes C220,6.500 €,229.744 km,-1,125 kW (170 PS),Diesel,Automatik,-1,02/2008,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz C 180 T Kompressor Automatik Elegance,6.900 €,207.500 km,1.796 cm³,115 kW (156 PS),Benzin,Automatik,-1,10/2007,5,4/5,Euro4,Kombi,4,-1
Mercedes-Benz B -Klasse B 180 CDI Bi-XENON*SH,6.960 €,105.750 km,1.991 cm³,80 kW (109 PS),Diesel,Schaltgetriebe,-1,07/2009,5,4/5,Euro4,Van / Minibus,4,-1
Mercedes-Benz A -Klasse A 180 Übergabe Inspektion & TÜV NEU!,6.470 €,88.787 km,1.699 cm³,85 kW (116 PS),Benzin,Schaltgetriebe,-1,09/2009,5,4/5,Euro5,Limousine,2,-1
Mercedes-Benz Mercedes-Benz C-Klasse W204 Avangarde Limo...,6.300 €,280.000 km,-1,100 kW (136 PS),Diesel,Schaltgetriebe,-1,02/2008,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz C 200 Kompressor,6.495 €,109.000 km,1.796 cm³,135 kW (184 PS),Benzin,Schaltgetriebe,-1,06/2008,5,4/5,Euro4,Limousine,2,-1
Mercedes-Benz Mercedes-Benz E280cdi,7.300 €,185.000 km,-1,140 kW (190 PS),Diesel,Automatik,-1,05/2007,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes E280cdi,7.299 €,186.000 km,-1,140 kW (190 PS),Diesel,Automatik,-1,05/2007,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes-Benz. W204 220 CDI T-Modell 125 k...,7.800 €,182.089 km,-1,125 kW (170 PS),Diesel,Automatik,-1,01/2009,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz A 150 Elegance Autom-Navi-Klima-1.Besitz-56 TKM,7.900 €,56.000 km,1.498 cm³,70 kW (95 PS),"Autogas (LPG), E10-geeignet",Automatik,-1,01/2007,5,4/5,Euro4,Van / Minibus,1,Unfallfrei
Mercedes-Benz A 200 Elegance Autom-Klima-Sitzheizung-53.000 KM,7.900 €,53.000 km,1.699 cm³,100 kW (136 PS),"Benzin, E10-geeignet",Automatik,-1,01/2006,5,4/5,Euro4,Van / Minibus,-1,-1
Mercedes-Benz A 150 Elegance Autom-Klima-erst 65.000 KM! MB+Er,7.800 €,65.000 km,1.498 cm³,70 kW (95 PS),"Benzin, E10-geeignet",Automatik,-1,08/2006,5,4/5,Euro4,Van / Minibus,-1,Unfallfrei
Mercedes-Benz Mercedes Cls 320 cdi,6.900 €,240.000 km,-1,165 kW (224 PS),Diesel,Automatik,-1,10/2008,-1,-1,-1,Sportwagen / Coupé,-1,-1
Mercedes-Benz C -Klasse C 200 T CDI BlueEfficiency NAVI/PDC,7.490 €,234.755 km,2.143 cm³,100 kW (136 PS),Diesel,Schaltgetriebe,-1,02/2014,5,4/5,-1,Kombi,-1,-1
Mercedes-Benz Mercedes Sprinter 316 Maxi. 2012,7.000 €,412.000 km,-1,120 kW (163 PS),Diesel,Schaltgetriebe,-1,05/2012,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes E 220 Avantgarde CDI DPF Blue,7.200 €,220.500 km,-1,-1,Diesel,Schaltgetriebe,-1,11/2011,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz Mercedes R171 SLK 200 Kompressor,7.999 €,186.000 km,-1,120 kW (163 PS),Benzin,Automatik,-1,05/2006,-1,-1,-1,Cabrio / Roadster,-1,-1
Mercedes-Benz Verkaufe ein SLK R171 200 Kompressor,7.999 €,186.000 km,-1,120 kW (163 PS),Benzin,Automatik,-1,05/2006,-1,-1,-1,Cabrio / Roadster,-1,-1
Mercedes-Benz C 200 T K. Elegance*LEDER*XENON*NAVI*HU NEU*e.SD,6.970 €,212.000 km,1.796 cm³,135 kW (184 PS),Benzin,Automatik,2008,10/2008,5,4/5,Euro4,Kombi,3,-1
Mercedes-Benz C -Klasse Lim. C 230,6.300 €,189.000 km,2.497 cm³,150 kW (204 PS),Benzin,Automatik,-1,10/2007,5,4/5,Euro4,Limousine,-1,Unfallfrei
Mercedes-Benz C 200 T K. Elegance*LEDER*XENON*NAVI*HU NEU*e.SD,6.970 €,212.000 km,1.796 cm³,135 kW (184 PS),Benzin,Automatik,2008,10/2008,5,4/5,Euro4,Kombi,3,-1
Mercedes-Benz C -Klasse Lim. C 230,6.300 €,189.000 km,2.497 cm³,150 kW (204 PS),Benzin,Automatik,-1,10/2007,5,4/5,Euro4,Limousine,-1,Unfallfrei
Mercedes-Benz Mercedes Benz B Klasse top gepflegt,6.500 €,125.000 km,-1,-1,Benzin,-1,-1,05/2009,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz A-Klasse A 160 Classic*PDC*Klima*BT*Garantie*,6.170 €,55.852 km,1.498 cm³,70 kW (95 PS),Benzin,Schaltgetriebe,2011,09/2011,5,4/5,Euro5,Limousine,2,Unfallfrei
Mercedes-Benz A 160 Autotronic Elegance,6.950 €,66.000 km,1.498 cm³,70 kW (95 PS),Benzin,Automatik,-1,02/2010,5,4/5,Euro4,Limousine,4,Unfallfrei
Mercedes-Benz Mercedes-Benz C200 CDI T-Modell W204 Kombi,6.750 €,204.000 km,-1,100 kW (136 PS),Diesel,Schaltgetriebe,-1,12/2011,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz C -Klasse Lim. C 180 Kompressor Blue Efficiency,6.998 €,152.000 km,1.597 cm³,115 kW (156 PS),Benzin,Schaltgetriebe,-1,11/2008,5,4/5,Euro5,Limousine,-1,-1
Mercedes-Benz B-Klasse B 160 BlueEFF/AFH Sport,6.698 €,145.000 km,1.498 cm³,70 kW (95 PS),Benzin,Schaltgetriebe,-1,03/2011,5,4/5,Euro5,Van / Minibus,2,Unfallfrei
Mercedes-Benz E350cdi Automatik 4Matic Kombi,7.500 €,339.000 km,-1,173 kW (235 PS),Diesel,Automatik,-1,03/2010,-1,-1,-1,Kombi,-1,-1
Mercedes-Benz C 200 Kompressor Avantgarde/Bi- Xenon/ SHZ/PDC*,7.800 €,130.000 km,1.796 cm³,135 kW (184 PS),"Benzin, E10-geeignet",Schaltgetriebe,-1,01/2009,5,4/5,Euro4,Limousine,2,Unfallfrei
Mercedes-Benz Mercedes Sprinter 515,7.490 €,180.000 km,-1,110 kW (150 PS),Diesel,Automatik,-1,06/2007,-1,-1,-1,Andere,-1,-1
Mercedes-Benz Mercedes Sprinter 315 CDI,7.350 €,368.932 km,-1,110 kW (150 PS),Diesel,Schaltgetriebe,-1,10/2007,-1,-1,-1,Kombi,-1,-1
"Mercedes-Benz Mercedes S Klasse S320cdi, Vollausstattung",7.999 €,220.000 km,-1,173 kW (235 PS),Diesel,Automatik,-1,07/2007,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz Mercedes benz cls 320,6.999 €,284.000 km,-1,135 kW (184 PS),Diesel,Automatik,-1,09/2007,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz ML 320 CDI 4Matic 7G-Tronic 1.Hand/Alcantara/20',7.990 €,304.092 km,2.987 cm³,165 kW (224 PS),Diesel,Automatik,-1,02/2009,5,4/5,Euro4,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz B 150 Sport Klimaanlage AHK Teilleder Sitzhzg.,6.888 €,150.000 km,1.498 cm³,70 kW (95 PS),Benzin,Schaltgetriebe,2007,05/2007,5,4/5,Euro4,Limousine,2,Unfallfrei
"Mercedes-Benz B -Klasse B 200 CDI""TÜV""GARANTIE",6.799 €,163.000 km,1.991 cm³,103 kW (140 PS),Diesel,Automatik,2009,10/2009,5,4/5,Euro4,Kleinwagen,2,Unfallfrei
Mercedes-Benz Zu verkaufen mein merdes Benz b 180 cdi 10...,7.499 €,200.000 km,-1,80 kW (109 PS),Diesel,Schaltgetriebe,-1,11/2012,-1,-1,-1,Andere,-1,-1
