carname,price,milage,hubraum,power,fuel_type,transmission,construction_year,first_registration,num_seats,num_doors,emission_class,car_type,num_owners,damage
Mercedes-Benz GLC 43 AMG 4M Distronic/AHK/Wides/Multibeam/MBUX,63.900 € (Brutto),10.350 km,2.996 cm³,287 kW (390 PS),Benzin,Automatik,2019,12/2019,5,4/5,Euro6d-TEMP,"SUV / Geländewagen / Pickup, Jahreswagen",1,Unfallfrei
Mercedes-Benz GLC 300e 4M Coupé AMG Burmester/Distronic/360°/,67.900 € (Brutto),8.000 km,1.991 cm³,155 kW (211 PS),"Hybrid (Benzin/Elektro), E10-geeignet, Plug-in-Hybrid",Automatik,2020,09/2020,5,4/5,Euro6d-TEMP,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz GLC 300e 4M Coupé AMG Burmester/Distronic/360°/,67.900 € (Brutto),8.000 km,1.991 cm³,155 kW (211 PS),"Hybrid (Benzin/Elektro), E10-geeignet, Plug-in-Hybrid",Automatik,2020,09/2020,5,4/5,Euro6d-TEMP,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz S 63 AMG Scheckheft-Junge Sterne 10/2021,65.450 € (Brutto),89.953 km,5.461 cm³,430 kW (585 PS),Benzin,Automatik,-1,04/2015,5,4/5,-1,Limousine,-1,-1
Mercedes-Benz S 350 d L 4M Nachtsicht Fondent 360° Stdhzg,64.619 € (Brutto),55.518 km,2.925 cm³,210 kW (286 PS),Diesel,Automatik,-1,12/2017,5,4/5,Euro6,Limousine,1,-1
Mercedes-Benz G 350 BT Designo Standheizung SHD SWA R-Kamera,67.890 €,81.000 km,2.987 cm³,180 kW (245 PS),Diesel,Automatik,-1,11/2015,5,4/5,Euro6,SUV / Geländewagen / Pickup,2,Unfallfrei
Mercedes-Benz E 220 d T AMG *Mopf*+Night+MBUX+360°+M-LED+Pano,64.299 € (Brutto),4.000 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,11/2020,5,4/5,Euro6,"Kombi, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz E 300 de AMG *Mopf* MBUX+360°+M-LED+Pano+Fahrass,65.072 € (Brutto),8.000 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,11/2020,5,4/5,Euro6,"Limousine, Vorführfahrzeug",1,-1
Mercedes-Benz E 300 de T AMG *Mopf* +MBUX+360+LED+Pano+Fahrass,66.349 € (Brutto),8.000 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,11/2020,5,4/5,Euro6,"Kombi, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz E 300 de T AMG *Mopf*+MBUX+360°+M-LED+Pano+Distr,66.999 € (Brutto),8.000 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,10/2020,5,4/5,Euro6,"Kombi, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz E 300 de T AMG *Mopf*+MBUX+360°+M-LED+Pano+AHK,67.799 € (Brutto),8.000 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,10/2020,5,4/5,Euro6,"Kombi, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz V250d 4Matic Exclusive AMG*MAX-VOLL*,63.552 € (Brutto),56.000 km,2.143 cm³,140 kW (190 PS),Diesel,Automatik,-1,01/2019,6,4/5,Euro6,Van / Minibus,1,Unfallfrei
Mercedes-Benz E 300 de T AMG *Mopf*+MBUX+360+M-LED+Pano+AHK+18,62.884 € (Brutto),8.000 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,10/2020,5,4/5,Euro6,"Kombi, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz V 250 d AVANTGARDE EDITION Lang Comand Pano AHK,67.600 € (Brutto),13.000 km,1.950 cm³,140 kW (190 PS),Diesel,Automatik,-1,07/2020,7,4/5,Euro6d-TEMP,"Van / Minibus, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz S400d L 4M AMG*Exclusiv*Executive*Chaffeur*StHz*,66.630 € (Brutto),117.000 km,2.925 cm³,250 kW (340 PS),Diesel,Automatik,-1,11/2017,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz GLC 300 d 4M AMG Night+MBUX+360+Multibe+Pano+AHK,63.999 € (Brutto),7.593 km,1.950 cm³,180 kW (245 PS),Diesel,Automatik,-1,08/2020,5,4/5,Euro6,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz E 300 de T AMG *Mopf*+MBUX+360+M-LED+Pano+Distro,65.799 € (Brutto),8.000 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,08/2020,5,4/5,Euro6,"Kombi, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz CLA 45 S AMG *Pano*Night*Wide*Burm*RFK*Ambiente*,65.501 € (Brutto),8.858 km,1.991 cm³,310 kW (421 PS),Benzin,Automatik,-1,03/2020,5,4/5,Euro6,"Sportwagen / Coupé, Jahreswagen",1,Unfallfrei
Mercedes-Benz CLA 45 S AMG *Pano*Night*Wide*Burm*RFK*Ambiente*,65.501 € (Brutto),5.870 km,1.991 cm³,310 kW (421 PS),Benzin,Automatik,-1,03/2020,5,4/5,Euro6,"Sportwagen / Coupé, Jahreswagen",1,Unfallfrei
Mercedes-Benz CLA 45 S AMG *Pano*Night*Wide*Burm*RFK*Ambiente*,65.501 € (Brutto),8.656 km,1.991 cm³,310 kW (421 PS),Benzin,Automatik,-1,03/2020,5,4/5,Euro6,"Sportwagen / Coupé, Jahreswagen",1,Unfallfrei
Mercedes-Benz CLA 45 S AMG *Pano*Night*Wide*Burm*RFK*Ambiente*,64.475 € (Brutto),12.366 km,1.991 cm³,310 kW (421 PS),Benzin,Automatik,-1,03/2020,5,4/5,Euro6,"Sportwagen / Coupé, Jahreswagen",1,-1
Mercedes-Benz V 250 d AVANTGARDE EDITION Lang Distronic Comand,63.264 € (Brutto),12.000 km,1.950 cm³,140 kW (190 PS),Diesel,Automatik,-1,06/2020,7,4/5,Euro6d-TEMP,"Van / Minibus, Vorführfahrzeug",1,-1
Mercedes-Benz V 250 d AVANTGARDE EDITION Lang Comand Pano AHK,65.900 € (Brutto),19.000 km,1.950 cm³,140 kW (190 PS),Diesel,Automatik,-1,06/2020,7,4/5,Euro6d-TEMP,"Van / Minibus, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz E 400 d T 4M AMG Night+Comand+360+M-LED+Pano+AHK,63.460 € (Brutto),22.055 km,2.925 cm³,250 kW (340 PS),Diesel,Automatik,-1,01/2020,5,4/5,Euro6,"Kombi, Vorführfahrzeug",1,-1
Mercedes-Benz V 250 d AVANTGARDE EDITION Lang Comand Pano AHK,65.900 € (Brutto),19.000 km,1.950 cm³,140 kW (190 PS),Diesel,Automatik,-1,06/2020,7,4/5,Euro6d-TEMP,"Van / Minibus, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz E 400 d T 4M AMG Night+Comand+360+M-LED+Pano+AHK,63.460 € (Brutto),22.055 km,2.925 cm³,250 kW (340 PS),Diesel,Automatik,-1,01/2020,5,4/5,Euro6,"Kombi, Vorführfahrzeug",1,-1
Mercedes-Benz CLA 45 S AMG *Pano*Night*Wide*Burm*RFK*Ambiente*,65.501 € (Brutto),9.020 km,1.991 cm³,310 kW (421 PS),Benzin,Automatik,-1,03/2020,5,4/5,Euro6,"Sportwagen / Coupé, Jahreswagen",1,Unfallfrei
Mercedes-Benz A45 S AMG*Perf.AGA*Pano*Burmester*Distronic*RFK*,62.790 €,16.000 km,1.991 cm³,310 kW (421 PS),Benzin,Automatik,-1,03/2020,5,4/5,Euro6d,Limousine,1,Unfallfrei
Mercedes-Benz V 220 Marco Polo 220 d EDITION DAB Navi Distroni,63.860 € (Brutto),12.055 km,1.950 cm³,120 kW (163 PS),Diesel,Automatik,-1,01/2020,4,4/5,Euro6d-TEMP,Van / Minibus,1,Unfallfrei
Mercedes-Benz GLC 300 e 4M AMG Night+MBUX+360°+M-LED+Pano+AHK,63.499 € (Brutto),8.000 km,1.991 cm³,155 kW (211 PS),"Hybrid (Benzin/Elektro), Plug-in-Hybrid",Automatik,-1,11/2020,5,4/5,Euro6,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz V 250 d 4MATIC AVANTGARDE Lang,65.200 € (Brutto),4.000 km,1.950 cm³,140 kW (190 PS),Diesel,Automatik,-1,10/2020,7,4/5,Euro6d-TEMP,"Van / Minibus, Vorführfahrzeug",1,-1
Mercedes-Benz GLC 300 de 4MATIC AMG-Line Distronic/360°/Panoda,66.499 € (Brutto),8.000 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,09/2020,5,4/5,Euro6,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz E 300 de T AMG *Mopf*+MBUX+360°+M-LED+Pano+AHK,67.469 € (Brutto),8.000 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,08/2020,5,4/5,Euro6,"Kombi, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz E 300 de T AMG *Mopf*+Night+MBUX+360°+Pano+AHK,65.838 € (Brutto),11.650 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,07/2020,5,4/5,Euro6,"Kombi, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLC 300 de 4M Night+MBUX+RüKam+LED+AHK+Distronic,62.990 € (Brutto),8.000 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,12/2020,5,4/5,Euro6,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLC 300 d Coupe 4M AMG Night+MBUX+360+M-LED+ESHD,64.699 € (Brutto),4.000 km,1.950 cm³,180 kW (245 PS),Diesel,Automatik,-1,11/2020,5,4/5,Euro6,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz V 300 d AVANTGARDE Extralang Navi Kamera LED-ILS,63.000 € (Brutto),3.000 km,1.950 cm³,176 kW (239 PS),Diesel,Automatik,-1,10/2020,7,4/5,Euro6d-TEMP,"Van / Minibus, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz C 300 d EDITION 19 LED/Pano/AHK/Standheiz/360°K/,64.868 € (Brutto),4.063 km,1.950 cm³,180 kW (245 PS),Diesel,Automatik,-1,10/2020,5,4/5,Euro6,"Limousine, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz E 300 de T AMG *Mopf*+Night+MBUX+RüKam+LED+Distr,64.999 € (Brutto),8.000 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,09/2020,5,4/5,Euro6,"Kombi, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLC 300 de Coupe 4M AMG Night+MBUX+RüKam+LED+AHK,66.540 € (Brutto),8.000 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,09/2020,5,4/5,Euro6d,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLC 300 de Coupe 4M AMG Night+MBUX+RüKam+LED+AHK,66.540 € (Brutto),8.000 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,09/2020,5,4/5,Euro6,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz V 250 Marco Polo 250 d 4MATIC HORIZON,68.000 € (Brutto),5.000 km,1.950 cm³,140 kW (190 PS),Diesel,Automatik,-1,10/2020,6,4/5,Euro6d-TEMP,"Van / Minibus, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz A 45 AMG S 4M+ Night+MBUX+360°+M-LED+Pano+HUD+19,64.999 € (Brutto),6.971 km,1.991 cm³,310 kW (421 PS),Benzin,Automatik,-1,08/2020,5,4/5,Euro6,"Limousine, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz C 300 Cabrio AMG Night+COMAND+360°+M-LED+Totwink,62.499 € (Brutto),9.107 km,1.991 cm³,190 kW (258 PS),"Benzin, E10-geeignet",Automatik,-1,07/2020,4,2/3,Euro6,"Cabrio / Roadster, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz V 250 d Marco Polo 4MATIC HORIZON,65.990 € (Brutto),13.000 km,1.950 cm³,140 kW (190 PS),Diesel,Automatik,-1,07/2020,2,4/5,Euro6d-TEMP,"Van / Minibus, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLC 300 e 4M Night+MBUX+360°+LED°+Pano+NP82.900,65.890 € (Brutto),8.000 km,1.991 cm³,155 kW (211 PS),"Hybrid (Benzin/Elektro), Plug-in-Hybrid",Automatik,-1,09/2020,5,4/5,Euro6,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
"Mercedes-Benz E 300 de T 4M AMG MBUX+360°+M-LED+Pano+Distr+18""",65.007 € (Brutto),8.000 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,08/2020,5,4/5,Euro6,"Kombi, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz S 400 d lang 4MATIC Chauffeurpaket AMG 20 Zoll,64.974 € (Brutto),65.000 km,2.925 cm³,250 kW (340 PS),Diesel,Automatik,-1,11/2017,5,4/5,Euro6c,Limousine,2,Unfallfrei
Mercedes-Benz E 300 Coupe AMG Comand+RüKam+M-LED+Fahrassistent,63.189 € (Brutto),5.330 km,1.991 cm³,190 kW (258 PS),Benzin,Automatik,-1,10/2020,4,2/3,Euro6,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz S 350 d lang Chauffeur-Paket Multibeam Panorama,62.951 € (Brutto),12.016 km,2.925 cm³,210 kW (286 PS),Diesel,Automatik,-1,02/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz S 350 d lang Chauffeur-Paket Multibeam Panorama,66.997 € (Brutto),9.071 km,2.925 cm³,210 kW (286 PS),Diesel,Automatik,-1,02/2020,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz S 350 d lang Chauffeur-Paket Multibeam Panorama,64.974 € (Brutto),6.175 km,2.925 cm³,210 kW (286 PS),Diesel,Automatik,-1,03/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz S 350 d lang Chauffeur-Paket Multibeam Panorama,62.951 € (Brutto),7.878 km,2.925 cm³,210 kW (286 PS),Diesel,Automatik,-1,05/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz S 350 d lang Chauffeur-Paket Multibeam Panorama,65.450 € (Brutto),4.381 km,2.925 cm³,210 kW (286 PS),Diesel,Automatik,-1,05/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz S 350 d lang AMG Chauffeur Multibeam Panorama,65.450 € (Brutto),10.087 km,2.925 cm³,210 kW (286 PS),Diesel,Automatik,-1,04/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz S 350 d lang AMG Chauffeur Multibeam Panorama,63.903 € (Brutto),23.321 km,2.925 cm³,210 kW (286 PS),Diesel,Automatik,-1,04/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz S 350 d lang AMG Chauffeur Multibeam Panorama,65.450 € (Brutto),14.523 km,2.925 cm³,210 kW (286 PS),Diesel,Automatik,-1,05/2019,5,4/5,Euro6d-TEMP,Limousine,1,Unfallfrei
Mercedes-Benz CLA 45 AMG S Cp. 4M Driversp 360° Pano,64.990 € (Brutto),3.000 km,1.991 cm³,310 kW (421 PS),Benzin,Automatik,-1,11/2020,-1,4/5,Euro6d,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz V 300d lang Marco Polo 4MATIC AMG-Line,64.980 €,9.100 km,1.950 cm³,176 kW (239 PS),Diesel,Automatik,-1,06/2020,4,4/5,Euro6d-TEMP,Van / Minibus,1,-1
Mercedes-Benz S560 L 4M Airm StandHz TV StndHz SiKlima Voll,64.490 € (Brutto),55.000 km,3.982 cm³,345 kW (469 PS),Benzin,Automatik,2017,08/2017,5,4/5,Euro6,Limousine,1,-1
Mercedes-Benz GLE 63 S AMG Comand 4M Drivers P. 360° Standh.,63.890 € (Brutto),86.435 km,5.461 cm³,430 kW (585 PS),Benzin,Automatik,-1,10/2015,5,4/5,Euro6,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz C 43 AMG 4M Burmester Comand Fahrassist.,65.745 € (Brutto),8.900 km,2.996 cm³,287 kW (390 PS),Benzin,Automatik,-1,12/2020,5,4/5,-1,"Kombi, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLC 43 AMG 4M Perf-Abgas WideScreen Pano Distr.,64.516 € (Brutto),8.204 km,2.996 cm³,287 kW (390 PS),"Benzin, E10-geeignet",Automatik,-1,05/2020,5,4/5,Euro6d-TEMP,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz Mercedes-AMG E 53 4MATIC+ Coupé COMAND Panorama,64.990 € (Brutto),34.500 km,2.999 cm³,320 kW (435 PS),Benzin,Automatik,2018,08/2018,4,2/3,Euro6d-TEMP,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz E 300 T de 4M Avantgarde Night Panorama Keyless,67.990 € (Brutto),9.000 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,10/2020,5,4/5,Euro6d-TEMP,"Kombi, Vorführfahrzeug",2,Unfallfrei
Mercedes-Benz GLE500 4M AMG VOLL *NiGHT*H&K*CARBON*PANORAMA*,63.850 € (Brutto),16.000 km,4.663 cm³,335 kW (455 PS),Benzin,Automatik,-1,04/2018,5,4/5,Euro6,Sportwagen / Coupé,2,-1
Mercedes-Benz Viano 3.0 CDI DPF extralang Ambiente-VIP Design,65.000 €,173.362 km,2.987 cm³,165 kW (224 PS),Diesel,Automatik,-1,03/2012,8,4/5,Euro5,Van / Minibus,2,Unfallfrei
Mercedes-Benz V 250 (BlueTEC) d lang 4M 7G +Lang+AMG+LED,64.850 € (Brutto),38.500 km,2.143 cm³,140 kW (190 PS),Diesel,Automatik,-1,01/2019,6,4/5,Euro6c,Van / Minibus,-1,Unfallfrei
Mercedes-Benz GLE 43 AMG Cp. 4M Sportpaket Night-Paket COMAND,64.609 € (Brutto),38.826 km,2.996 cm³,287 kW (390 PS),"Benzin, E10-geeignet",Automatik,-1,12/2018,5,4/5,Euro6d-TEMP,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz E 300 de T AMG WideScreen 360° Pano Multibeam,62.500 € (Brutto),8.500 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,12/2020,-1,4/5,Euro6,"Kombi, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz E 300 de T AMG WideScreen 360° Pano Multibeam,62.500 € (Brutto),8.500 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,12/2020,-1,4/5,Euro6,"Kombi, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz E 300 e 4M AMG WideScreen 360° Pano Multibeam,64.300 € (Brutto),8.500 km,1.991 cm³,155 kW (211 PS),"Hybrid (Benzin/Elektro), E10-geeignet, Plug-in-Hybrid",Automatik,-1,12/2020,-1,4/5,Euro6d,"Limousine, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLC 300 de Cp. 4M AMG Multibeam Burmester Distr.,62.500 € (Brutto),8.500 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,12/2020,-1,4/5,Euro6,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz E 300 de T AMG WideScreen 360° Pano Multibeam,62.500 € (Brutto),8.500 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,12/2020,-1,4/5,Euro6,"Kombi, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLE 300 d 4MATIC AMG Line Pano.-Dach AHK Autom.,62.998 € (Brutto),15.998 km,1.950 cm³,180 kW (245 PS),Diesel,Automatik,2019,02/2020,5,4/5,Euro6d-TEMP,"SUV / Geländewagen / Pickup, Jahreswagen",1,-1
Mercedes-Benz GLS 500 4M AMG SPORT PANO|AHK|STDHZ|7SITZ|NIGHT,63.990 € (Brutto),62.730 km,4.663 cm³,335 kW (455 PS),Benzin,Automatik,-1,10/2017,7,4/5,Euro6,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz GLE 400 d 4M Navi/Multibeam/Airmartic/360°Ka/AHK,66.800 € (Brutto),37.602 km,2.925 cm³,243 kW (330 PS),Diesel,Automatik,2019,06/2019,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz E 400 d 4M CA 'AMG'Distro.'360°Memory'Multibeam',62.980 € (Brutto),17.696 km,2.925 cm³,250 kW (340 PS),Diesel,Automatik,2020,05/2020,4,2/3,Euro6d-TEMP,"Cabrio / Roadster, Jahreswagen",1,Unfallfrei
Mercedes-Benz V 300 d /Avantgarde Edition/MBUX/Distronic/AMG/A,64.924 € (Brutto),9.999 km,1.950 cm³,176 kW (239 PS),Diesel,Automatik,-1,09/2020,7,4/5,Euro6d-TEMP,"Van / Minibus, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLC 300 de 4M Coupé ADVANCED+LED+MBUX+PDC+KAMERA,62.900 € (Brutto),3.500 km,1.950 cm³,143 kW (194 PS),"Hybrid (Benzin/Elektro), Plug-in-Hybrid",Automatik,-1,12/2020,5,4/5,-1,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLE 300 d 4M+AMG+Night+Distr+AHK+MBUX+Widescreen,66.618 € (Brutto),32.991 km,1.950 cm³,180 kW (245 PS),Diesel,Automatik,-1,06/2019,5,4/5,Euro6d-TEMP,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz S 500 L 4Matic 7G-TRONIC,65.000 €,39.800 km,4.663 cm³,335 kW (455 PS),Benzin,Automatik,-1,01/2015,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz GLS 350 d 4M*AMG*Designio*FondEnt,63.799 € (Brutto),80.000 km,2.987 cm³,190 kW (258 PS),Diesel,Automatik,-1,09/2016,7,4/5,-1,SUV / Geländewagen / Pickup,1,-1
Mercedes-Benz Marco Polo 220 d 4MATIC HORIZON EDITION+AHK+360°,65.490 € (Brutto),6.990 km,1.950 cm³,120 kW (163 PS),Diesel,Automatik,2019,02/2020,7,4/5,Euro6,Van / Minibus,1,Unfallfrei
Mercedes-Benz Marco Polo 220 d 4MATIC HORIZON EDITION+AHK+360°,65.490 € (Brutto),6.990 km,1.950 cm³,120 kW (163 PS),Diesel,Automatik,2019,02/2020,7,4/5,Euro6,Kombi,1,Unfallfrei
Mercedes-Benz C 63 AMG S Keramik Driversp Perf-Sitze Pano HUD,62.465 € (Brutto),29.138 km,3.982 cm³,375 kW (510 PS),"Benzin, E10-geeignet",Automatik,-1,06/2018,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz GLC 400 d 4M AMG LED AHK Night Kamera SpurPak 9G,64.000 € (Brutto),8.500 km,2.925 cm³,243 kW (330 PS),Diesel,Automatik,-1,09/2020,-1,4/5,Euro6,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
