carname,price,milage,hubraum,power,fuel_type,transmission,construction_year,first_registration,num_seats,num_doors,emission_class,car_type,num_owners,damage
Mercedes-Benz S-KLASSE S.350 L PANO FOND-TV NACHT KEY H-UP,54.890 € (Brutto),102.776 km,2.925 cm³,210 kW (286 PS),Diesel,Automatik,2017,10/2017,5,4/5,-1,Limousine,1,Unfallfrei
Mercedes-Benz C63 S AMG T,52.000 €,52.100 km,3.982 cm³,375 kW (510 PS),Benzin,Automatik,-1,06/2017,5,4/5,Euro6,Kombi,3,-1
Mercedes-Benz S 500 COUPE 4MATIC AMG MAGIC DESIGNO 360° H-UP,54.890 € (Brutto),155.900 km,4.663 cm³,335 kW (455 PS),Benzin,Automatik,2016,06/2016,4,2/3,Euro6,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz E 400 d 4M T AMG+PANO+AHK+DISTR+MULTIBEAM+BURMES,53.398 € (Brutto),48.008 km,2.925 cm³,250 kW (340 PS),Diesel,Automatik,2019,08/2019,5,4/5,Euro6d-TEMP,Kombi,1,Unfallfrei
Mercedes-Benz GLE 43 AMG 4M Coupé ILS*360°-Kamera*Nappa-Leder,51.500 € (Brutto),76.800 km,2.996 cm³,270 kW (367 PS),Benzin,Automatik,2016,09/2016,5,4/5,Euro6,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz C 63 S*AMG Edition 1*PANO*TWA*R-CAM*ACC*KEY-GO*,50.990 € (Brutto),67.800 km,3.982 cm³,375 kW (510 PS),Benzin,Automatik,-1,11/2016,5,4/5,Euro6,Kombi,1,Unfallfrei
Mercedes-Benz V 250d*EXCLUSIVE EDITION*PANO*TISCH*KLIMA-SITZE,53.990 € (Brutto),16.145 km,2.143 cm³,140 kW (190 PS),Diesel,Automatik,-1,12/2017,6,4/5,Euro6,Van / Minibus,1,Unfallfrei
Mercedes-Benz CLS 350 d AMG DISTRONIC PLUS SHD 360°-Kamera MUL,54.300 € (Brutto),23.400 km,2.925 cm³,220 kW (299 PS),Diesel,Automatik,-1,09/2019,5,4/5,Euro6d-TEMP,Limousine,1,-1
Mercedes-Benz Mercedes CLS 350 d 4Matic Cupe,53.000 €,52.000 km,-1,195 kW (265 PS),Diesel,Automatik,-1,08/2017,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz GLC 350 d 4MATIC AMG Line COMAND/PanoDach/ILS,53.900 € (Brutto),17.100 km,2.987 cm³,190 kW (258 PS),Diesel,Automatik,2019,06/2019,5,4/5,Euro6c,SUV / Geländewagen / Pickup,2,Unfallfrei
Mercedes-Benz GLS 350 d 4M AMG PANORAMA AIRMATIC DISTRII,51.800 €,113.000 km,2.987 cm³,190 kW (258 PS),Diesel,Automatik,-1,04/2016,7,4/5,Euro6,SUV / Geländewagen / Pickup,2,Unfallfrei
Mercedes-Benz GLC 43 AMG 4M Pano 360 AHK Standhz. Abstandstemp,50.867 € (Brutto),59.987 km,2.996 cm³,270 kW (367 PS),Benzin,Automatik,-1,11/2018,5,4/5,Euro6d-TEMP,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz V 300 d Extralang AVANTGARDE el.doors Cam Navi,51.990 € (Brutto),16.119 km,1.950 cm³,176 kW (239 PS),Diesel,Automatik,-1,09/2019,7,4/5,Euro6d-TEMP,Van / Minibus,1,-1
Mercedes-Benz V 220 d Kompakt AVANTGARDE EDITION Dist el.Türen,52.890 € (Brutto),5.594 km,1.950 cm³,120 kW (163 PS),Diesel,Automatik,-1,08/2019,6,4/5,Euro6d-TEMP,Van / Minibus,1,-1
Mercedes-Benz V 300 d Extralang AVANTGARDE el.doors Cam Navi,52.890 € (Brutto),16.119 km,1.950 cm³,176 kW (239 PS),Diesel,Automatik,-1,09/2019,8,4/5,Euro6d-TEMP,Van / Minibus,1,-1
Mercedes-Benz V 300 d Kompakt AVANTGARDE EDITION Dist el.Türen,53.890 € (Brutto),10.797 km,1.950 cm³,176 kW (239 PS),Diesel,Automatik,-1,08/2019,6,4/5,Euro6d-TEMP,Van / Minibus,1,-1
Mercedes-Benz Mercedes X350d 4Matic V6,53.000 €,35.104 km,-1,190 kW (258 PS),Diesel,Automatik,-1,11/2019,-1,-1,-1,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz GLE 43 AMG 4M 1.HD Pano Sound Airmatic Comand 20,50.152 € (Brutto),58.000 km,2.996 cm³,270 kW (367 PS),Benzin,Automatik,-1,03/2017,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz Vito 124 CDI Tourer Pro/Allrad/AHK/LED/Distronic,54.969 € (Brutto),7.777 km,1.950 cm³,176 kW (239 PS),Diesel,Automatik,-1,10/2020,7,4/5,Euro6d-TEMP,"Van / Minibus, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz V 250 d AVANTGARDE/4*4/ALLRAD/NAVI/LED/STANDHEIZ,54.399 € (Brutto),23.900 km,1.950 cm³,140 kW (190 PS),Diesel,Automatik,-1,12/2019,7,4/5,Euro6d-TEMP,"Van / Minibus, Jahreswagen",1,Unfallfrei
Mercedes-Benz V 250 d AVANTGARDE/4*4/ALLRAD/NAVI/LED/STANDHEIZ,54.399 € (Brutto),23.900 km,1.950 cm³,140 kW (190 PS),Diesel,Automatik,-1,12/2019,7,4/5,Euro6d-TEMP,"Van / Minibus, Jahreswagen",1,Unfallfrei
Mercedes-Benz V 250 d AVANTGARDE EDITION/ALLRAD/4*4/AMG/NIGHT,52.869 € (Brutto),51.118 km,2.143 cm³,140 kW (190 PS),Diesel,Automatik,-1,12/2018,8,4/5,Euro6c,Van / Minibus,1,Unfallfrei
"Mercedes-Benz V 250 d AVANTGARDE EDITION/4MATIC/4*4/AHK2,5t/ST",52.569 € (Brutto),20.213 km,1.950 cm³,140 kW (190 PS),Diesel,Automatik,-1,11/2019,6,4/5,Euro6d-TEMP,"Van / Minibus, Jahreswagen",1,-1
Mercedes-Benz GLE 350 d 4M Coupé AMG+Harman+Comand+Fahrassist.,54.900 € (Brutto),60.534 km,2.987 cm³,190 kW (258 PS),Diesel,Automatik,-1,08/2017,5,4/5,Euro6,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz AMG GLC 43 4M Coupé STANDHEIZUNG+LED+SD+SITZKLIM,53.116 € (Brutto),28.125 km,2.996 cm³,270 kW (367 PS),Benzin,Automatik,-1,02/2017,5,4/5,Euro6,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz GLE 350 d 4Matic 9G-TRONIC Exclusive,52.500 €,40.700 km,2.987 cm³,190 kW (258 PS),Diesel,Automatik,-1,03/2018,5,4/5,Euro6,SUV / Geländewagen / Pickup,2,-1
Mercedes-Benz E 350 Coupé AMG+Luftfahrwerk+Panorama+DISTRONIC,52.800 € (Brutto),12.800 km,1.991 cm³,220 kW (299 PS),"Benzin, E10-geeignet",Automatik,2019,07/2019,4,2/3,Euro6d-TEMP,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz C 300 e T AMG+Pano+AIR+Headup+DISTRONIC *PRÄMIE*,52.800 € (Brutto),9.990 km,1.991 cm³,155 kW (211 PS),"Hybrid (Benzin/Elektro), E10-geeignet, Plug-in-Hybrid",Automatik,2020,05/2020,5,4/5,Euro6d-TEMP,"Kombi, Jahreswagen",1,Unfallfrei
"Mercedes-Benz V250 Marco Polo mit Küche, Leder, LED,",52.000 € (Brutto),125.000 km,2.143 cm³,140 kW (190 PS),Diesel,Automatik,-1,07/2017,4,4/5,Euro6,Van / Minibus,2,-1
Mercedes-Benz GLC 300 d AMG AHK/Pano/R-Kamera/Distronic/uvm.,51.600 € (Brutto),21.900 km,1.950 cm³,180 kW (245 PS),Diesel,Automatik,2019,08/2019,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz GLE 350 d 4Matic COMAND/Pano/21 Zoll/Totwinkel,53.980 € (Brutto),11.535 km,2.987 cm³,190 kW (258 PS),Diesel,Automatik,2019,05/2019,5,4/5,Euro6,SUV / Geländewagen / Pickup,1,-1
Mercedes-Benz V 250 d Fahrassist.,50.925 €,17.140 km,2.143 cm³,140 kW (190 PS),Diesel,Automatik,-1,07/2018,5,4/5,Euro6,Van / Minibus,1,Unfallfrei
Mercedes-Benz E 300 de T AMG HUD Burmester Comand Fahrassist.,50.725 € (Brutto),13.459 km,1.950 cm³,143 kW (194 PS),Hybrid (Diesel / Elektro),Automatik,-1,01/2020,5,4/5,Euro6d-TEMP,"Kombi, Jahreswagen",1,Unfallfrei
Mercedes-Benz V 250d AVANTGRD EDIT LANG AMG DISTRONIC 360°-KAM,51.860 € (Brutto),46.705 km,2.143 cm³,140 kW (190 PS),Diesel,Automatik,-1,11/2018,7,4/5,Euro6c,Van / Minibus,1,Unfallfrei
Mercedes-Benz V 250d AVANTGRD EDIT LANG AMG DISTRONIC 360°-KAM,51.860 € (Brutto),46.705 km,2.143 cm³,140 kW (190 PS),Diesel,Automatik,-1,11/2018,7,4/5,Euro6c,Kombi,1,Unfallfrei
Mercedes-Benz E 400 d 4M T AMG-Sport/Comand/Wide/Pano/360/HUD,51.440 € (Brutto),17.184 km,2.925 cm³,250 kW (340 PS),Diesel,Automatik,-1,06/2019,5,4/5,Euro6d-TEMP,Kombi,1,Unfallfrei
Mercedes-Benz GLC 300 d 4M AMG WideScreen 360° Pano Multibeam,54.360 € (Brutto),28.449 km,1.950 cm³,180 kW (245 PS),Diesel,Automatik,-1,10/2019,5,4/5,Euro6d-TEMP,SUV / Geländewagen / Pickup,1,Unfallfrei
"Mercedes-Benz E 220d 4M,Widescreen/Multibeam LED/Burmester/SSD",54.900 € (Brutto),1.119 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,2020,03/2020,5,4/5,Euro6d-TEMP,"Limousine, Jahreswagen",1,Unfallfrei
Mercedes-Benz V 250 d Edition Exclusive lang AMG Pano Tisch,51.450 € (Brutto),87.200 km,2.143 cm³,140 kW (190 PS),Diesel,Automatik,2017,01/2018,6,4/5,Euro6,Van / Minibus,2,-1
Mercedes-Benz GLS 350 d 4M AMG+Harman+Comand+Fahrassist.,51.485 € (Brutto),53.960 km,2.987 cm³,190 kW (258 PS),Diesel,Automatik,-1,11/2016,7,4/5,Euro6,SUV / Geländewagen / Pickup,1,Unfallfrei
Mercedes-Benz GLC 220 d Cp. 4M AMG LED Night Kamera SpurPak 9G,52.900 € (Brutto),8.500 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,12/2020,-1,4/5,Euro6,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz V 250 d Avantgarde Edition lang 7-Sitzer/Comand,54.288 € (Brutto),29.837 km,2.143 cm³,140 kW (190 PS),Diesel,Automatik,-1,07/2019,3,4/5,Euro6d-TEMP,Van / Minibus,1,Unfallfrei
Mercedes-Benz GLC 200 Cp. 4M AMG LED Night Kamera Spurhalt-Ass,50.900 € (Brutto),8.500 km,1.991 cm³,145 kW (197 PS),"Benzin, E10-geeignet",Automatik,-1,12/2020,-1,4/5,Euro6d,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLC 220 d Cp. 4M AMG Multibeam Night Kamera 9G,53.800 € (Brutto),8.500 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,-1,12/2020,-1,4/5,Euro6,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz Mercedes G300 TD (komplett restauriert) Ol...,51.000 €,205.000 km,-1,132 kW (179 PS),Diesel,Automatik,-1,12/1983,-1,-1,-1,SUV / Geländewagen / Pickup,-1,-1
Mercedes-Benz C 63 S T AMG Night Panorama/COMAND/Distro./Sound,52.900 € (Brutto),62.417 km,3.982 cm³,375 kW (510 PS),"Benzin, E10-geeignet",Automatik,2017,11/2017,5,4/5,Euro6,Kombi,1,-1
Mercedes-Benz S 350 d lang AMG-Line+Exklusiv+AIRMATIC+Pano+HUP,51.499 € (Brutto),45.638 km,2.987 cm³,190 kW (258 PS),Diesel,Automatik,-1,07/2015,5,4/5,Euro6,Limousine,2,Unfallfrei
Mercedes-Benz C 300 de AMG Fahrassist. Night LED Kamera Navi,51.725 € (Brutto),8.900 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,12/2020,5,4/5,-1,"Limousine, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLC 300 4M AMG Burmester Fahrassist. Pano.-Dach,51.128 € (Brutto),19.173 km,1.991 cm³,190 kW (258 PS),Benzin,Automatik,-1,01/2020,5,4/5,Euro6d-TEMP,"SUV / Geländewagen / Pickup, Jahreswagen",1,Unfallfrei
Mercedes-Benz C 300 e T AMG Burmester Fahrassist. Night LED,53.825 € (Brutto),8.900 km,1.991 cm³,155 kW (211 PS),"Hybrid (Benzin/Elektro), Plug-in-Hybrid",Automatik,-1,12/2020,5,4/5,-1,"Kombi, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz E 400 d T 4M AMG WideScreen 360° Stdhzg Pano,53.335 € (Brutto),34.071 km,2.925 cm³,250 kW (340 PS),Diesel,Automatik,-1,05/2019,5,4/5,Euro6d-TEMP,Kombi,1,-1
Mercedes-Benz S 350 L d AMG Line Panorama HUD Multibeam LED 20,54.990 € (Brutto),177.000 km,2.925 cm³,210 kW (286 PS),Diesel,Automatik,-1,04/2018,5,4/5,Euro6,Limousine,1,Unfallfrei
"Mercedes-Benz S -Klasse Lim. S 500 L 4Matic, AMG 15.000km Top",53.000 €,15.000 km,4.663 cm³,335 kW (455 PS),Benzin,Automatik,-1,07/2015,5,4/5,Euro6,Limousine,1,-1
Mercedes-Benz V 250 Marco Polo Edition Küche 4-Matic Distronic,52.990 €,66.952 km,2.143 cm³,140 kW (190 PS),Diesel,Automatik,-1,07/2015,4,4/5,Euro6,Van / Minibus,1,Unfallfrei
Mercedes-Benz C 63 AMG +AMG DRIVER´S PACKAGE+Keyless GO+KAMERA,54.699 € (Brutto),49.772 km,3.982 cm³,375 kW (510 PS),Benzin,Automatik,-1,11/2017,5,4/5,Euro6,Kombi,1,Unfallfrei
Mercedes-Benz C 63 AMG +AMG DRIVER´S PACKAGE+Keyless GO+KAMERA,54.699 € (Brutto),49.772 km,3.982 cm³,375 kW (510 PS),Benzin,Automatik,-1,11/2017,5,4/5,Euro6,Kombi,1,Unfallfrei
"Mercedes-Benz Vito 124 CDI Mixto 4x4 lang Standhzg. AHK2,5t 9G",53.812 € (Brutto),5.000 km,1.950 cm³,176 kW (239 PS),Diesel,Automatik,-1,10/2020,5,4/5,Euro6d-TEMP,"Van / Minibus, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz GLB 220 d 4M Progressive/Night/AHK/Distronic LED,51.990 € (Brutto),4.900 km,1.950 cm³,140 kW (190 PS),Diesel,Automatik,2020,12/2020,5,4/5,Euro6,"SUV / Geländewagen / Pickup, Vorführfahrzeug",1,Unfallfrei
"Mercedes-Benz Vito 124 CDI Mixto 4x4 lang Standhzg. AHK2,5t 9G",53.789 € (Brutto),7.000 km,1.950 cm³,176 kW (239 PS),Diesel,Automatik,-1,10/2020,5,4/5,Euro6d-TEMP,"Van / Minibus, Vorführfahrzeug",1,Unfallfrei
Mercedes-Benz E -Klasse Lim. E 53 AMG 4Matic+,54.899 €,28.299 km,2.999 cm³,320 kW (435 PS),Benzin,Automatik,-1,11/2018,5,4/5,Euro6,Limousine,2,Unfallfrei
Mercedes-Benz E 300 T de AMG + NIGHT WIDESCRE/AHK/LED/PTS/360°,50.995 € (Brutto),5.600 km,1.950 cm³,143 kW (194 PS),"Hybrid (Diesel / Elektro), Plug-in-Hybrid",Automatik,-1,06/2020,5,4/5,Euro6d-TEMP,"Kombi, Jahreswagen",1,-1
Mercedes-Benz C 63 S AMG Perform Voll Leder Navi Pano 1 Hand,54.995 € (Brutto),34.991 km,3.982 cm³,375 kW (510 PS),Benzin,Automatik,2017,07/2017,5,4/5,Euro6,Limousine,1,Unfallfrei
Mercedes-Benz Mercedes E63 AMG 45'000 km,52.900 €,45.000 km,-1,410 kW (557 PS),Benzin,Automatik,-1,09/2015,-1,-1,-1,Limousine,-1,-1
Mercedes-Benz V 300 d AVANTGARDE Extralang Navi Parkp. RüCam,54.508 € (Brutto),25.989 km,1.950 cm³,176 kW (239 PS),Diesel,Automatik,-1,08/2019,8,4/5,Euro6d-TEMP,Van / Minibus,1,Unfallfrei
Mercedes-Benz GLE 350 d 4M Coupé AMG Line Night Panorama,52.790 € (Brutto),54.879 km,2.987 cm³,190 kW (258 PS),Diesel,Automatik,-1,10/2018,5,4/5,Euro6,Sportwagen / Coupé,1,Unfallfrei
Mercedes-Benz C 220 d*Rückfahrkamera*AHK*Panorama*Comand*Night,53.950 € (Brutto),3.500 km,1.950 cm³,143 kW (194 PS),Diesel,Automatik,2020,01/2020,4,2/3,Euro6d-TEMP,"Sportwagen / Coupé, Vorführfahrzeug",1,Unfallfrei
